X,Y,Z,Prefab,Projector,Filler
0.7668,0,-1.6189,tar,P1,NaN
0.66603,0,-0.91514,tar,P1,NaN
0.67544,0,-1.2995,tar,P1,NaN
0.38778,0,-0.74197,tar,P1,NaN
0.097469,0,-1.0952,tar,P1,NaN
0.1249,0,-1.3954,tar,P1,NaN
0.9173,0,-0.99368,tar,P1,NaN
0.94635,0,-1.3182,tar,P1,NaN
0.7209,0,-0.025242,tar,P1,NaN
0.26142,0,0.3845,tar,P1,NaN
0.82936,0,0.30078,tar,P1,NaN
0.85484,0,-0.34678,tar,P1,NaN
0.79162,0,0.64059,tar,P1,NaN
0.11408,0,0.054061,tar,P1,NaN
0.46514,0,0.63158,tar,P1,NaN
0.37266,0,-0.40532,tar,P1,NaN
0.54303,0,1.1514,tar,P1,NaN
0.16118,0,0.85964,tar,P1,NaN
0.82114,0,1.0662,tar,P1,NaN
0.66902,0,1.7753,tar,P1,NaN
0.3304,0,1.1714,tar,P1,NaN
0.90456,0,0.833,tar,P1,NaN
0.58164,0,0.94066,tar,P1,NaN
0.41668,0,1.8263,tar,P1,NaN
-0.91564,0,1.8228,tar,P1,NaN
-0.16167,0,0.83622,tar,P1,NaN
-0.4636,0,1.845,tar,P1,NaN
-0.9651,0,1.3156,tar,P1,NaN
-0.31921,0,1.2285,tar,P1,NaN
-0.55311,0,1.3851,tar,P1,NaN
-0.89377,0,1.0943,tar,P1,NaN
-0.75226,0,0.83412,tar,P1,NaN
-0.87342,0,0.54349,tar,P1,NaN
-0.67465,0,0.063179,tar,P1,NaN
-0.19138,0,0.27741,tar,P1,NaN
-0.76809,0,-0.13097,tar,P1,NaN
-0.85111,0,-0.37192,tar,P1,NaN
-0.53325,0,0.26285,tar,P1,NaN
-0.98673,0,0.327,tar,P1,NaN
-0.38429,0,0.53942,tar,P1,NaN
-0.54754,0,-1.5374,tar,P1,NaN
-0.43096,0,-1.1242,tar,P1,NaN
-0.48359,0,-0.6369,tar,P1,NaN
-0.13001,0,-1.0725,tar,P1,NaN
-0.99898,0,-0.8173,tar,P1,NaN
-0.74426,0,-1.1353,tar,P1,NaN
-0.17448,0,-1.6537,tar,P1,NaN
-0.85636,0,-0.64955,tar,P1,NaN
0.94245,0,-0.96504,tar,P2,NaN
0.13776,0,-1.3912,tar,P2,NaN
0.65823,0,-0.82727,tar,P2,NaN
0.22923,0,-0.72635,tar,P2,NaN
0.23003,0,-1.0578,tar,P2,NaN
0.67871,0,-1.788,tar,P2,NaN
0.81138,0,-1.2403,tar,P2,NaN
0.11478,0,-1.8163,tar,P2,NaN
0.80127,0,0.095711,tar,P2,NaN
0.58453,0,-0.3651,tar,P2,NaN
0.32932,0,-0.53268,tar,P2,NaN
0.95093,0,0.27269,tar,P2,NaN
0.86125,0,-0.54451,tar,P2,NaN
0.52085,0,0.40298,tar,P2,NaN
0.14261,0,-0.15043,tar,P2,NaN
0.076283,0,0.33963,tar,P2,NaN
0.33311,0,0.78287,tar,P2,NaN
0.81981,0,1.1347,tar,P2,NaN
0.46022,0,0.93906,tar,P2,NaN
0.8663,0,1.525,tar,P2,NaN
0.6638,0,1.7844,tar,P2,NaN
0.92811,0,1.7761,tar,P2,NaN
1.0265,0,1.1205,tar,P2,NaN
0.41926,0,1.7527,tar,P2,NaN
-0.71481,0,1.6282,tar,P2,NaN
-0.3201,0,0.90178,tar,P2,NaN
-0.45409,0,1.4528,tar,P2,NaN
-0.75895,0,0.99905,tar,P2,NaN
-0.54478,0,0.98124,tar,P2,NaN
-0.96386,0,1.3754,tar,P2,NaN
-0.36409,0,1.1946,tar,P2,NaN
-0.094256,0,1.3949,tar,P2,NaN
-0.75316,0,0.03438,tar,P2,NaN
-0.82324,0,-0.3524,tar,P2,NaN
-0.48573,0,-0.07231,tar,P2,NaN
-0.72655,0,0.48208,tar,P2,NaN
-0.53432,0,-0.56096,tar,P2,NaN
-0.95922,0,0.064652,tar,P2,NaN
-0.28868,0,-0.11959,tar,P2,NaN
-0.28262,0,-0.50225,tar,P2,NaN
-0.48421,0,-0.9934,tar,P2,NaN
-0.79981,0,-1.1647,tar,P2,NaN
-0.32102,0,-1.8736,tar,P2,NaN
-0.71983,0,-1.8154,tar,P2,NaN
-0.21135,0,-0.79701,tar,P2,NaN
-0.58932,0,-1.2292,tar,P2,NaN
-1.02,0,-1.3382,tar,P2,NaN
-0.74582,0,-1.5699,tar,P2,NaN
1.0185,0,-1.8402,tar,P3,NaN
0.79862,0,-1.4412,tar,P3,NaN
0.90723,0,-0.88352,tar,P3,NaN
0.35489,0,-0.83825,tar,P3,NaN
0.93505,0,-1.1235,tar,P3,NaN
0.61969,0,-1.2159,tar,P3,NaN
0.30484,0,-1.3449,tar,P3,NaN
0.17608,0,-1.1888,tar,P3,NaN
0.53181,0,-0.083531,tar,P3,NaN
0.44329,0,-0.58624,tar,P3,NaN
0.82519,0,0.24366,tar,P3,NaN
0.31261,0,0.23562,tar,P3,NaN
0.10526,0,-0.0014983,tar,P3,NaN
0.80433,0,-0.36352,tar,P3,NaN
0.80839,0,0.4525,tar,P3,NaN
0.82922,0,-0.0030536,tar,P3,NaN
0.14336,0,1.2151,tar,P3,NaN
0.88574,0,1.1311,tar,P3,NaN
0.29733,0,1.0509,tar,P3,NaN
0.42415,0,1.2067,tar,P3,NaN
0.80828,0,1.4511,tar,P3,NaN
0.37071,0,0.69953,tar,P3,NaN
0.68293,0,1.6761,tar,P3,NaN
0.40689,0,1.4858,tar,P3,NaN
-0.24008,0,0.84492,tar,P3,NaN
-0.9511,0,0.68262,tar,P3,NaN
-0.71873,0,1.1311,tar,P3,NaN
-0.38279,0,1.115,tar,P3,NaN
-0.22089,0,1.2434,tar,P3,NaN
-0.6148,0,1.3712,tar,P3,NaN
-0.98577,0,0.96152,tar,P3,NaN
-0.62044,0,0.94646,tar,P3,NaN
-0.79671,0,0.030134,tar,P3,NaN
-0.18251,0,0.28815,tar,P3,NaN
-0.48987,0,0.38222,tar,P3,NaN
-0.29066,0,-0.32184,tar,P3,NaN
-0.44192,0,-0.09187,tar,P3,NaN
-0.72525,0,-0.40043,tar,P3,NaN
-0.38858,0,-0.52389,tar,P3,NaN
-0.99453,0,0.26388,tar,P3,NaN
-0.7399,0,-1.6222,tar,P3,NaN
-0.42927,0,-1.1772,tar,P3,NaN
-0.7652,0,-1.1209,tar,P3,NaN
-0.74157,0,-0.80141,tar,P3,NaN
-0.90297,0,-1.3586,tar,P3,NaN
-0.679,0,-1.8475,tar,P3,NaN
-0.98643,0,-1.8439,tar,P3,NaN
-0.17482,0,-1.2993,tar,P3,NaN
