X,Y,Z,Prefab,Rotation,Projector,ID,Filler
0.50628,0,-0.97227,C10,345,P1,1001,NaN
0.08635,0,-1.2198,C10,261,P1,1002,NaN
0.97031,0,-0.75304,C10,312,P1,1003,NaN
0.61704,0,-1.1839,O,189,P1,3001,NaN
0.45797,0,-0.60511,O,19,P1,3002,NaN
0.90184,0,-1.4755,O,346,P1,3003,NaN
0.23461,0,-0.94716,O,242,P1,3004,NaN
0.23231,0,-1.7128,O,24,P1,3005,NaN
0.64354,0,-1.36,O,353,P1,3006,NaN
0.25203,0,-1.4858,O,107,P1,3007,NaN
0.28185,0,-1.1805,O,342,P1,3008,NaN
0.34663,0,-0.77227,O,63,P1,3009,NaN
0.17868,0,0.56035,C10,1,P1,1004,NaN
0.34255,0,0.22821,C10,317,P1,1005,NaN
0.58732,0,0.10916,C10,307,P1,1006,NaN
0.4896,0,-0.40428,O,122,P1,3010,NaN
0.95161,0,-0.21671,O,36,P1,3011,NaN
0.18129,0,0.31558,O,227,P1,3012,NaN
0.36381,0,-0.058065,O,145,P1,3013,NaN
0.60899,0,-0.12267,O,335,P1,3014,NaN
0.52115,0,0.43341,O,318,P1,3015,NaN
0.79014,0,0.6065,O,223,P1,3016,NaN
0.79496,0,-0.44096,O,322,P1,3017,NaN
0.40384,0,0.56369,O,76,P1,3018,NaN
0.89089,0,0.87727,C10,93,P1,1007,NaN
0.59759,0,0.90324,C10,2,P1,1008,NaN
0.57113,0,1.8279,C10,33,P1,1009,NaN
0.32092,0,1.5753,O,215,P1,3019,NaN
0.25811,0,1.0583,O,108,P1,3020,NaN
0.78194,0,1.7538,O,280,P1,3021,NaN
0.1728,0,1.5427,O,232,P1,3022,NaN
0.93825,0,1.5296,O,65,P1,3023,NaN
0.15756,0,0.81545,O,103,P1,3024,NaN
0.093951,0,1.3126,O,49,P1,3025,NaN
1.0196,0,1.386,O,203,P1,3026,NaN
0.62025,0,1.4622,O,52,P1,3027,NaN
-0.89028,0,1.3686,C10,309,P1,1010,NaN
-0.5489,0,1.1246,C10,11,P1,1011,NaN
-0.63987,0,0.95675,C10,307,P1,1012,NaN
-0.253,0,1.4648,O,84,P1,3028,NaN
-0.38284,0,1.3269,O,272,P1,3029,NaN
-0.85518,0,1.6496,O,21,P1,3030,NaN
-0.60857,0,1.2711,O,255,P1,3031,NaN
-0.54852,0,1.7349,O,67,P1,3032,NaN
-0.62325,0,1.8764,O,359,P1,3033,NaN
-0.90432,0,1.1443,O,187,P1,3034,NaN
-0.15767,0,1.0768,O,194,P1,3035,NaN
-0.079786,0,1.7986,O,98,P1,3036,NaN
-0.082076,0,-0.098564,C10,137,P1,1013,NaN
-0.404,0,0.22821,C10,185,P1,1014,NaN
-0.66785,0,0.22436,C10,186,P1,1015,NaN
-0.97248,0,-0.26635,O,169,P1,3037,NaN
-0.66192,0,-0.29145,O,56,P1,3038,NaN
-0.10324,0,-0.44827,O,78,P1,3039,NaN
-0.60216,0,0.41579,O,233,P1,3040,NaN
-0.13486,0,0.22907,O,219,P1,3041,NaN
-0.30529,0,0.41706,O,66,P1,3042,NaN
-0.5289,0,-0.095679,O,313,P1,3043,NaN
-0.80794,0,0.28252,O,190,P1,3044,NaN
-0.94752,0,0.64337,O,351,P1,3045,NaN
-0.084127,0,-1.2583,C10,103,P1,1016,NaN
-0.4426,0,-1.1766,C10,342,P1,1017,NaN
-0.29219,0,-1.7104,C10,219,P1,1018,NaN
-0.82135,0,-0.888,O,280,P1,3046,NaN
-0.77794,0,-1.2756,O,23,P1,3047,NaN
-0.81869,0,-1.6345,O,213,P1,3048,NaN
-0.63337,0,-0.77828,O,324,P1,3049,NaN
-0.14414,0,-0.93994,O,184,P1,3050,NaN
-0.44361,0,-0.84513,O,192,P1,3051,NaN
-0.13256,0,-1.7049,O,288,P1,3052,NaN
-0.38817,0,-1.0308,O,236,P1,3053,NaN
-0.63746,0,-1.193,O,167,P1,3054,NaN
0.29124,0,-1.625,C10,201,P2,1019,NaN
0.9531,0,-1.3713,C10,268,P2,1020,NaN
0.54934,0,-1.458,C10,186,P2,1021,NaN
0.29543,0,-0.93631,O,44,P2,3055,NaN
0.35908,0,-1.8542,O,97,P2,3056,NaN
0.86289,0,-1.5342,O,333,P2,3057,NaN
0.852,0,-1.7218,O,213,P2,3058,NaN
0.60082,0,-0.88114,O,195,P2,3059,NaN
0.55751,0,-1.8585,O,338,P2,3060,NaN
0.73984,0,-1.0522,O,93,P2,3061,NaN
0.080457,0,-0.79274,O,329,P2,3062,NaN
0.6972,0,-1.2813,O,201,P2,3063,NaN
0.3388,0,0.29479,C10,266,P2,1022,NaN
0.92323,0,0.11954,C10,247,P2,1023,NaN
0.45732,0,-0.010276,C10,51,P2,1024,NaN
0.74986,0,0.43783,O,351,P2,3064,NaN
0.080244,0,0.37873,O,153,P2,3065,NaN
0.59155,0,-0.46915,O,28,P2,3066,NaN
0.21742,0,-0.52977,O,39,P2,3067,NaN
0.1935,0,0.25324,O,351,P2,3068,NaN
0.50542,0,-0.32388,O,206,P2,3069,NaN
0.15619,0,-0.040297,O,175,P2,3070,NaN
0.7878,0,-0.38683,O,233,P2,3071,NaN
0.36285,0,-0.1919,O,79,P2,3072,NaN
1.0128,0,1.6699,C10,251,P2,1025,NaN
0.62356,0,1.844,C10,89,P2,1026,NaN
0.35041,0,0.99084,C10,229,P2,1027,NaN
0.62079,0,1.5016,O,346,P2,3073,NaN
0.98987,0,0.95165,O,262,P2,3074,NaN
0.21368,0,1.1099,O,350,P2,3075,NaN
0.83086,0,1.6154,O,275,P2,3076,NaN
0.14602,0,1.401,O,190,P2,3077,NaN
0.81439,0,0.94377,O,161,P2,3078,NaN
0.87539,0,1.1299,O,230,P2,3079,NaN
0.67434,0,1.6925,O,111,P2,3080,NaN
0.27764,0,1.724,O,160,P2,3081,NaN
-0.37912,0,0.79528,C10,240,P2,1028,NaN
-0.53334,0,1.3407,C10,297,P2,1029,NaN
-0.21129,0,1.0166,C10,115,P2,1030,NaN
-1.0141,0,1.6749,O,237,P2,3082,NaN
-0.12365,0,1.2707,O,182,P2,3083,NaN
-0.54581,0,0.74834,O,57,P2,3084,NaN
-0.15808,0,1.7367,O,110,P2,3085,NaN
-0.9026,0,1.0508,O,38,P2,3086,NaN
-0.72476,0,0.72015,O,314,P2,3087,NaN
-0.15351,0,1.5014,O,245,P2,3088,NaN
-0.86823,0,1.5971,O,298,P2,3089,NaN
-0.69566,0,1.8383,O,341,P2,3090,NaN
-0.32786,0,0.11425,C10,228,P2,1031,NaN
-0.70994,0,0.43015,C10,185,P2,1032,NaN
-0.86979,0,-0.04287,C10,201,P2,1033,NaN
-0.59188,0,-0.038988,O,356,P2,3091,NaN
-0.41567,0,-0.43173,O,226,P2,3092,NaN
-0.7469,0,-0.37602,O,307,P2,3093,NaN
-0.97223,0,-0.51186,O,177,P2,3094,NaN
-0.73759,0,0.073139,O,8,P2,3095,NaN
-0.38574,0,0.29523,O,88,P2,3096,NaN
-0.56425,0,0.51021,O,199,P2,3097,NaN
-0.5829,0,0.12541,O,37,P2,3098,NaN
-1.0134,0,0.20602,O,171,P2,3099,NaN
-0.15211,0,-1.6171,C10,63,P2,1034,NaN
-0.51802,0,-0.98862,C10,118,P2,1035,NaN
-0.8384,0,-1.8007,C10,40,P2,1036,NaN
-0.10209,0,-1.8661,O,155,P2,3100,NaN
-0.26749,0,-0.73103,O,259,P2,3101,NaN
-0.90463,0,-1.3132,O,277,P2,3102,NaN
-0.32078,0,-1.5044,O,334,P2,3103,NaN
