X,Y,Z,Prefab,Rotation,Projector,ID,Filler
0.38026,0,-1.6164,C80,48,P1,2001,NaN
0.29475,0,-0.85643,C80,301,P1,2002,NaN
0.73511,0,-0.88935,C80,289,P1,2003,NaN
0.86486,0,-0.79509,C80,331,P1,2004,NaN
0.36699,0,-1.3927,C80,50,P1,2005,NaN
0.38229,0,-1.1341,C80,182,P1,2006,NaN
1.022,0,-1.1165,C80,146,P1,2007,NaN
1.0112,0,-0.87262,C80,63,P1,2008,NaN
0.57742,0,-1.4586,C80,208,P1,2009,NaN
0.7966,0,-1.6651,O,219,P1,3001,NaN
0.96231,0,-0.6102,O,78,P1,3002,NaN
0.070328,0,-1.2619,O,188,P1,3003,NaN
0.26942,0,0.14603,C80,357,P1,2010,NaN
0.38277,0,-0.21609,C80,177,P1,2011,NaN
0.78763,0,-0.35496,C80,251,P1,2012,NaN
0.59157,0,0.37982,C80,149,P1,2013,NaN
0.86904,0,-0.082263,C80,13,P1,2014,NaN
0.98924,0,0.1592,C80,106,P1,2015,NaN
0.41224,0,0.54233,C80,289,P1,2016,NaN
0.83476,0,0.23828,C80,125,P1,2017,NaN
0.19051,0,0.37686,C80,30,P1,2018,NaN
0.92658,0,0.37572,O,184,P1,3004,NaN
0.19441,0,-0.18983,O,133,P1,3005,NaN
0.63896,0,-0.40522,O,267,P1,3006,NaN
0.87487,0,0.98042,C80,189,P1,2019,NaN
0.55211,0,0.98567,C80,290,P1,2020,NaN
0.41119,0,1.9222,C80,295,P1,2021,NaN
0.27511,0,0.85001,C80,69,P1,2022,NaN
0.39032,0,1.245,C80,45,P1,2023,NaN
0.99363,0,1.5663,C80,296,P1,2024,NaN
0.97272,0,1.2902,C80,230,P1,2025,NaN
0.65589,0,0.80357,C80,6,P1,2026,NaN
0.29366,0,1.699,C80,323,P1,2027,NaN
0.80273,0,1.847,O,186,P1,3007,NaN
0.62053,0,1.7276,O,197,P1,3008,NaN
0.36989,0,1.0486,O,219,P1,3009,NaN
-0.23328,0,1.4552,C80,274,P1,2028,NaN
-0.64355,0,1.1241,C80,308,P1,2029,NaN
-0.43985,0,1.7677,C80,138,P1,2030,NaN
-0.83445,0,1.9131,C80,31,P1,2031,NaN
-0.45454,0,1.2464,C80,265,P1,2032,NaN
-0.92913,0,1.6984,C80,120,P1,2033,NaN
-0.22256,0,1.7219,C80,303,P1,2034,NaN
-0.76471,0,1.7538,C80,134,P1,2035,NaN
-0.46517,0,1.4977,C80,299,P1,2036,NaN
-0.16152,0,0.89853,O,64,P1,3010,NaN
-0.60857,0,1.7928,O,47,P1,3011,NaN
-0.7798,0,1.4949,O,317,P1,3012,NaN
-0.21976,0,0.038809,C80,16,P1,2037,NaN
-0.7383,0,-0.24207,C80,248,P1,2038,NaN
-0.7057,0,0.08119,C80,265,P1,2039,NaN
-0.082012,0,0.4361,C80,158,P1,2040,NaN
-0.66955,0,0.32772,C80,137,P1,2041,NaN
-0.096587,0,0.63339,C80,353,P1,2042,NaN
-0.20431,0,0.2618,C80,144,P1,2043,NaN
-0.42335,0,-0.010479,C80,159,P1,2044,NaN
-0.4929,0,0.64638,C80,57,P1,2045,NaN
-0.33847,0,0.58822,O,118,P1,3013,NaN
-0.83921,0,0.53648,O,114,P1,3014,NaN
-0.077512,0,-0.017818,O,323,P1,3015,NaN
-0.3975,0,-1.27,C80,89,P1,2046,NaN
-0.074433,0,-0.70808,C80,112,P1,2047,NaN
-0.9259,0,-0.98754,C80,148,P1,2048,NaN
-0.43663,0,-1.6823,C80,255,P1,2049,NaN
-0.10651,0,-1.0844,C80,52,P1,2050,NaN
-0.39398,0,-0.88289,C80,314,P1,2051,NaN
-0.7805,0,-1.1337,C80,30,P1,2052,NaN
-0.5114,0,-0.6398,C80,167,P1,2053,NaN
-0.97333,0,-1.1378,C80,11,P1,2054,NaN
-0.71301,0,-0.72082,O,272,P1,3016,NaN
-0.92061,0,-1.4644,O,253,P1,3017,NaN
-0.75945,0,-1.4129,O,78,P1,3018,NaN
0.52704,0,-1.7087,C80,245,P2,2055,NaN
0.60009,0,-0.8266,C80,201,P2,2056,NaN
0.12171,0,-1.8418,C80,307,P2,2057,NaN
0.50332,0,-0.94613,C80,202,P2,2058,NaN
0.82806,0,-1.4361,C80,325,P2,2059,NaN
0.58106,0,-1.4574,C80,152,P2,2060,NaN
0.90662,0,-1.0545,C80,129,P2,2061,NaN
0.14293,0,-0.74919,C80,177,P2,2062,NaN
0.46733,0,-1.1991,C80,93,P2,2063,NaN
0.32328,0,-1.5214,O,335,P2,3019,NaN
0.8199,0,-1.6636,O,169,P2,3020,NaN
1.0227,0,-1.6529,O,92,P2,3021,NaN
0.47726,0,0.35062,C80,156,P2,2064,NaN
0.63735,0,-0.49504,C80,253,P2,2065,NaN
0.25602,0,0.47582,C80,145,P2,2066,NaN
0.78919,0,-0.078453,C80,66,P2,2067,NaN
0.97847,0,-0.53455,C80,309,P2,2068,NaN
0.54803,0,-0.36674,C80,211,P2,2069,NaN
1.0245,0,0.020701,C80,135,P2,2070,NaN
0.99391,0,0.41163,C80,80,P2,2071,NaN
0.53031,0,0.50458,C80,79,P2,2072,NaN
0.60622,0,0.23789,O,189,P2,3022,NaN
0.36217,0,-0.52032,O,157,P2,3023,NaN
0.59096,0,-0.078902,O,267,P2,3024,NaN
0.086008,0,1.5464,C80,26,P2,2073,NaN
0.20681,0,1.6491,C80,306,P2,2074,NaN
0.31656,0,1.275,C80,245,P2,2075,NaN
0.70529,0,1.1481,C80,50,P2,2076,NaN
0.33763,0,0.91675,C80,310,P2,2077,NaN
0.91512,0,1.0991,C80,72,P2,2078,NaN
1.0002,0,0.92791,C80,219,P2,2079,NaN
0.43155,0,1.4338,C80,196,P2,2080,NaN
0.82346,0,1.7375,C80,59,P2,2081,NaN
0.85142,0,1.2593,O,3,P2,3025,NaN
0.48207,0,1.7622,O,278,P2,3026,NaN
0.51495,0,0.82787,O,276,P2,3027,NaN
-0.15158,0,0.73083,C80,152,P2,2082,NaN
-1.0286,0,1.4656,C80,21,P2,2083,NaN
-0.82987,0,0.75525,C80,211,P2,2084,NaN
-0.90782,0,1.2478,C80,63,P2,2085,NaN
-0.332,0,0.73003,C80,263,P2,2086,NaN
-0.28077,0,1.1308,C80,193,P2,2087,NaN
-0.61091,0,1.2265,C80,92,P2,2088,NaN
-0.98235,0,0.77709,C80,331,P2,2089,NaN
-0.45972,0,0.82568,C80,273,P2,2090,NaN
-0.10493,0,1.7144,O,320,P2,3028,NaN
-0.51468,0,0.9824,O,25,P2,3029,NaN
-0.69634,0,1.604,O,67,P2,3030,NaN
-0.41625,0,-0.044971,C80,266,P2,2091,NaN
-0.87489,0,0.48411,C80,251,P2,2092,NaN
-0.47537,0,0.25014,C80,280,P2,2093,NaN
