X,Y,Z,Prefab,Rotation,Projector,ID,Filler
-0.376030000000001,0,1.3889,C80,278,P3,2001,NaN
-0.55754,0,1.2454,C80,256,P3,2002,NaN
-0.321980000000001,0,1.6267,C80,24,P3,2003,NaN
-0.0980509999999999,0,0.82106,C80,51,P3,2004,NaN
-0.77112,0,0.67711,C80,331,P3,2005,NaN
-0.51049,0,1.4558,C80,255,P3,2006,NaN
-0.59493,0,0.63856,C80,162,P3,2007,NaN
-0.29233,0,1.1362,C80,210,P3,2008,NaN
-0.44969,0,0.95829,C80,219,P3,2009,NaN
-1.0185,0,1.3093,O,232,P3,3001,NaN
-0.91976,0,1.6805,O,240,P3,3002,NaN
-0.722539999999999,0,1.3454,O,44,P3,3003,NaN
-0.76238,0,0.30924,C80,27,P3,2010,NaN
-0.81789,0,-0.0934400000000001,C80,199,P3,2011,NaN
-0.93757,0,-0.34213,C80,156,P3,2012,NaN
-0.3908,0,-0.54018,C80,83,P3,2013,NaN
-0.2599,0,-0.32379,C80,86,P3,2014,NaN
-0.53073,0,-0.10003,C80,203,P3,2015,NaN
-0.65547,0,-0.55572,C80,130,P3,2016,NaN
-0.30033,0,0.25703,C80,157,P3,2017,NaN
-0.0975269999999999,0,-0.53521,C80,175,P3,2018,NaN
-0.23121,0,-0.088629,O,130,P3,3004,NaN
-0.13859,0,0.41522,O,103,P3,3005,NaN
-0.56785,0,-0.27972,O,5,P3,3006,NaN
-0.69303,0,-1.8926,C80,244,P3,2019,NaN
-0.50565,0,-1.6982,C80,324,P3,2020,NaN
-0.8623,0,-1.2839,C80,229,P3,2021,NaN
-0.19784,0,-0.89099,C80,192,P3,2022,NaN
-0.4453,0,-0.99224,C80,159,P3,2023,NaN
-0.84123,0,-1.7331,C80,289,P3,2024,NaN
-0.47013,0,-1.3903,C80,287,P3,2025,NaN
-0.67285,0,-1.5366,C80,300,P3,2026,NaN
-1.0147,0,-0.81444,C80,349,P3,2027,NaN
-0.26019,0,-1.2163,O,54,P3,3007,NaN
-0.95352,0,-1.8685,O,190,P3,3008,NaN
-0.77834,0,-0.85631,O,124,P3,3009,NaN
0.62408,0,-1.1,C80,22,P3,2028,NaN
0.12497,0,-1.4139,C80,128,P3,2029,NaN
0.0862700000000003,0,-1.2674,C80,306,P3,2030,NaN
0.35695,0,-1.1364,C80,341,P3,2031,NaN
0.51244,0,-1.5473,C80,200,P3,2032,NaN
0.90711,0,-0.99758,C80,244,P3,2033,NaN
0.86572,0,-1.922,C80,59,P3,2034,NaN
0.49125,0,-0.83371,C80,300,P3,2035,NaN
0.38759,0,-1.79,C80,144,P3,2036,NaN
0.2087,0,-0.97311,O,223,P3,3010,NaN
0.66878,0,-1.523,O,176,P3,3011,NaN
0.91421,0,-1.3398,O,15,P3,3012,NaN
0.81286,0,-0.20079,C80,75,P3,2037,NaN
0.47033,0,0.0299190000000001,C80,180,P3,2038,NaN
0.75118,0,0.17947,C80,284,P3,2039,NaN
0.086643,0,-0.46525,C80,330,P3,2040,NaN
0.69988,0,-0.35926,C80,348,P3,2041,NaN
1.0084,0,-0.20625,C80,96,P3,2042,NaN
0.72979,0,-0.0158419999999999,C80,115,P3,2043,NaN
0.93954,0,-0.0131689999999999,C80,217,P3,2044,NaN
0.57791,0,-0.21094,C80,245,P3,2045,NaN
0.35811,0,-0.32064,O,310,P3,3013,NaN
0.72318,0,0.38552,O,201,P3,3014,NaN
0.40173,0,-0.13475,O,8,P3,3015,NaN
0.24282,0,1.264,C80,301,P3,2046,NaN
0.1001,0,0.91413,C80,244,P3,2047,NaN
0.71786,0,1.1247,C80,256,P3,2048,NaN
0.443479999999999,0,1.6041,C80,146,P3,2049,NaN
0.62349,0,0.84607,C80,64,P3,2050,NaN
0.77419,0,1.6207,C80,349,P3,2051,NaN
0.52394,0,1.2275,C80,149,P3,2052,NaN
0.12412,0,1.1397,C80,218,P3,2053,NaN
0.38092,0,1.452,C80,89,P3,2054,NaN
0.96473,0,0.94027,O,86,P3,3016,NaN
0.81492,0,1.4361,O,23,P3,3017,NaN
1.0289,0,0.69159,O,247,P3,3018,NaN
-0.93956,0,0.93492,C80,35,P2,2055,NaN
-0.94684,0,1.7327,C80,288,P2,2056,NaN
-0.16364,0,1.1465,C80,229,P2,2057,NaN
-0.59501,0,1.5569,C80,257,P2,2058,NaN
-0.99629,0,0.76929,C80,143,P2,2059,NaN
-0.53596,0,0.76969,C80,206,P2,2060,NaN
-0.206210000000001,0,0.95167,C80,268,P2,2061,NaN
-0.94911,0,1.3908,C80,200,P2,2062,NaN
-0.79743,0,1.0927,C80,340,P2,2063,NaN
-0.44654,0,1.018,O,185,P2,3019,NaN
-0.114320000000001,0,1.5588,O,143,P2,3020,NaN
-0.10307,0,0.77774,O,251,P2,3021,NaN
-0.4363,0,0.0710570000000001,C80,214,P2,2064,NaN
-0.83339,0,-0.308,C80,291,P2,2065,NaN
-0.54017,0,0.36323,C80,345,P2,2066,NaN
-0.69046,0,0.0631200000000003,C80,217,P2,2067,NaN
-0.72251,0,0.25981,C80,179,P2,2068,NaN
-0.22611,0,-0.17991,C80,300,P2,2069,NaN
-0.39677,0,-0.5333,C80,288,P2,2070,NaN
-0.99092,0,-0.45345,C80,203,P2,2071,NaN
-0.31721,0,0.40682,C80,288,P2,2072,NaN
-0.31411,0,-0.39523,O,197,P2,3022,NaN
-0.52436,0,-0.13461,O,2,P2,3023,NaN
-0.8676,0,0.17207,O,95,P2,3024,NaN
-0.59773,0,-1.3989,C80,48,P2,2073,NaN
-0.34441,0,-1.7839,C80,213,P2,2074,NaN
-0.79358,0,-1.5984,C80,210,P2,2075,NaN
-0.61511,0,-1.1613,C80,100,P2,2076,NaN
-0.12179,0,-0.80799,C80,146,P2,2077,NaN
-0.817999999999999,0,-1.3357,C80,13,P2,2078,NaN
-0.19471,0,-1.8035,C80,220,P2,2079,NaN
-0.39364,0,-0.73381,C80,118,P2,2080,NaN
-0.83251,0,-0.90813,C80,302,P2,2081,NaN
-0.6479,0,-0.91215,O,286,P2,3025,NaN
-0.15047,0,-1.2426,O,89,P2,3026,NaN
-1.0263,0,-1.3445,O,184,P2,3027,NaN
0.60503,0,-0.81068,C80,198,P2,2082,NaN
0.10658,0,-0.84372,C80,61,P2,2083,NaN
0.28609,0,-0.72538,C80,38,P2,2084,NaN
0.196050000000001,0,-1.6681,C80,10,P2,2085,NaN
0.26193,0,-1.0214,C80,83,P2,2086,NaN
0.15578,0,-1.2204,C80,75,P2,2087,NaN
0.77675,0,-0.93094,C80,102,P2,2088,NaN
0.47348,0,-1.7284,C80,284,P2,2089,NaN
0.89084,0,-1.3578,C80,70,P2,2090,NaN
0.53728,0,-1.1271,O,21,P2,3028,NaN
0.95707,0,-1.1861,O,323,P2,3029,NaN
0.91161,0,-0.9983,O,203,P2,3030,NaN
