X,Y,Z,Prefab,Projector,Filler
-0.39334,0,1.2755,tar,P3,NaN
-0.41295,0,0.70682,tar,P3,NaN
-0.79105,0,0.9861,tar,P3,NaN
-0.601089999999999,0,1.4483,tar,P3,NaN
-0.130230000000001,0,0.95729,tar,P3,NaN
-0.33936,0,1.0753,tar,P3,NaN
-0.65916,0,1.2012,tar,P3,NaN
-0.570590000000001,0,1.0206,tar,P3,NaN
-0.17406,0,0.66923,tar,P3,NaN
-0.12803,0,1.2464,tar,P3,NaN
-0.746010000000001,0,1.6797,tar,P3,NaN
-0.97854,0,0.81289,tar,P3,NaN
-0.277559999999999,0,1.629,tar,P3,NaN
-0.966450000000001,0,1.2409,tar,P3,NaN
-0.77635,0,0.63303,tar,P3,NaN
-0.81843,0,0.38788,tar,P3,NaN
-0.57019,0,-0.36584,tar,P3,NaN
-0.30687,0,0.12932,tar,P3,NaN
-0.81292,0,-0.31553,tar,P3,NaN
-0.48569,0,0.3676,tar,P3,NaN
-0.21842,0,-0.059139,tar,P3,NaN
-0.76082,0,-0.0764860000000003,tar,P3,NaN
-0.24025,0,0.3636,tar,P3,NaN
-0.92844,0,-0.48925,tar,P3,NaN
-0.17506,0,-0.65562,tar,P3,NaN
-0.30846,0,-0.39882,tar,P3,NaN
-0.52156,0,0.025851,tar,P3,NaN
-0.073131,0,0.11449,tar,P3,NaN
-0.50165,0,-0.56952,tar,P3,NaN
-1.0243,0,-0.0134000000000003,tar,P3,NaN
-1.0024,0,-1.3014,tar,P3,NaN
-0.9416,0,-0.96849,tar,P3,NaN
-0.888829999999999,0,-1.4915,tar,P3,NaN
-0.36894,0,-1.5937,tar,P3,NaN
-0.11902,0,-0.81713,tar,P3,NaN
-0.7525,0,-1.856,tar,P3,NaN
-0.39411,0,-1.2698,tar,P3,NaN
-0.50765,0,-1.8736,tar,P3,NaN
-0.63776,0,-1.0423,tar,P3,NaN
-0.75681,0,-1.2633,tar,P3,NaN
-0.49321,0,-0.81983,tar,P3,NaN
-0.16265,0,-1.686,tar,P3,NaN
-0.59489,0,-1.5788,tar,P3,NaN
-0.15392,0,-1.4187,tar,P3,NaN
-0.31866,0,-0.99832,tar,P3,NaN
0.40546,0,-1.0921,tar,P3,NaN
