X,Y,Z,Prefab,Rotation,Projector,ID,Filler
-0.19019,0,1.6173,C10,23,P3,1001,NaN
-0.51682,0,1.5107,C10,266,P3,1002,NaN
-0.90413,0,0.96262,C10,142,P3,1003,NaN
-0.93298,0,0.68401,O,347,P3,3001,NaN
-0.20171,0,1.2983,O,38,P3,3002,NaN
-0.40499,0,0.69276,O,294,P3,3003,NaN
-0.689790000000001,0,1.2088,O,229,P3,3004,NaN
-0.978300000000001,0,1.4209,O,155,P3,3005,NaN
-0.905169999999999,0,1.5967,O,165,P3,3006,NaN
-0.64695,0,1.0078,O,177,P3,3007,NaN
-0.26572,0,1.089,O,261,P3,3008,NaN
-0.32197,0,0.82083,O,313,P3,3009,NaN
-0.19085,0,-0.54911,C10,77,P3,1004,NaN
-0.86173,0,-0.50145,C10,191,P3,1005,NaN
-0.19297,0,-0.0480610000000001,C10,35,P3,1006,NaN
-0.2372,0,0.37044,O,306,P3,3010,NaN
-0.53749,0,-0.35611,O,341,P3,3011,NaN
-0.95315,0,-0.1078,O,233,P3,3012,NaN
-0.20042,0,0.22038,O,244,P3,3013,NaN
-1.0173,0,0.0437679999999995,O,30,P3,3014,NaN
-0.29928,0,-0.20109,O,331,P3,3015,NaN
-0.35392,0,-0.40949,O,289,P3,3016,NaN
-0.91112,0,0.33024,O,344,P3,3017,NaN
-0.35027,0,0.23167,O,326,P3,3018,NaN
-0.91043,0,-1.1245,C10,142,P3,1007,NaN
-0.7639,0,-0.97827,C10,332,P3,1008,NaN
-0.78216,0,-1.7041,C10,87,P3,1009,NaN
-0.42058,0,-1.6735,O,277,P3,3019,NaN
-0.60103,0,-1.8213,O,268,P3,3020,NaN
-0.989209999999999,0,-1.7613,O,240,P3,3021,NaN
-0.57214,0,-1.4759,O,39,P3,3022,NaN
-0.23858,0,-1.4819,O,42,P3,3023,NaN
-0.19451,0,-0.99523,O,154,P3,3024,NaN
-0.78538,0,-1.2985,O,165,P3,3025,NaN
-0.14782,0,-1.6038,O,109,P3,3026,NaN
-0.88316,0,-1.4381,O,41,P3,3027,NaN
0.83348,0,-0.93958,C10,140,P3,1010,NaN
0.36531,0,-0.8527,C10,7,P3,1011,NaN
0.31206,0,-1.1272,C10,347,P3,1012,NaN
0.71519,0,-1.3991,O,269,P3,3028,NaN
0.23467,0,-1.8341,O,93,P3,3029,NaN
0.91223,0,-1.3859,O,35,P3,3030,NaN
0.0883670000000001,0,-1.5969,O,182,P3,3031,NaN
0.64402,0,-1.8806,O,56,P3,3032,NaN
0.65622,0,-1.0075,O,164,P3,3033,NaN
0.45859,0,-1.7936,O,0,P3,3034,NaN
0.14871,0,-1.1193,O,38,P3,3035,NaN
0.4906,0,-1.2073,O,77,P3,3036,NaN
0.34007,0,0.13825,C10,203,P3,1013,NaN
0.9892,0,-0.47557,C10,246,P3,1014,NaN
0.90309,0,-0.62265,C10,137,P3,1015,NaN
0.40367,0,0.30889,O,103,P3,3037,NaN
0.091471,0,0.091285,O,158,P3,3038,NaN
0.15099,0,-0.28392,O,289,P3,3039,NaN
0.93012,0,0.30066,O,129,P3,3040,NaN
0.32485,0,-0.59508,O,115,P3,3041,NaN
0.75946,0,0.34213,O,119,P3,3042,NaN
0.16177,0,-0.63865,O,337,P3,3043,NaN
0.6237,0,0.11208,O,15,P3,3044,NaN
0.75673,0,-0.56706,O,149,P3,3045,NaN
0.25572,0,1.0756,C10,36,P3,1016,NaN
0.1649,0,0.91382,C10,183,P3,1017,NaN
0.20431,0,1.6606,C10,279,P3,1018,NaN
0.86148,0,0.92253,O,230,P3,3046,NaN
0.8797,0,0.74377,O,76,P3,3047,NaN
0.4157,0,0.9505,O,195,P3,3048,NaN
0.7519,0,1.5455,O,338,P3,3049,NaN
0.13546,0,1.4995,O,65,P3,3050,NaN
0.41077,0,1.4781,O,19,P3,3051,NaN
0.64575,0,0.83771,O,245,P3,3052,NaN
0.43101,0,0.61234,O,211,P3,3053,NaN
0.50637,0,1.2692,O,248,P3,3054,NaN
-0.16179,0,0.78507,C10,313,P2,1019,NaN
-0.3747,0,1.2319,C10,156,P2,1020,NaN
-0.664150000000001,0,0.784069999999999,C10,71,P2,1021,NaN
-0.91387,0,1.3413,O,240,P2,3055,NaN
-0.63565,0,1.0301,O,99,P2,3056,NaN
-0.0910029999999998,0,1.7633,O,329,P2,3057,NaN
-0.50695,0,1.7822,O,76,P2,3058,NaN
-0.288199999999999,0,1.4983,O,300,P2,3059,NaN
-0.60035,0,1.4889,O,19,P2,3060,NaN
-0.19758,0,1.2558,O,179,P2,3061,NaN
-0.76985,0,1.4865,O,61,P2,3062,NaN
-0.79633,0,1.2244,O,141,P2,3063,NaN
-0.436,0,-0.27105,C10,309,P2,1022,NaN
-0.2553,0,-0.4694,C10,337,P2,1023,NaN
-0.073148,0,0.10016,C10,84,P2,1024,NaN
-0.40121,0,-0.05317,O,179,P2,3064,NaN
-0.9649,0,-0.16888,O,352,P2,3065,NaN
-0.0865559999999999,0,-0.46394,O,300,P2,3066,NaN
-0.75818,0,0.31561,O,38,P2,3067,NaN
-0.46633,0,0.30209,O,99,P2,3068,NaN
-0.21555,0,0.24425,O,319,P2,3069,NaN
-0.66919,0,0.55379,O,254,P2,3070,NaN
-0.83642,0,0.0396369999999996,O,320,P2,3071,NaN
-1.0267,0,0.23418,O,204,P2,3072,NaN
-0.60294,0,-0.93336,C10,336,P2,1025,NaN
-0.54908,0,-1.4059,C10,69,P2,1026,NaN
-0.21666,0,-1.2566,C10,3,P2,1027,NaN
-0.76349,0,-1.0199,O,79,P2,3073,NaN
-0.6031,0,-1.8758,O,289,P2,3074,NaN
-0.72357,0,-1.4667,O,75,P2,3075,NaN
-0.421739999999999,0,-1.8253,O,150,P2,3076,NaN
-0.87977,0,-1.4999,O,75,P2,3077,NaN
-0.12991,0,-1.4141,O,228,P2,3078,NaN
-0.21744,0,-1.5757,O,60,P2,3079,NaN
-0.11705,0,-0.81872,O,316,P2,3080,NaN
-0.27476,0,-0.81327,O,1,P2,3081,NaN
0.75354,0,-1.1707,C10,324,P2,1028,NaN
