X,Y,Z,Prefab,Rotation,Projector,ID,Filler
0.12588,0,-1.3966,C80,130,P1,2001,NaN
0.33838,0,-1.6734,C80,201,P1,2002,NaN
0.72002,0,-1.5311,C80,320,P1,2003,NaN
0.40791,0,-0.70688,C80,303,P1,2004,NaN
0.72985,0,-1.1955,C80,88,P1,2005,NaN
0.47458,0,-0.95385,C80,157,P1,2006,NaN
0.67809,0,-0.98058,O,299,P1,3001,NaN
0.25363,0,-1.1317,O,55,P1,3002,NaN
0.9875,0,-0.95004,O,273,P1,3003,NaN
0.39861,0,-1.3763,O,316,P1,3004,NaN
0.97866,0,-1.5722,O,181,P1,3005,NaN
0.99803,0,-1.2111,O,206,P1,3006,NaN
0.60702,0,-0.25772,C80,307,P1,2007,NaN
0.098925,0,0.24241,C80,355,P1,2008,NaN
0.87463,0,0.2602,C80,285,P1,2009,NaN
0.48985,0,-0.018077,C80,127,P1,2010,NaN
0.26863,0,0.51851,C80,181,P1,2011,NaN
0.25043,0,-0.35647,C80,92,P1,2012,NaN
0.51948,0,0.24752,O,184,P1,3007,NaN
0.68581,0,-0.10903,O,29,P1,3008,NaN
0.70718,0,0.16984,O,21,P1,3009,NaN
0.078181,0,-0.21789,O,229,P1,3010,NaN
0.33349,0,-0.12449,O,223,P1,3011,NaN
0.4471,0,-0.25311,O,30,P1,3012,NaN
0.86901,0,0.97107,C80,220,P1,2013,NaN
0.084294,0,1.6416,C80,197,P1,2014,NaN
0.099429,0,0.95717,C80,309,P1,2015,NaN
0.50779,0,1.5471,C80,232,P1,2016,NaN
0.4141,0,1.7012,C80,98,P1,2017,NaN
0.27984,0,0.82553,C80,39,P1,2018,NaN
0.77928,0,1.7763,O,22,P1,3013,NaN
0.65351,0,0.88328,O,224,P1,3014,NaN
0.96309,0,1.394,O,252,P1,3015,NaN
0.7323,0,1.4916,O,99,P1,3016,NaN
0.26857,0,1.061,O,152,P1,3017,NaN
0.53637,0,1.3682,O,132,P1,3018,NaN
-0.10311,0,1.7673,C80,30,P1,2019,NaN
-0.79319,0,1.6524,C80,26,P1,2020,NaN
-0.30107,0,1.5585,C80,44,P1,2021,NaN
-0.41794,0,1.8406,C80,245,P1,2022,NaN
-0.85303,0,0.81832,C80,79,P1,2023,NaN
-0.1324,0,0.82711,C80,86,P1,2024,NaN
-0.26701,0,1.3425,O,4,P1,3019,NaN
-0.55556,0,1.3114,O,262,P1,3020,NaN
-0.74999,0,1.1261,O,202,P1,3021,NaN
-0.35383,0,1.0734,O,199,P1,3022,NaN
-0.69866,0,1.4057,O,268,P1,3023,NaN
-0.29736,0,0.81342,O,297,P1,3024,NaN
-0.40195,0,0.17602,C80,142,P1,2025,NaN
-0.39073,0,0.53613,C80,49,P1,2026,NaN
-0.34481,0,-0.32712,C80,71,P1,2027,NaN
-0.815,0,-0.39676,C80,260,P1,2028,NaN
-0.13861,0,-0.27385,C80,242,P1,2029,NaN
-0.9518,0,0.28894,C80,22,P1,2030,NaN
-0.75718,0,-0.20957,O,139,P1,3025,NaN
-0.81006,0,0.5659,O,177,P1,3026,NaN
-0.4696,0,-0.44112,O,279,P1,3027,NaN
-0.13643,0,0.16144,O,54,P1,3028,NaN
-0.52569,0,-0.23842,O,175,P1,3029,NaN
-0.52036,0,0.31327,O,26,P1,3030,NaN
-0.5567,0,-1.5104,C80,284,P1,2031,NaN
-0.23485,0,-1.093,C80,142,P1,2032,NaN
-0.6891,0,-0.8134,C80,86,P1,2033,NaN
-0.53735,0,-1.7229,C80,30,P1,2034,NaN
-1.0232,0,-1.0814,C80,29,P1,2035,NaN
-0.23013,0,-0.71808,C80,334,P1,2036,NaN
-0.88378,0,-1.3023,O,74,P1,3031,NaN
-0.41071,0,-1.3264,O,345,P1,3032,NaN
-0.94041,0,-0.67364,O,123,P1,3033,NaN
-0.97694,0,-0.89114,O,346,P1,3034,NaN
-0.22165,0,-1.6723,O,124,P1,3035,NaN
-0.91953,0,-1.5375,O,23,P1,3036,NaN
0.85775,0,-1.3217,C80,221,P2,2037,NaN
1.0262,0,-1.8697,C80,201,P2,2038,NaN
0.10218,0,-1.5608,C80,327,P2,2039,NaN
0.53041,0,-1.7036,C80,73,P2,2040,NaN
0.34208,0,-0.84894,C80,284,P2,2041,NaN
0.23358,0,-0.97041,C80,126,P2,2042,NaN
0.88879,0,-1.7851,O,350,P2,3037,NaN
0.98979,0,-1.0836,O,301,P2,3038,NaN
0.58333,0,-0.73734,O,257,P2,3039,NaN
0.092896,0,-0.84798,O,78,P2,3040,NaN
0.44788,0,-1.4264,O,6,P2,3041,NaN
0.09293,0,-1.1819,O,76,P2,3042,NaN
0.12448,0,-0.1303,C80,194,P2,2043,NaN
0.56958,0,0.2199,C80,40,P2,2044,NaN
0.46001,0,-0.49174,C80,308,P2,2045,NaN
0.70294,0,-0.080953,C80,328,P2,2046,NaN
0.14785,0,-0.32667,C80,121,P2,2047,NaN
