X,Y,Z,Prefab,Rotation,Projector,ID,Filler
-0.54849,0,0.94804,C80,300,P3,2001,NaN
-0.34624,0,1.6115,C80,93,P3,2002,NaN
-0.0808769999999998,0,1.1171,C80,110,P3,2003,NaN
-0.635990000000001,0,1.4045,C80,110,P3,2004,NaN
-0.99874,0,1.1018,C80,136,P3,2005,NaN
-0.38157,0,1.0154,C80,212,P3,2006,NaN
-0.87495,0,0.60363,O,61,P3,3001,NaN
-0.78943,0,1.3318,O,1,P3,3002,NaN
-0.71136,0,0.66522,O,301,P3,3003,NaN
-0.344720000000001,0,1.1812,O,32,P3,3004,NaN
-0.49439,0,0.64255,O,307,P3,3005,NaN
-0.98939,0,0.92796,O,255,P3,3006,NaN
-0.87041,0,-0.5953,C80,275,P3,2007,NaN
-0.86721,0,0.2882,C80,216,P3,2008,NaN
-0.35674,0,-0.0596220000000001,C80,235,P3,2009,NaN
-0.86837,0,-0.12624,C80,296,P3,2010,NaN
-0.24927,0,0.0643530000000001,C80,34,P3,2011,NaN
-0.43878,0,-0.47799,C80,236,P3,2012,NaN
-0.36666,0,0.4523,O,203,P3,3007,NaN
-0.58025,0,-0.41679,O,183,P3,3008,NaN
-0.57424,0,0.28969,O,99,P3,3009,NaN
-0.75627,0,0.14407,O,66,P3,3010,NaN
-0.20012,0,0.25798,O,224,P3,3011,NaN
-0.73752,0,-0.37786,O,79,P3,3012,NaN
-0.3411,0,-1.5597,C80,239,P3,2013,NaN
-0.66412,0,-1.4522,C80,224,P3,2014,NaN
-0.0853480000000001,0,-1.7138,C80,66,P3,2015,NaN
-1.0184,0,-1.0384,C80,233,P3,2016,NaN
-0.6768,0,-1.7173,C80,201,P3,2017,NaN
-0.84589,0,-1.5651,C80,229,P3,2018,NaN
-0.70837,0,-1.1119,O,186,P3,3013,NaN
-0.5926,0,-0.83002,O,249,P3,3014,NaN
-0.90824,0,-1.3926,O,206,P3,3015,NaN
-0.38796,0,-1.8964,O,194,P3,3016,NaN
-0.41422,0,-1.3139,O,291,P3,3017,NaN
-0.14987,0,-1.1734,O,6,P3,3018,NaN
0.80023,0,-1.2366,C80,322,P3,2019,NaN
0.35791,0,-1.3445,C80,179,P3,2020,NaN
0.23659,0,-0.95157,C80,339,P3,2021,NaN
0.23442,0,-1.8442,C80,235,P3,2022,NaN
0.62828,0,-1.3109,C80,101,P3,2023,NaN
0.14023,0,-0.83562,C80,87,P3,2024,NaN
0.57298,0,-0.84585,O,212,P3,3019,NaN
0.84217,0,-1.9211,O,350,P3,3020,NaN
0.73481,0,-1.7766,O,286,P3,3021,NaN
0.3892,0,-0.89971,O,327,P3,3022,NaN
0.74121,0,-1.6205,O,335,P3,3023,NaN
0.32505,0,-1.1776,O,134,P3,3024,NaN
0.35918,0,-0.64662,C80,75,P3,2025,NaN
0.57809,0,0.36174,C80,186,P3,2026,NaN
0.52574,0,-0.25242,C80,189,P3,2027,NaN
0.76551,0,0.30385,C80,266,P3,2028,NaN
0.69556,0,-0.58794,C80,36,P3,2029,NaN
0.37685,0,0.22752,C80,154,P3,2030,NaN
0.60916,0,0.0627930000000001,O,301,P3,3025,NaN
0.22975,0,-0.56028,O,340,P3,3026,NaN
0.32538,0,0.0223020000000001,O,216,P3,3027,NaN
0.74955,0,0.13572,O,78,P3,3028,NaN
1.0062,0,0.12881,O,80,P3,3029,NaN
0.66498,0,-0.42719,O,102,P3,3030,NaN
0.336239999999999,0,1.4769,C80,160,P3,2031,NaN
0.36445,0,0.85279,C80,198,P3,2032,NaN
0.29819,0,1.0252,C80,109,P3,2033,NaN
0.71377,0,1.1471,C80,349,P3,2034,NaN
0.47258,0,1.7215,C80,281,P3,2035,NaN
0.84289,0,1.5295,C80,197,P3,2036,NaN
0.5448,0,1.5537,O,104,P3,3031,NaN
0.94807,0,0.80157,O,144,P3,3032,NaN
0.63728,0,1.3267,O,100,P3,3033,NaN
0.5087,0,0.9619,O,122,P3,3034,NaN
0.39487,0,1.3209,O,304,P3,3035,NaN
0.9037,0,0.95878,O,249,P3,3036,NaN
-0.62886,0,1.8292,C80,317,P2,2037,NaN
-0.59051,0,1.5571,C80,273,P2,2038,NaN
-0.18252,0,1.3657,C80,188,P2,2039,NaN
-0.80424,0,1.4393,C80,286,P2,2040,NaN
-0.73499,0,0.81469,C80,267,P2,2041,NaN
-0.19112,0,0.75408,C80,253,P2,2042,NaN
-0.44138,0,1.1302,O,306,P2,3037,NaN
-0.260420000000001,0,1.2277,O,14,P2,3038,NaN
-0.39663,0,1.423,O,225,P2,3039,NaN
-0.39977,0,0.93238,O,250,P2,3040,NaN
-0.81032,0,1.6038,O,356,P2,3041,NaN
-0.908450000000001,0,1.2639,O,327,P2,3042,NaN
-0.11677,0,-0.50763,C80,85,P2,2043,NaN
-0.67703,0,-0.55546,C80,288,P2,2044,NaN
-0.27335,0,0.49574,C80,111,P2,2045,NaN
-0.47961,0,0.16253,C80,149,P2,2046,NaN
-0.94912,0,-0.29945,C80,96,P2,2047,NaN
-0.98767,0,-0.1505,C80,301,P2,2048,NaN
-0.57507,0,-0.29594,O,79,P2,3043,NaN
-0.8003,0,0.42673,O,193,P2,3044,NaN
-0.45174,0,-0.13599,O,42,P2,3045,NaN
-0.98018,0,0.4684,O,221,P2,3046,NaN
-0.39643,0,-0.46823,O,199,P2,3047,NaN
-0.76827,0,-0.190120000000001,O,200,P2,3048,NaN
-0.60324,0,-0.9787,C80,190,P2,2049,NaN
-0.65585,0,-1.2481,C80,164,P2,2050,NaN
-0.91386,0,-1.0518,C80,10,P2,2051,NaN
-0.84396,0,-1.8064,C80,93,P2,2052,NaN
-0.57327,0,-1.8441,C80,33,P2,2053,NaN
-0.69423,0,-0.85093,C80,87,P2,2054,NaN
-0.16931,0,-1.8137,O,295,P2,3049,NaN
-0.78202,0,-1.3841,O,126,P2,3050,NaN
-1.0166,0,-1.792,O,358,P2,3051,NaN
-0.36258,0,-1.8513,O,222,P2,3052,NaN
-0.2681,0,-1.5942,O,113,P2,3053,NaN
-0.70153,0,-1.7192,O,61,P2,3054,NaN
0.47275,0,-0.83856,C80,318,P2,2055,NaN
0.218920000000001,0,-1.8376,C80,79,P2,2056,NaN
0.35507,0,-1.5936,C80,331,P2,2057,NaN
0.99166,0,-1.0061,C80,201,P2,2058,NaN
