X,Y,Z,Prefab,Rotation,Projector,ID,Filler
-0.4031,0,1.2032,C10,319,P3,1001,NaN
-0.511519999999999,0,1.3647,C10,195,P3,1002,NaN
-0.0966420000000001,0,1.4574,C10,30,P3,1003,NaN
-0.22245,0,0.98158,C10,24,P3,1004,NaN
-0.46224,0,0.8192,C10,308,P3,1005,NaN
-0.78617,0,1.3544,C10,137,P3,1006,NaN
-0.23708,0,1.5906,C10,45,P3,1007,NaN
-0.878210000000001,0,1.0165,C10,45,P3,1008,NaN
-0.22913,0,1.1486,C10,287,P3,1009,NaN
-0.90612,0,1.4769,O,207,P3,3001,NaN
-0.924290000000001,0,1.1855,O,286,P3,3002,NaN
-0.55908,0,1.6497,O,265,P3,3003,NaN
-0.77422,0,-0.23602,C10,305,P3,1010,NaN
-0.0909969999999999,0,0.20402,C10,126,P3,1011,NaN
-0.80873,0,0.3065,C10,238,P3,1012,NaN
-0.44132,0,-0.62896,C10,237,P3,1013,NaN
-0.43936,0,0.30856,C10,4,P3,1014,NaN
-0.37239,0,-0.14685,C10,38,P3,1015,NaN
-0.17874,0,-0.0604370000000001,C10,239,P3,1016,NaN
-0.24279,0,-0.32619,C10,49,P3,1017,NaN
-0.5634,0,-0.44193,C10,124,P3,1018,NaN
-0.69647,0,-0.04235,O,102,P3,3004,NaN
-0.65314,0,0.12129,O,276,P3,3005,NaN
-0.83758,0,0.14896,O,294,P3,3006,NaN
-0.98592,0,-1.6935,C10,246,P3,1019,NaN
-0.50861,0,-1.2973,C10,342,P3,1020,NaN
-0.87892,0,-1.4724,C10,298,P3,1021,NaN
-0.24978,0,-0.83213,C10,281,P3,1022,NaN
-0.98001,0,-1.8595,C10,156,P3,1023,NaN
-0.8484,0,-1.3071,C10,324,P3,1024,NaN
-0.71581,0,-1.8429,C10,317,P3,1025,NaN
-0.39546,0,-1.1964,C10,34,P3,1026,NaN
-0.18988,0,-1.6407,C10,205,P3,1027,NaN
-0.14176,0,-1.3073,O,254,P3,3007,NaN
-0.74551,0,-1.5439,O,81,P3,3008,NaN
-0.0946459999999997,0,-1.0114,O,28,P3,3009,NaN
0.89278,0,-0.86097,C10,253,P3,1028,NaN
0.42919,0,-0.99002,C10,124,P3,1029,NaN
0.57656,0,-0.83023,C10,333,P3,1030,NaN
0.9198,0,-1.5609,C10,17,P3,1031,NaN
0.75248,0,-1.0628,C10,11,P3,1032,NaN
0.742350000000001,0,-1.699,C10,247,P3,1033,NaN
0.49934,0,-1.6704,C10,210,P3,1034,NaN
0.32858,0,-1.4216,C10,348,P3,1035,NaN
0.16519,0,-1.6681,C10,191,P3,1036,NaN
0.26769,0,-0.95258,O,337,P3,3010,NaN
1.0022,0,-1.0103,O,21,P3,3011,NaN
0.12503,0,-1.1047,O,50,P3,3012,NaN
0.19237,0,-0.25556,C10,193,P3,1037,NaN
0.80325,0,0.0496760000000003,C10,76,P3,1038,NaN
0.50618,0,0.25208,C10,241,P3,1039,NaN
0.46601,0,0.44549,C10,34,P3,1040,NaN
0.21415,0,-0.62084,C10,39,P3,1041,NaN
0.63024,0,-0.14596,C10,99,P3,1042,NaN
0.66421,0,0.39652,C10,201,P3,1043,NaN
0.93869,0,-0.35039,C10,128,P3,1044,NaN
0.74546,0,-0.28826,C10,319,P3,1045,NaN
1.0178,0,-0.0283609999999998,O,324,P3,3013,NaN
0.77687,0,0.20512,O,298,P3,3014,NaN
0.82352,0,-0.11282,O,20,P3,3015,NaN
0.3121,0,1.3333,C10,287,P3,1046,NaN
0.97648,0,1.2573,C10,312,P3,1047,NaN
0.5745,0,1.2838,C10,306,P3,1048,NaN
0.7385,0,0.79369,C10,47,P3,1049,NaN
0.48695,0,0.79766,C10,60,P3,1050,NaN
0.78039,0,1.6618,C10,178,P3,1051,NaN
0.56946,0,1.0597,C10,160,P3,1052,NaN
0.80055,0,1.4993,C10,307,P3,1053,NaN
0.34251,0,1.5607,C10,250,P3,1054,NaN
0.64484,0,0.9266,O,152,P3,3016,NaN
0.95835,0,1.7068,O,284,P3,3017,NaN
0.9389,0,0.67963,O,19,P3,3018,NaN
-0.6136,0,0.96378,C10,151,P2,1055,NaN
-0.85872,0,1.4422,C10,213,P2,1056,NaN
-0.3766,0,1.5263,C10,273,P2,1057,NaN
-0.773179999999999,0,1.5772,C10,334,P2,1058,NaN
-0.95423,0,1.691,C10,28,P2,1059,NaN
-0.15026,0,1.6222,C10,144,P2,1060,NaN
-0.808770000000001,0,1.7945,C10,259,P2,1061,NaN
-0.78081,0,0.93149,C10,169,P2,1062,NaN
-0.99275,0,1.0004,C10,337,P2,1063,NaN
-1.012,0,1.8785,O,103,P2,3019,NaN
-0.40261,0,1.2186,O,10,P2,3020,NaN
-0.830710000000001,0,1.0863,O,300,P2,3021,NaN
-0.31007,0,0.1756,C10,336,P2,1064,NaN
-0.79583,0,-0.49588,C10,79,P2,1065,NaN
-0.65193,0,0.24564,C10,150,P2,1066,NaN
-0.88231,0,-0.308590000000001,C10,141,P2,1067,NaN
-0.64188,0,-0.4663,C10,229,P2,1068,NaN
-0.27932,0,0.5005,C10,224,P2,1069,NaN
-0.46765,0,-0.42851,C10,142,P2,1070,NaN
-0.076636,0,0.31368,C10,56,P2,1071,NaN
-0.0909599999999999,0,-0.3093,C10,195,P2,1072,NaN
-0.0766259999999999,0,-0.4811,O,2,P2,3022,NaN
-1.0056,0,-0.47305,O,143,P2,3023,NaN
-0.56821,0,0.44096,O,319,P2,3024,NaN
-0.68154,0,-1.6735,C10,286,P2,1073,NaN
-0.97905,0,-1.8265,C10,265,P2,1074,NaN
-0.13465,0,-1.8413,C10,253,P2,1075,NaN
-0.37801,0,-1.2275,C10,317,P2,1076,NaN
-0.1992,0,-0.8755,C10,35,P2,1077,NaN
-0.49819,0,-0.98315,C10,277,P2,1078,NaN
-0.49537,0,-1.5142,C10,45,P2,1079,NaN
-0.8313,0,-1.2254,C10,110,P2,1080,NaN
-0.67552,0,-1.364,C10,218,P2,1081,NaN
-0.36276,0,-1.4342,O,83,P2,3025,NaN
-0.32654,0,-1.6097,O,54,P2,3026,NaN
-0.3547,0,-0.76583,O,351,P2,3027,NaN
0.0996890000000002,0,-1.3654,C10,156,P2,1082,NaN
0.34083,0,-1.5194,C10,215,P2,1083,NaN
0.51798,0,-1.3685,C10,36,P2,1084,NaN
0.65263,0,-1.7358,C10,265,P2,1085,NaN
0.83008,0,-1.2514,C10,192,P2,1086,NaN
0.50518,0,-1.5984,C10,29,P2,1087,NaN
0.35704,0,-1.1346,C10,124,P2,1088,NaN
1.0237,0,-0.8467,C10,21,P2,1089,NaN
0.98088,0,-1.0212,C10,123,P2,1090,NaN
0.87228,0,-1.5691,O,254,P2,3028,NaN
0.78095,0,-1.0453,O,44,P2,3029,NaN
0.19518,0,-1.6342,O,243,P2,3030,NaN
0.0993490000000001,0,-0.33355,C10,285,P2,1091,NaN
0.13662,0,0.37066,C10,187,P2,1092,NaN
0.79898,0,0.52762,C10,73,P2,1093,NaN
0.38527,0,0.56973,C10,163,P2,1094,NaN
0.48048,0,-0.46958,C10,90,P2,1095,NaN
0.54773,0,0.39966,C10,93,P2,1096,NaN
0.84926,0,-0.07857,C10,16,P2,1097,NaN
0.3426,0,0.20393,C10,282,P2,1098,NaN
0.64929,0,0.13878,C10,269,P2,1099,NaN
1.0114,0,-0.0890199999999998,O,284,P2,3031,NaN
0.13509,0,-0.0899929999999999,O,167,P2,3032,NaN
0.73936,0,-0.25481,O,264,P2,3033,NaN
0.98389,0,1.3475,C10,14,P2,1100,NaN
0.68275,0,1.433,C10,254,P2,1101,NaN
0.24596,0,1.5464,C10,337,P2,1102,NaN
0.25563,0,1.3574,C10,232,P2,1103,NaN
0.75836,0,0.9634,C10,316,P2,1104,NaN
0.97727,0,1.8008,C10,106,P2,1105,NaN
0.62269,0,1.1405,C10,113,P2,1106,NaN
0.62937,0,0.82958,C10,146,P2,1107,NaN
0.5116,0,1.7013,C10,15,P2,1108,NaN
0.39548,0,0.79297,O,115,P2,3034,NaN
0.12275,0,0.89642,O,76,P2,3035,NaN
0.75021,0,1.6644,O,196,P2,3036,NaN
-0.59416,0,1.5003,C10,233,P1,1109,NaN
-0.93828,0,1.7973,C10,265,P1,1110,NaN
-0.9392,0,1.2099,C10,269,P1,1111,NaN
-0.0836589999999997,0,1.213,C10,242,P1,1112,NaN
-0.1774,0,1.5666,C10,265,P1,1113,NaN
-0.528340000000001,0,1.1641,C10,280,P1,1114,NaN
-0.36885,0,1.5674,C10,163,P1,1115,NaN
-0.801310000000001,0,0.953429999999999,C10,305,P1,1116,NaN
-0.13472,0,0.93773,C10,288,P1,1117,NaN
-0.38113,0,1.1947,O,326,P1,3037,NaN
-0.80607,0,1.5023,O,289,P1,3038,NaN
-0.568940000000001,0,1.7337,O,93,P1,3039,NaN
-0.75536,0,-0.0435150000000002,C10,310,P1,1118,NaN
-0.32314,0,0.318,C10,225,P1,1119,NaN
-0.66043,0,-0.36842,C10,43,P1,1120,NaN
-0.67259,0,0.55808,C10,308,P1,1121,NaN
-0.81589,0,0.44678,C10,311,P1,1122,NaN
-0.39024,0,-0.31043,C10,205,P1,1123,NaN
-0.13625,0,0.43772,C10,133,P1,1124,NaN
-0.45766,0,0.041549,C10,345,P1,1125,NaN
-0.5377,0,-0.18163,C10,208,P1,1126,NaN
-0.12895,0,0.22973,O,146,P1,3040,NaN
-0.59212,0,0.42238,O,282,P1,3041,NaN
-0.93492,0,0.20061,O,41,P1,3042,NaN
-0.49577,0,-0.66038,C10,59,P1,1127,NaN
-0.1987,0,-1.2026,C10,253,P1,1128,NaN
-0.89307,0,-1.2061,C10,166,P1,1129,NaN
-0.21938,0,-0.81997,C10,60,P1,1130,NaN
-0.70463,0,-0.66611,C10,15,P1,1131,NaN
-0.34946,0,-0.61795,C10,133,P1,1132,NaN
-0.80405,0,-1.6935,C10,21,P1,1133,NaN
-0.72483,0,-0.87139,C10,188,P1,1134,NaN
-0.933809999999999,0,-1.562,C10,354,P1,1135,NaN
-0.53686,0,-0.98926,O,111,P1,3043,NaN
-0.74596,0,-1.3621,O,85,P1,3044,NaN
-0.4197,0,-1.116,O,27,P1,3045,NaN
0.95684,0,-0.91258,C10,184,P1,1136,NaN
0.87092,0,-1.0976,C10,79,P1,1137,NaN
