X,Y,Z,Prefab,Projector,Filler
0.93574,0,-1.4447,tar,P1,NaN
0.53474,0,-0.61677,tar,P1,NaN
0.5612,0,-1.56,tar,P1,NaN
0.80207,0,-0.60429,tar,P1,NaN
0.16362,0,-1.4567,tar,P1,NaN
0.19593,0,-0.0015941,tar,P1,NaN
0.40418,0,0.38664,tar,P1,NaN
0.18253,0,0.35068,tar,P1,NaN
0.25611,0,-0.25943,tar,P1,NaN
0.45822,0,-0.057022,tar,P1,NaN
0.71229,0,1.0512,tar,P1,NaN
0.4844,0,1.8748,tar,P1,NaN
0.83626,0,1.7021,tar,P1,NaN
0.27333,0,1.9176,tar,P1,NaN
0.65417,0,1.4387,tar,P1,NaN
-0.70019,0,1.2081,tar,P1,NaN
-0.5254,0,1.4726,tar,P1,NaN
-0.84767,0,0.84007,tar,P1,NaN
-0.47034,0,1.8428,tar,P1,NaN
-0.26706,0,0.84796,tar,P1,NaN
-0.51509,0,0.338,tar,P1,NaN
-0.82749,0,0.19773,tar,P1,NaN
-0.53481,0,0.0030683,tar,P1,NaN
-0.21135,0,0.078804,tar,P1,NaN
-0.09931,0,0.36033,tar,P1,NaN
-0.80094,0,-1.3,tar,P1,NaN
-1.0118,0,-1.4497,tar,P1,NaN
-0.25949,0,-0.61653,tar,P1,NaN
-0.65672,0,-1.0885,tar,P1,NaN
-0.07604,0,-0.98825,tar,P1,NaN
0.46078,0,-1.736,tar,P2,NaN
0.17537,0,-1.8015,tar,P2,NaN
0.27304,0,-1.2657,tar,P2,NaN
1.0244,0,-1.8499,tar,P2,NaN
1.0129,0,-1.0162,tar,P2,NaN
0.52274,0,0.5236,tar,P2,NaN
0.8888,0,0.56554,tar,P2,NaN
0.98367,0,-0.22147,tar,P2,NaN
0.18258,0,-0.44817,tar,P2,NaN
0.36103,0,-0.57919,tar,P2,NaN
0.18553,0,1.1483,tar,P2,NaN
0.98921,0,1.5458,tar,P2,NaN
0.82742,0,1.0939,tar,P2,NaN
0.17523,0,1.4989,tar,P2,NaN
0.16787,0,0.72057,tar,P2,NaN
-0.1519,0,1.1496,tar,P2,NaN
-0.86633,0,1.8788,tar,P2,NaN
-0.93105,0,0.92024,tar,P2,NaN
-0.63459,0,1.4231,tar,P2,NaN
-0.18158,0,0.93772,tar,P2,NaN
-0.43247,0,0.15244,tar,P2,NaN
-0.86,0,0.18359,tar,P2,NaN
-0.1886,0,0.14598,tar,P2,NaN
-0.41025,0,-0.37328,tar,P2,NaN
-0.7895,0,0.44558,tar,P2,NaN
-0.5626,0,-1.2,tar,P2,NaN
-0.98039,0,-0.90666,tar,P2,NaN
-0.28147,0,-1.3818,tar,P2,NaN
-0.68706,0,-1.4199,tar,P2,NaN
-0.97788,0,-1.673,tar,P2,NaN
0.16827,0,-1.1193,tar,P3,NaN
0.73508,0,-1.4194,tar,P3,NaN
0.95488,0,-1.5481,tar,P3,NaN
0.9649,0,-1.2108,tar,P3,NaN
0.35847,0,-1.4434,tar,P3,NaN
0.086679,0,0.33805,tar,P3,NaN
0.9908,0,-0.49629,tar,P3,NaN
0.36421,0,0.14149,tar,P3,NaN
0.84558,0,0.26944,tar,P3,NaN
0.18373,0,0.0449,tar,P3,NaN
0.66902,0,1.6318,tar,P3,NaN
0.98325,0,0.88704,tar,P3,NaN
0.09009,0,0.64903,tar,P3,NaN
0.56713,0,0.69614,tar,P3,NaN
0.45609,0,1.5864,tar,P3,NaN
-0.45577,0,1.2291,tar,P3,NaN
-0.65417,0,0.68151,tar,P3,NaN
-0.795,0,0.99671,tar,P3,NaN
-0.9222,0,0.71864,tar,P3,NaN
-0.85127,0,1.651,tar,P3,NaN
-0.88831,0,-0.091628,tar,P3,NaN
-0.13772,0,0.37371,tar,P3,NaN
-0.19329,0,-0.50902,tar,P3,NaN
-0.33685,0,-0.64909,tar,P3,NaN
-0.65805,0,0.32629,tar,P3,NaN
-0.92275,0,-1.6455,tar,P3,NaN
-0.39673,0,-0.96952,tar,P3,NaN
-0.68578,0,-1.0451,tar,P3,NaN
-0.71371,0,-1.8263,tar,P3,NaN
-0.54369,0,-1.5843,tar,P3,NaN
