X,Y,Z,Prefab,Projector,Filler
0.27416,0,-0.94755,tar,P1,NaN
0.20446,0,-1.2868,tar,P1,NaN
0.56923,0,-0.65696,tar,P1,NaN
0.98869,0,-1.2144,tar,P1,NaN
0.24846,0,-0.66396,tar,P1,NaN
0.9322,0,-1.5727,tar,P1,NaN
0.83059,0,-0.61256,tar,P1,NaN
0.47919,0,-1.6148,tar,P1,NaN
0.67406,0,-0.91502,tar,P1,NaN
0.49954,0,-1.3377,tar,P1,NaN
0.081001,0,-1.6443,tar,P1,NaN
0.99676,0,-0.85285,tar,P1,NaN
0.091116,0,0.37519,tar,P1,NaN
0.61353,0,-0.1323,tar,P1,NaN
0.077931,0,-0.19659,tar,P1,NaN
0.99812,0,0.51389,tar,P1,NaN
0.36193,0,0.5182,tar,P1,NaN
0.96072,0,0.095125,tar,P1,NaN
0.94588,0,-0.18127,tar,P1,NaN
0.62325,0,0.5323,tar,P1,NaN
0.2634,0,0.15671,tar,P1,NaN
0.7693,0,-0.39763,tar,P1,NaN
0.67038,0,0.22639,tar,P1,NaN
0.37487,0,-0.26565,tar,P1,NaN
0.77842,0,1.5243,tar,P1,NaN
0.44786,0,1.7623,tar,P1,NaN
0.25109,0,1.2279,tar,P1,NaN
0.87544,0,1.154,tar,P1,NaN
0.88715,0,1.8157,tar,P1,NaN
0.50029,0,1.1264,tar,P1,NaN
0.17858,0,0.9098,tar,P1,NaN
0.10081,0,1.7546,tar,P1,NaN
0.41437,0,1.4547,tar,P1,NaN
0.89948,0,0.90397,tar,P1,NaN
0.14793,0,1.4984,tar,P1,NaN
1.0238,0,1.462,tar,P1,NaN
-0.32048,0,1.7349,tar,P1,NaN
-0.92429,0,0.908,tar,P1,NaN
-0.23304,0,0.93803,tar,P1,NaN
-0.1811,0,1.5267,tar,P1,NaN
-0.88123,0,1.3105,tar,P1,NaN
-0.66488,0,1.7633,tar,P1,NaN
-0.48188,0,0.83033,tar,P1,NaN
-0.99109,0,1.6327,tar,P1,NaN
-0.51805,0,1.1258,tar,P1,NaN
-0.29658,0,1.2798,tar,P1,NaN
-0.54601,0,1.4103,tar,P1,NaN
-1.0032,0,1.8891,tar,P1,NaN
-1.0272,0,0.56744,tar,P1,NaN
-0.69131,0,0.40065,tar,P1,NaN
-0.9639,0,-0.15802,tar,P1,NaN
-0.20078,0,0.20329,tar,P1,NaN
-0.11402,0,0.52904,tar,P1,NaN
-0.62297,0,-0.091852,tar,P1,NaN
-0.40156,0,0.39174,tar,P1,NaN
-0.90266,0,0.11294,tar,P1,NaN
-0.78444,0,-0.3946,tar,P1,NaN
-0.43563,0,-0.42926,tar,P1,NaN
-0.12847,0,-0.44774,tar,P1,NaN
-0.1764,0,-0.19882,tar,P1,NaN
-0.67415,0,-0.75848,tar,P1,NaN
-0.69843,0,-1.6527,tar,P1,NaN
-0.85334,0,-1.3969,tar,P1,NaN
-0.47312,0,-1.3187,tar,P1,NaN
-0.98058,0,-0.91955,tar,P1,NaN
-0.19488,0,-0.71819,tar,P1,NaN
-0.44996,0,-1.0041,tar,P1,NaN
-0.084866,0,-1.3976,tar,P1,NaN
-0.43123,0,-1.6639,tar,P1,NaN
-0.834,0,-1.1329,tar,P1,NaN
-0.94883,0,-1.7145,tar,P1,NaN
-0.90353,0,-0.62728,tar,P1,NaN
0.90228,0,-1.2388,tar,P2,NaN
1.0199,0,-0.82516,tar,P2,NaN
0.31462,0,-1.7633,tar,P2,NaN
0.77134,0,-1.8346,tar,P2,NaN
0.54612,0,-1.1006,tar,P2,NaN
0.16807,0,-0.87798,tar,P2,NaN
0.46073,0,-0.72017,tar,P2,NaN
0.09245,0,-1.2256,tar,P2,NaN
0.65963,0,-1.3637,tar,P2,NaN
0.089008,0,-1.5297,tar,P2,NaN
0.76424,0,-0.76908,tar,P2,NaN
0.33429,0,-1.4158,tar,P2,NaN
0.83649,0,0.24405,tar,P2,NaN
0.30487,0,0.5224,tar,P2,NaN
0.41686,0,-0.39008,tar,P2,NaN
0.87361,0,-0.56221,tar,P2,NaN
0.86456,0,-0.019193,tar,P2,NaN
0.22948,0,-0.029855,tar,P2,NaN
0.18622,0,-0.28441,tar,P2,NaN
0.072597,0,-0.51109,tar,P2,NaN
0.76377,0,-0.29709,tar,P2,NaN
0.46744,0,0.057943,tar,P2,NaN
0.52239,0,0.32744,tar,P2,NaN
0.075489,0,0.3258,tar,P2,NaN
0.11135,0,1.8795,tar,P2,NaN
0.1945,0,0.77485,tar,P2,NaN
0.64015,0,0.75386,tar,P2,NaN
0.60492,0,1.751,tar,P2,NaN
0.76421,0,1.3583,tar,P2,NaN
0.42247,0,1.1667,tar,P2,NaN
0.14294,0,1.4759,tar,P2,NaN
0.68107,0,1.1094,tar,P2,NaN
1.0169,0,0.91377,tar,P2,NaN
0.97393,0,1.1991,tar,P2,NaN
0.90522,0,1.778,tar,P2,NaN
0.13698,0,1.1277,tar,P2,NaN
-0.89819,0,1.1227,tar,P2,NaN
-0.36788,0,1.3918,tar,P2,NaN
-0.53269,0,0.91935,tar,P2,NaN
-0.11688,0,1.6111,tar,P2,NaN
-0.2341,0,0.84091,tar,P2,NaN
-0.45333,0,1.7242,tar,P2,NaN
-1.009,0,1.3671,tar,P2,NaN
-0.074909,0,1.2913,tar,P2,NaN
-0.33255,0,1.1236,tar,P2,NaN
-0.89762,0,1.7592,tar,P2,NaN
-0.9588,0,0.82918,tar,P2,NaN
-0.70511,0,1.5065,tar,P2,NaN
-0.21614,0,0.49482,tar,P2,NaN
-0.51584,0,-0.28603,tar,P2,NaN
-0.94717,0,-0.53034,tar,P2,NaN
-0.29759,0,0.20761,tar,P2,NaN
-0.72172,0,-0.076259,tar,P2,NaN
-0.81803,0,0.44959,tar,P2,NaN
-0.27735,0,-0.071722,tar,P2,NaN
-0.14022,0,-0.3328,tar,P2,NaN
-0.98336,0,0.10939,tar,P2,NaN
