X,Y,Z,Prefab,Projector,Filler
-0.16744,0,1.167,tar,P3,NaN
-0.31258,0,1.5574,tar,P3,NaN
-0.86841,0,1.2478,tar,P3,NaN
-0.52143,0,0.20807,tar,P3,NaN
-0.34869,0,-0.54911,tar,P3,NaN
-0.95865,0,0.19013,tar,P3,NaN
-0.38063,0,-1.1601,tar,P3,NaN
-0.68758,0,-1.672,tar,P3,NaN
-0.85774,0,-1.0335,tar,P3,NaN
0.9351,0,-1.395,tar,P3,NaN
0.44502,0,-1.0468,tar,P3,NaN
0.702410000000001,0,-1.7686,tar,P3,NaN
0.41752,0,-0.22189,tar,P3,NaN
0.63512,0,-0.60333,tar,P3,NaN
0.85752,0,0.27912,tar,P3,NaN
0.92857,0,1.0273,tar,P3,NaN
0.082583,0,1.3125,tar,P3,NaN
0.69522,0,1.6427,tar,P3,NaN
-0.49195,0,1.0344,tar,P2,NaN
-0.71545,0,1.3891,tar,P2,NaN
-0.95471,0,1.7234,tar,P2,NaN
-0.64532,0,-0.50351,tar,P2,NaN
-0.98481,0,0.19824,tar,P2,NaN
-0.08695,0,0.512,tar,P2,NaN
-0.30706,0,-1.7242,tar,P2,NaN
-0.66854,0,-1.1206,tar,P2,NaN
-0.96721,0,-1.4584,tar,P2,NaN
0.528990000000001,0,-1.8107,tar,P2,NaN
0.38528,0,-1.3456,tar,P2,NaN
0.9567,0,-1.3233,tar,P2,NaN
0.65393,0,-0.10726,tar,P2,NaN
0.72065,0,0.46087,tar,P2,NaN
0.32304,0,-0.39838,tar,P2,NaN
0.77958,0,1.6258,tar,P2,NaN
0.28245,0,1.4425,tar,P2,NaN
0.17642,0,0.8735,tar,P2,NaN
-0.13264,0,0.83674,tar,P1,NaN
-0.86633,0,0.94324,tar,P1,NaN
-0.392550000000001,0,1.2685,tar,P1,NaN
-0.79548,0,-0.4369,tar,P1,NaN
-0.4938,0,0.59418,tar,P1,NaN
-0.44831,0,0.15062,tar,P1,NaN
-0.16314,0,-1.4406,tar,P1,NaN
-0.28249,0,-0.89058,tar,P1,NaN
-0.58332,0,-1.2373,tar,P1,NaN
0.73468,0,-1.6392,tar,P1,NaN
0.29916,0,-1.3316,tar,P1,NaN
0.51575,0,-0.86295,tar,P1,NaN
0.62733,0,-0.0908939999999999,tar,P1,NaN
0.21236,0,0.0913630000000001,tar,P1,NaN
0.88994,0,0.34157,tar,P1,NaN
0.58536,0,1.1352,tar,P1,NaN
0.82507,0,1.5094,tar,P1,NaN
1.0003,0,1.8698,tar,P1,NaN
