X,Y,Z,Prefab,Projector,Filler
-0.0875160000000001,0,0.88098,tar,P3,NaN
-0.33611,0,1.632,tar,P3,NaN
-0.37718,0,0.96038,tar,P3,NaN
-0.7117,0,1.6763,tar,P3,NaN
-0.98158,0,1.1279,tar,P3,NaN
-0.16129,0,-0.60825,tar,P3,NaN
-0.47956,0,-0.40538,tar,P3,NaN
-0.95242,0,0.0277009999999999,tar,P3,NaN
-0.27982,0,-0.13452,tar,P3,NaN
-0.33873,0,0.14128,tar,P3,NaN
-0.43157,0,-0.90926,tar,P3,NaN
-0.46672,0,-1.6196,tar,P3,NaN
-0.60325,0,-1.0678,tar,P3,NaN
-0.17228,0,-0.86692,tar,P3,NaN
-0.98344,0,-1.2198,tar,P3,NaN
0.16113,0,-0.89602,tar,P3,NaN
0.7856,0,-1.3627,tar,P3,NaN
0.44875,0,-1.1326,tar,P3,NaN
0.91492,0,-0.95903,tar,P3,NaN
0.16739,0,-1.6137,tar,P3,NaN
0.73247,0,0.24543,tar,P3,NaN
1.0177,0,0.20323,tar,P3,NaN
0.40852,0,0.34071,tar,P3,NaN
0.20602,0,0.0575390000000001,tar,P3,NaN
0.87984,0,-0.0785679999999999,tar,P3,NaN
0.4611,0,1.359,tar,P3,NaN
0.30903,0,0.71092,tar,P3,NaN
0.90165,0,0.91212,tar,P3,NaN
0.45839,0,0.84945,tar,P3,NaN
1.015,0,0.60799,tar,P3,NaN
-0.588820000000001,0,1.1083,tar,P2,NaN
-0.45265,0,1.3706,tar,P2,NaN
-0.381670000000001,0,1.6161,tar,P2,NaN
-0.40884,0,1.8496,tar,P2,NaN
-0.183550000000001,0,1.4492,tar,P2,NaN
-0.49191,0,0.3797,tar,P2,NaN
-0.81023,0,-0.21637,tar,P2,NaN
-0.087379,0,0.18601,tar,P2,NaN
-0.36689,0,0.093652,tar,P2,NaN
-0.72198,0,-0.56672,tar,P2,NaN
-0.20261,0,-0.94873,tar,P2,NaN
-0.16933,0,-1.3838,tar,P2,NaN
-0.85583,0,-1.6826,tar,P2,NaN
-0.31269,0,-1.5952,tar,P2,NaN
-0.216789999999999,0,-1.8236,tar,P2,NaN
0.65833,0,-0.76631,tar,P2,NaN
0.7037,0,-1.0552,tar,P2,NaN
0.67304,0,-1.4841,tar,P2,NaN
0.321,0,-1.5897,tar,P2,NaN
0.2929,0,-1.1057,tar,P2,NaN
0.84405,0,0.26834,tar,P2,NaN
0.65257,0,0.53408,tar,P2,NaN
0.33011,0,-0.28085,tar,P2,NaN
0.90441,0,0.0167390000000001,tar,P2,NaN
0.7758,0,-0.21718,tar,P2,NaN
0.1015,0,1.4561,tar,P2,NaN
0.62546,0,1.8761,tar,P2,NaN
0.71092,0,0.99251,tar,P2,NaN
0.18181,0,1.8689,tar,P2,NaN
0.95256,0,0.83896,tar,P2,NaN
-0.20574,0,0.98481,tar,P1,NaN
-0.3991,0,0.85812,tar,P1,NaN
-0.13468,0,1.2422,tar,P1,NaN
-0.856090000000001,0,1.8852,tar,P1,NaN
-0.396050000000001,0,1.7854,tar,P1,NaN
-0.32638,0,0.22445,tar,P1,NaN
-0.43666,0,0.62264,tar,P1,NaN
-0.29876,0,-0.0408380000000001,tar,P1,NaN
-0.81528,0,0.45514,tar,P1,NaN
-0.69989,0,-0.28521,tar,P1,NaN
-0.62791,0,-0.84755,tar,P1,NaN
-0.38078,0,-1.676,tar,P1,NaN
-0.22238,0,-0.73372,tar,P1,NaN
-0.80625,0,-1.3888,tar,P1,NaN
-0.95694,0,-1.1436,tar,P1,NaN
0.81447,0,-1.2971,tar,P1,NaN
0.8671,0,-1.5216,tar,P1,NaN
0.28528,0,-1.6339,tar,P1,NaN
0.40165,0,-1.0894,tar,P1,NaN
0.980760000000001,0,-1.7211,tar,P1,NaN
0.87663,0,0.33967,tar,P1,NaN
0.92339,0,-0.37347,tar,P1,NaN
0.41112,0,0.58134,tar,P1,NaN
0.64465,0,0.13913,tar,P1,NaN
0.11791,0,0.58795,tar,P1,NaN
0.0774569999999999,0,1.273,tar,P1,NaN
0.116859999999999,0,1.7107,tar,P1,NaN
0.62788,0,1.1961,tar,P1,NaN
0.76793,0,1.7905,tar,P1,NaN
1.0084,0,1.861,tar,P1,NaN
-0.0875160000000001,0,0.88098,tar,P3,NaN
