X,Y,Z,Prefab,Rotation,Projector,ID,Filler
-0.21802,0,1.368,C10,349,P3,1001,NaN
-0.36322,0,1.2856,C10,70,P3,1002,NaN
-0.33869,0,0.79836,C10,160,P3,1003,NaN
-0.508,0,1.0636,O,48,P3,3001,NaN
-0.43481,0,1.6797,O,43,P3,3002,NaN
-0.13553,0,1.1077,O,52,P3,3003,NaN
-0.81102,0,1.4829,O,235,P3,3004,NaN
-0.84637,0,1.0132,O,269,P3,3005,NaN
-0.0812870000000002,0,1.6988,O,19,P3,3006,NaN
-0.961980000000001,0,0.879539999999999,O,267,P3,3007,NaN
-0.5787,0,0.85489,O,2,P3,3008,NaN
-0.98715,0,1.7177,O,109,P3,3009,NaN
-0.90742,0,-0.52482,C10,59,P3,1004,NaN
-0.57986,0,-0.0932720000000002,C10,194,P3,1005,NaN
-0.79015,0,0.42667,C10,255,P3,1006,NaN
-0.63022,0,-0.3909,O,326,P3,3010,NaN
-0.69663,0,0.30266,O,151,P3,3011,NaN
-0.78977,0,-0.29668,O,39,P3,3012,NaN
-0.84217,0,0.11853,O,259,P3,3013,NaN
-0.33312,0,0.12524,O,306,P3,3014,NaN
-0.1022,0,-0.29759,O,277,P3,3015,NaN
-0.47469,0,0.29407,O,319,P3,3016,NaN
-0.96358,0,-0.31892,O,137,P3,3017,NaN
-0.12057,0,0.2883,O,20,P3,3018,NaN
-0.30322,0,-1.4824,C10,297,P3,1007,NaN
-0.72136,0,-1.4256,C10,54,P3,1008,NaN
-0.89218,0,-1.7072,C10,40,P3,1009,NaN
-0.24841,0,-1.1304,O,213,P3,3019,NaN
-0.46358,0,-0.90483,O,313,P3,3020,NaN
-0.11492,0,-1.3776,O,159,P3,3021,NaN
-0.82002,0,-1.2932,O,153,P3,3022,NaN
-0.88531,0,-1.913,O,274,P3,3023,NaN
-0.80606,0,-0.86454,O,276,P3,3024,NaN
-1.008,0,-1.4693,O,101,P3,3025,NaN
-0.54645,0,-1.3053,O,325,P3,3026,NaN
-0.26472,0,-1.9002,O,140,P3,3027,NaN
