X,Y,Z,Prefab,Projector,Filler
-0.55382,0,0.95267,tar,P3,NaN
-0.58931,0,1.321,tar,P3,NaN
-0.76098,0,0.727,tar,P3,NaN
-0.12932,0,1.0965,tar,P3,NaN
-0.27296,0,1.6127,tar,P3,NaN
-0.2602,0,0.61133,tar,P3,NaN
-1.0242,0,1.0316,tar,P3,NaN
-1.0093,0,1.6155,tar,P3,NaN
-0.912670000000001,0,1.3281,tar,P3,NaN
-0.45218,0,-0.0878119999999999,tar,P3,NaN
-0.19773,0,-0.436,tar,P3,NaN
-0.1118,0,-0.013798,tar,P3,NaN
-0.78155,0,-0.0260700000000002,tar,P3,NaN
-0.93598,0,-0.62755,tar,P3,NaN
-0.73204,0,-0.35108,tar,P3,NaN
-0.48419,0,0.21062,tar,P3,NaN
-0.47521,0,-0.56877,tar,P3,NaN
-0.76731,0,0.38127,tar,P3,NaN
-0.44908,0,-1.8955,tar,P3,NaN
-0.13254,0,-1.2109,tar,P3,NaN
-0.45972,0,-1.431,tar,P3,NaN
-0.86651,0,-1.1246,tar,P3,NaN
-0.95825,0,-1.6362,tar,P3,NaN
-0.30637,0,-0.83915,tar,P3,NaN
-0.0726459999999995,0,-1.8763,tar,P3,NaN
-0.66639,0,-0.88297,tar,P3,NaN
-0.75885,0,-1.9207,tar,P3,NaN
0.66013,0,-1.4054,tar,P3,NaN
0.27892,0,-1.8653,tar,P3,NaN
0.92755,0,-0.9949,tar,P3,NaN
0.15735,0,-1.4889,tar,P3,NaN
0.62004,0,-0.94453,tar,P3,NaN
0.9729,0,-1.4767,tar,P3,NaN
0.28728,0,-1.2097,tar,P3,NaN
0.109,0,-0.90515,tar,P3,NaN
0.9471,0,-1.8647,tar,P3,NaN
0.80144,0,0.29405,tar,P3,NaN
0.13743,0,0.23352,tar,P3,NaN
0.1573,0,-0.17464,tar,P3,NaN
0.093314,0,-0.58079,tar,P3,NaN
0.88394,0,-0.13265,tar,P3,NaN
0.72805,0,-0.60412,tar,P3,NaN
0.47027,0,-0.2643,tar,P3,NaN
1.0233,0,-0.46328,tar,P3,NaN
0.61965,0,0.0552690000000001,tar,P3,NaN
0.99353,0,1.6912,tar,P3,NaN
0.5089,0,0.7357,tar,P3,NaN
0.94749,0,0.83282,tar,P3,NaN
0.23083,0,1.4793,tar,P3,NaN
0.10537,0,1.1923,tar,P3,NaN
0.44918,0,1.7168,tar,P3,NaN
0.59489,0,1.1562,tar,P3,NaN
0.19504,0,0.72093,tar,P3,NaN
0.65002,0,1.4667,tar,P3,NaN
-0.86213,0,1.4115,tar,P2,NaN
-0.31766,0,0.83005,tar,P2,NaN
-0.528970000000001,0,1.1274,tar,P2,NaN
-0.501700000000001,0,1.8363,tar,P2,NaN
-0.172440000000001,0,1.506,tar,P2,NaN
-0.69728,0,0.76509,tar,P2,NaN
-0.94547,0,0.95207,tar,P2,NaN
-1.0126,0,1.7905,tar,P2,NaN
-0.134819999999999,0,1.1224,tar,P2,NaN
-0.57155,0,0.50025,tar,P2,NaN
-0.5436,0,-0.12474,tar,P2,NaN
-0.78601,0,-0.50467,tar,P2,NaN
-0.92592,0,-0.0489939999999999,tar,P2,NaN
-0.081047,0,-0.49991,tar,P2,NaN
-0.1043,0,0.10587,tar,P2,NaN
-0.3661,0,-0.39444,tar,P2,NaN
-0.9996,0,0.41832,tar,P2,NaN
-0.18579,0,0.49394,tar,P2,NaN
-0.94766,0,-0.87092,tar,P2,NaN
-0.2218,0,-0.81637,tar,P2,NaN
-0.89846,0,-1.3561,tar,P2,NaN
-0.11606,0,-1.1135,tar,P2,NaN
-0.34467,0,-1.6208,tar,P2,NaN
-0.71093,0,-1.1005,tar,P2,NaN
-0.63617,0,-0.74367,tar,P2,NaN
-0.51891,0,-1.3422,tar,P2,NaN
-0.71839,0,-1.6346,tar,P2,NaN
0.47901,0,-0.91527,tar,P2,NaN
0.85893,0,-1.623,tar,P2,NaN
0.81937,0,-0.8012,tar,P2,NaN
0.0845529999999999,0,-1.8326,tar,P2,NaN
0.38383,0,-1.2034,tar,P2,NaN
0.89857,0,-1.2946,tar,P2,NaN
0.273910000000001,0,-1.5403,tar,P2,NaN
0.094109,0,-0.806,tar,P2,NaN
0.64303,0,-1.852,tar,P2,NaN
0.43926,0,0.4902,tar,P2,NaN
0.11489,0,0.080581,tar,P2,NaN
0.68675,0,0.25276,tar,P2,NaN
1.0103,0,0.1939,tar,P2,NaN
0.58233,0,-0.4668,tar,P2,NaN
0.39556,0,-0.21594,tar,P2,NaN
0.73268,0,-0.14224,tar,P2,NaN
1.0033,0,-0.33033,tar,P2,NaN
0.1724,0,-0.43014,tar,P2,NaN
0.65963,0,1.3021,tar,P2,NaN
0.32828,0,1.2508,tar,P2,NaN
0.47025,0,0.72201,tar,P2,NaN
0.95655,0,1.6865,tar,P2,NaN
0.582399999999999,0,1.6409,tar,P2,NaN
0.90011,0,0.89823,tar,P2,NaN
0.0991240000000001,0,0.74508,tar,P2,NaN
0.54775,0,1.0142,tar,P2,NaN
0.1015,0,1.6655,tar,P2,NaN
-0.29998,0,1.7692,tar,P1,NaN
-0.81627,0,1.5701,tar,P1,NaN
-0.69572,0,1.2394,tar,P1,NaN
-0.87817,0,0.9416,tar,P1,NaN
-0.1181,0,1.3423,tar,P1,NaN
-0.3957,0,0.87137,tar,P1,NaN
-1.0089,0,1.3175,tar,P1,NaN
-0.0924640000000004,0,0.85889,tar,P1,NaN
-0.39391,0,1.2039,tar,P1,NaN
-0.2204,0,0.24208,tar,P1,NaN
-0.83352,0,0.0708299999999997,tar,P1,NaN
-0.43822,0,0.58282,tar,P1,NaN
-0.60839,0,-0.44872,tar,P1,NaN
