X,Y,Z,Prefab,Projector,Filler
0.39504,0,-0.96008,tar,P1,NaN
0.19826,0,-0.61161,tar,P1,NaN
0.96283,0,-1.2164,tar,P1,NaN
0.16929,0,-1.5249,tar,P1,NaN
0.63575,0,-1.6413,tar,P1,NaN
1.0194,0,-1.6303,tar,P1,NaN
0.75188,0,-0.24243,tar,P1,NaN
0.73935,0,0.6145,tar,P1,NaN
0.86746,0,0.26252,tar,P1,NaN
0.33925,0,-0.1811,tar,P1,NaN
0.15417,0,0.52562,tar,P1,NaN
0.49134,0,0.24345,tar,P1,NaN
0.44321,0,1.4637,tar,P1,NaN
0.18936,0,1.8478,tar,P1,NaN
0.38382,0,1.0498,tar,P1,NaN
0.80573,0,1.7087,tar,P1,NaN
0.87659,0,1.3427,tar,P1,NaN
0.071764,0,0.8266,tar,P1,NaN
-0.93787,0,1.0433,tar,P1,NaN
-0.31784,0,1.2406,tar,P1,NaN
-0.68359,0,1.8695,tar,P1,NaN
-0.29089,0,1.651,tar,P1,NaN
-0.49916,0,0.86107,tar,P1,NaN
-0.63772,0,1.414,tar,P1,NaN
-0.18745,0,0.24955,tar,P1,NaN
-0.72018,0,0.11745,tar,P1,NaN
-0.072885,0,-0.24344,tar,P1,NaN
-0.69331,0,-0.23406,tar,P1,NaN
-0.56973,0,0.53673,tar,P1,NaN
-0.075464,0,0.63454,tar,P1,NaN
-0.50451,0,-1.1031,tar,P1,NaN
-0.68982,0,-1.6469,tar,P1,NaN
-1.0264,0,-0.91642,tar,P1,NaN
-0.10891,0,-1.5206,tar,P1,NaN
-0.83027,0,-1.2597,tar,P1,NaN
-0.11137,0,-1.137,tar,P1,NaN
0.1425,0,-0.83382,tar,P2,NaN
0.48879,0,-1.2807,tar,P2,NaN
0.99853,0,-1.0734,tar,P2,NaN
0.59353,0,-1.6151,tar,P2,NaN
0.2175,0,-1.5113,tar,P2,NaN
0.74023,0,-0.74679,tar,P2,NaN
0.47161,0,-0.10324,tar,P2,NaN
0.63541,0,-0.53242,tar,P2,NaN
0.88465,0,0.54763,tar,P2,NaN
0.91265,0,-0.30695,tar,P2,NaN
0.44617,0,0.33854,tar,P2,NaN
0.85725,0,0.1199,tar,P2,NaN
0.084639,0,1.4238,tar,P2,NaN
0.4894,0,0.98023,tar,P2,NaN
0.49806,0,1.6533,tar,P2,NaN
0.94895,0,1.6071,tar,P2,NaN
0.78418,0,0.76349,tar,P2,NaN
0.82784,0,1.2444,tar,P2,NaN
-0.18016,0,1.7192,tar,P2,NaN
-0.70613,0,1.7027,tar,P2,NaN
-0.57978,0,1.0064,tar,P2,NaN
-1.021,0,0.81854,tar,P2,NaN
-0.9459,0,1.2983,tar,P2,NaN
-0.084344,0,1.3498,tar,P2,NaN
-0.80568,0,-0.43973,tar,P2,NaN
-0.61986,0,0.46676,tar,P2,NaN
-0.29956,0,-0.18739,tar,P2,NaN
-0.65834,0,0.070373,tar,P2,NaN
-1.0021,0,0.48492,tar,P2,NaN
-0.26476,0,-0.57539,tar,P2,NaN
-0.95413,0,-1.731,tar,P2,NaN
-0.35566,0,-1.2328,tar,P2,NaN
-0.57028,0,-0.77298,tar,P2,NaN
-0.085564,0,-1.6029,tar,P2,NaN
-1.0186,0,-1.3149,tar,P2,NaN
-0.75632,0,-1.0778,tar,P2,NaN
0.97703,0,-1.2284,tar,P3,NaN
0.07987,0,-1.0312,tar,P3,NaN
0.4252,0,-0.88312,tar,P3,NaN
0.91953,0,-1.9038,tar,P3,NaN
0.10476,0,-1.8125,tar,P3,NaN
0.48538,0,-1.3423,tar,P3,NaN
0.63415,0,0.14138,tar,P3,NaN
0.5577,0,-0.27902,tar,P3,NaN
0.92318,0,-0.078696,tar,P3,NaN
0.14433,0,-0.49128,tar,P3,NaN
0.94107,0,-0.5932,tar,P3,NaN
0.13375,0,0.046257,tar,P3,NaN
0.32424,0,1.5099,tar,P3,NaN
0.8103,0,1.5565,tar,P3,NaN
0.72572,0,0.71262,tar,P3,NaN
0.81456,0,1.1988,tar,P3,NaN
0.25133,0,0.65713,tar,P3,NaN
0.077792,0,1.1891,tar,P3,NaN
-0.5782,0,1.0281,tar,P3,NaN
-0.90803,0,1.252,tar,P3,NaN
-0.08581,0,1.167,tar,P3,NaN
-0.32958,0,0.6132,tar,P3,NaN
-0.94863,0,1.6239,tar,P3,NaN
-0.90385,0,0.75245,tar,P3,NaN
-0.41221,0,0.28359,tar,P3,NaN
-0.15229,0,-0.45813,tar,P3,NaN
-0.14179,0,-0.01429,tar,P3,NaN
-1.0104,0,0.13472,tar,P3,NaN
-0.86329,0,-0.46984,tar,P3,NaN
-0.58583,0,-0.20042,tar,P3,NaN
-0.80885,0,-1.6577,tar,P3,NaN
-0.12823,0,-1.3798,tar,P3,NaN
-0.82241,0,-1.0954,tar,P3,NaN
-0.31386,0,-0.80654,tar,P3,NaN
-0.54362,0,-1.8961,tar,P3,NaN
-0.14023,0,-1.8819,tar,P3,NaN
