X,Y,Z,Prefab,Rotation,Projector,ID,Filler
-0.54849,0,0.94804,C10,300,P3,1001,NaN
-0.34624,0,1.6115,C10,93,P3,1002,NaN
-0.0808769999999998,0,1.1171,C10,110,P3,1003,NaN
-0.635990000000001,0,1.4045,C10,110,P3,1004,NaN
-0.99874,0,1.1018,C10,136,P3,1005,NaN
-0.38157,0,1.0154,C10,212,P3,1006,NaN
-0.87495,0,0.60363,O,61,P3,3001,NaN
-0.78943,0,1.3318,O,1,P3,3002,NaN
-0.71136,0,0.66522,O,301,P3,3003,NaN
-0.344720000000001,0,1.1812,O,32,P3,3004,NaN
-0.49439,0,0.64255,O,307,P3,3005,NaN
-0.98939,0,0.92796,O,255,P3,3006,NaN
-0.87041,0,-0.5953,C10,275,P3,1007,NaN
-0.86721,0,0.2882,C10,216,P3,1008,NaN
-0.35674,0,-0.0596220000000001,C10,235,P3,1009,NaN
-0.86837,0,-0.12624,C10,296,P3,1010,NaN
-0.24927,0,0.0643530000000001,C10,34,P3,1011,NaN
-0.43878,0,-0.47799,C10,236,P3,1012,NaN
-0.36666,0,0.4523,O,203,P3,3007,NaN
-0.58025,0,-0.41679,O,183,P3,3008,NaN
-0.57424,0,0.28969,O,99,P3,3009,NaN
-0.75627,0,0.14407,O,66,P3,3010,NaN
-0.20012,0,0.25798,O,224,P3,3011,NaN
-0.73752,0,-0.37786,O,79,P3,3012,NaN
-0.3411,0,-1.5597,C10,239,P3,1013,NaN
-0.66412,0,-1.4522,C10,224,P3,1014,NaN
-0.0853480000000001,0,-1.7138,C10,66,P3,1015,NaN
-1.0184,0,-1.0384,C10,233,P3,1016,NaN
-0.6768,0,-1.7173,C10,201,P3,1017,NaN
-0.84589,0,-1.5651,C10,229,P3,1018,NaN
-0.70837,0,-1.1119,O,186,P3,3013,NaN
-0.5926,0,-0.83002,O,249,P3,3014,NaN
-0.90824,0,-1.3926,O,206,P3,3015,NaN
-0.38796,0,-1.8964,O,194,P3,3016,NaN
-0.41422,0,-1.3139,O,291,P3,3017,NaN
-0.14987,0,-1.1734,O,6,P3,3018,NaN
0.80023,0,-1.2366,C10,322,P3,1019,NaN
0.35791,0,-1.3445,C10,179,P3,1020,NaN
0.23659,0,-0.95157,C10,339,P3,1021,NaN
0.23442,0,-1.8442,C10,235,P3,1022,NaN
0.62828,0,-1.3109,C10,101,P3,1023,NaN
