X,Y,Z,Prefab,Rotation,Projector,ID,Filler
0.41651,0,-0.79592,C80,256,P1,2001,NaN
0.17564,0,-1.2036,C80,290,P1,2002,NaN
0.41406,0,-1.3885,C80,328,P1,2003,NaN
0.48398,0,-1.1798,C80,329,P1,2004,NaN
0.71806,0,-0.93613,C80,227,P1,2005,NaN
0.14583,0,-1.7153,C80,48,P1,2006,NaN
0.81643,0,-1.2043,O,23,P1,3001,NaN
0.922,0,-1.3121,O,280,P1,3002,NaN
0.13347,0,-1.4405,O,268,P1,3003,NaN
0.80615,0,-0.71149,O,226,P1,3004,NaN
0.5843,0,-0.65681,O,263,P1,3005,NaN
1.0091,0,-0.64229,O,74,P1,3006,NaN
0.88155,0,0.12488,C80,287,P1,2007,NaN
0.96398,0,0.54818,C80,351,P1,2008,NaN
0.49908,0,0.58462,C80,152,P1,2009,NaN
0.23394,0,-0.046786,C80,89,P1,2010,NaN
0.63357,0,0.46388,C80,173,P1,2011,NaN
0.7211,0,-0.17753,C80,241,P1,2012,NaN
0.54089,0,-0.099866,O,307,P1,3007,NaN
0.35749,0,0.16002,O,341,P1,3008,NaN
0.72738,0,0.081323,O,47,P1,3009,NaN
0.30855,0,-0.22494,O,251,P1,3010,NaN
0.75032,0,-0.35283,O,29,P1,3011,NaN
0.17034,0,0.37344,O,38,P1,3012,NaN
0.88277,0,1.3835,C80,48,P1,2013,NaN
0.43264,0,1.7469,C80,186,P1,2014,NaN
0.19029,0,1.1034,C80,174,P1,2015,NaN
0.60293,0,1.5755,C80,161,P1,2016,NaN
0.46939,0,0.80654,C80,288,P1,2017,NaN
0.63602,0,1.7316,C80,191,P1,2018,NaN
0.63958,0,0.95698,O,241,P1,3013,NaN
0.32477,0,1.0344,O,175,P1,3014,NaN
0.53153,0,1.9153,O,120,P1,3015,NaN
0.98733,0,1.7179,O,94,P1,3016,NaN
0.12965,0,1.525,O,351,P1,3017,NaN
0.36799,0,1.5794,O,96,P1,3018,NaN
-0.95682,0,1.1838,C80,285,P1,2019,NaN
-0.44557,0,1.3823,C80,179,P1,2020,NaN
-1.0299,0,1.6158,C80,116,P1,2021,NaN
-0.58524,0,0.98816,C80,222,P1,2022,NaN
-0.11602,0,1.2044,C80,3,P1,2023,NaN
-0.11025,0,1.8466,C80,23,P1,2024,NaN
-0.87669,0,1.0296,O,332,P1,3019,NaN
-0.73642,0,1.5836,O,327,P1,3020,NaN
-0.70659,0,1.2405,O,300,P1,3021,NaN
-0.72498,0,1.4151,O,329,P1,3022,NaN
-0.33538,0,1.9148,O,245,P1,3023,NaN
-0.62009,0,1.8966,O,280,P1,3024,NaN
-0.16858,0,0.56505,C80,250,P1,2025,NaN
