X,Y,Z,Prefab,Rotation,Projector,ID,Filler
0.12343,0,-1.2607,C10,268,P1,1001,NaN
1.0034,0,-0.74265,C10,240,P1,1002,NaN
0.55798,0,-1.5913,C10,105,P1,1003,NaN
0.17559,0,-0.87223,C10,122,P1,1004,NaN
1.0027,0,-1.5769,C10,328,P1,1005,NaN
0.73531,0,-0.61529,C10,12,P1,1006,NaN
0.42646,0,-0.93201,O,251,P1,3001,NaN
0.58856,0,-1.1116,O,76,P1,3002,NaN
0.64735,0,-0.83764,O,297,P1,3003,NaN
0.76606,0,-0.96141,O,79,P1,3004,NaN
0.79445,0,-1.1266,O,36,P1,3005,NaN
0.8036,0,-1.5259,O,224,P1,3006,NaN
0.65182,0,0.054208,C10,38,P1,1007,NaN
0.45587,0,-0.053091,C10,288,P1,1008,NaN
0.98692,0,0.35906,C10,326,P1,1009,NaN
0.65534,0,0.52653,C10,113,P1,1010,NaN
0.16722,0,-0.20789,C10,102,P1,1011,NaN
0.47749,0,0.46962,C10,3,P1,1012,NaN
0.64278,0,0.25809,O,179,P1,3007,NaN
0.47119,0,-0.28152,O,356,P1,3008,NaN
0.14705,0,-0.047444,O,266,P1,3009,NaN
1.0246,0,-0.19692,O,112,P1,3010,NaN
0.82916,0,0.56088,O,217,P1,3011,NaN
0.71949,0,-0.40238,O,282,P1,3012,NaN
0.94495,0,1.7229,C10,41,P1,1013,NaN
0.36267,0,0.96275,C10,209,P1,1014,NaN
0.53774,0,1.6751,C10,314,P1,1015,NaN
0.91309,0,1.4154,C10,249,P1,1016,NaN
0.088386,0,1.9098,C10,88,P1,1017,NaN
0.58326,0,1.1926,C10,124,P1,1018,NaN
0.33234,0,1.5797,O,197,P1,3013,NaN
0.77384,0,1.3121,O,25,P1,3014,NaN
0.91642,0,1.2354,O,148,P1,3015,NaN
0.44056,0,1.8028,O,86,P1,3016,NaN
0.61951,0,0.83454,O,177,P1,3017,NaN
0.2604,0,0.80746,O,291,P1,3018,NaN
-0.26942,0,0.82029,C10,137,P1,1019,NaN
-0.116,0,1.0119,C10,187,P1,1020,NaN
-0.24609,0,1.6643,C10,35,P1,1021,NaN
-0.74179,0,1.2767,C10,328,P1,1022,NaN
-0.56425,0,1.7469,C10,75,P1,1023,NaN
-0.96728,0,1.3471,C10,138,P1,1024,NaN
-0.45827,0,1.3116,O,238,P1,3019,NaN
-0.69997,0,0.92095,O,274,P1,3020,NaN
-0.47303,0,1.0943,O,63,P1,3021,NaN
-0.91559,0,1.5389,O,187,P1,3022,NaN
-0.95515,0,0.9425,O,359,P1,3023,NaN
-0.92812,0,1.7365,O,255,P1,3024,NaN
-0.97804,0,-0.17411,C10,30,P1,1025,NaN
-0.76366,0,0.27628,C10,16,P1,1026,NaN
