X,Y,Z,Prefab,Rotation,Projector,ID,Filler
0.37603,0,-1.3889,C80,98,P1,2001,NaN
0.55754,0,-1.2454,C80,76,P1,2002,NaN
0.32198,0,-1.6267,C80,204,P1,2003,NaN
0.098051,0,-0.82106,C80,231,P1,2004,NaN
0.77112,0,-0.67711,C80,151,P1,2005,NaN
0.51049,0,-1.4558,C80,75,P1,2006,NaN
0.59493,0,-0.63856,C80,342,P1,2007,NaN
0.29233,0,-1.1362,C80,30,P1,2008,NaN
0.44969,0,-0.95829,C80,39,P1,2009,NaN
1.0185,0,-1.3093,O,52,P1,3001,NaN
0.91976,0,-1.6805,O,60,P1,3002,NaN
0.72254,0,-1.3454,O,224,P1,3003,NaN
0.76238,0,-0.30924,C80,207,P1,2010,NaN
0.81789,0,0.09344,C80,19,P1,2011,NaN
0.93757,0,0.34213,C80,336,P1,2012,NaN
0.3908,0,0.54018,C80,263,P1,2013,NaN
0.2599,0,0.32379,C80,266,P1,2014,NaN
0.53073,0,0.10003,C80,23,P1,2015,NaN
0.65547,0,0.55572,C80,310,P1,2016,NaN
0.30033,0,-0.25703,C80,337,P1,2017,NaN
0.097527,0,0.53521,C80,355,P1,2018,NaN
0.23121,0,0.088629,O,310,P1,3004,NaN
0.13859,0,-0.41522,O,283,P1,3005,NaN
0.56785,0,0.27972,O,185,P1,3006,NaN
0.69303,0,1.8926,C80,64,P1,2019,NaN
0.50565,0,1.6982,C80,144,P1,2020,NaN
0.8623,0,1.2839,C80,49,P1,2021,NaN
0.19784,0,0.89099,C80,12,P1,2022,NaN
0.4453,0,0.99224,C80,339,P1,2023,NaN
0.84123,0,1.7331,C80,109,P1,2024,NaN
0.47013,0,1.3903,C80,107,P1,2025,NaN
0.67285,0,1.5366,C80,120,P1,2026,NaN
1.0147,0,0.81444,C80,169,P1,2027,NaN
0.26019,0,1.2163,O,234,P1,3007,NaN
0.95352,0,1.8685,O,10,P1,3008,NaN
0.77834,0,0.85631,O,304,P1,3009,NaN
-0.62408,0,1.1,C80,202,P1,2028,NaN
-0.12497,0,1.4139,C80,308,P1,2029,NaN
-0.08627,0,1.2674,C80,126,P1,2030,NaN
-0.35695,0,1.1364,C80,161,P1,2031,NaN
-0.51244,0,1.5473,C80,20,P1,2032,NaN
-0.90711,0,0.99758,C80,64,P1,2033,NaN
-0.86572,0,1.922,C80,239,P1,2034,NaN
-0.49125,0,0.83371,C80,120,P1,2035,NaN
-0.38759,0,1.79,C80,324,P1,2036,NaN
-0.2087,0,0.97311,O,43,P1,3010,NaN
-0.66878,0,1.523,O,356,P1,3011,NaN
-0.91421,0,1.3398,O,195,P1,3012,NaN
-0.81286,0,0.20079,C80,255,P1,2037,NaN
-0.47033,0,-0.029919,C80,360,P1,2038,NaN
-0.75118,0,-0.17947,C80,104,P1,2039,NaN
-0.086643,0,0.46525,C80,150,P1,2040,NaN
-0.69988,0,0.35926,C80,168,P1,2041,NaN
-1.0084,0,0.20625,C80,276,P1,2042,NaN
-0.72979,0,0.015842,C80,295,P1,2043,NaN
-0.93954,0,0.013169,C80,37,P1,2044,NaN
-0.57791,0,0.21094,C80,65,P1,2045,NaN
-0.35811,0,0.32064,O,130,P1,3013,NaN
-0.72318,0,-0.38552,O,21,P1,3014,NaN
-0.40173,0,0.13475,O,188,P1,3015,NaN
-0.24282,0,-1.264,C80,121,P1,2046,NaN
-0.1001,0,-0.91413,C80,64,P1,2047,NaN
-0.71786,0,-1.1247,C80,76,P1,2048,NaN
-0.44348,0,-1.6041,C80,326,P1,2049,NaN
-0.62349,0,-0.84607,C80,244,P1,2050,NaN
-0.77419,0,-1.6207,C80,169,P1,2051,NaN
-0.52394,0,-1.2275,C80,329,P1,2052,NaN
-0.12412,0,-1.1397,C80,38,P1,2053,NaN
-0.38092,0,-1.452,C80,269,P1,2054,NaN
-0.96473,0,-0.94027,O,266,P1,3016,NaN
-0.81492,0,-1.4361,O,203,P1,3017,NaN
-1.0289,0,-0.69159,O,67,P1,3018,NaN
0.93956,0,-0.93492,C80,215,P2,2055,NaN
0.94684,0,-1.7327,C80,108,P2,2056,NaN
0.16364,0,-1.1465,C80,49,P2,2057,NaN
0.59501,0,-1.5569,C80,77,P2,2058,NaN
0.99629,0,-0.76929,C80,323,P2,2059,NaN
0.53596,0,-0.76969,C80,26,P2,2060,NaN
0.20621,0,-0.95167,C80,88,P2,2061,NaN
0.94911,0,-1.3908,C80,20,P2,2062,NaN
0.79743,0,-1.0927,C80,160,P2,2063,NaN
0.44654,0,-1.018,O,5,P2,3019,NaN
0.11432,0,-1.5588,O,323,P2,3020,NaN
0.10307,0,-0.77774,O,71,P2,3021,NaN
0.4363,0,-0.071057,C80,34,P2,2064,NaN
0.83339,0,0.308,C80,111,P2,2065,NaN
0.54017,0,-0.36323,C80,165,P2,2066,NaN
0.69046,0,-0.06312,C80,37,P2,2067,NaN
0.72251,0,-0.25981,C80,359,P2,2068,NaN
0.22611,0,0.17991,C80,120,P2,2069,NaN
0.39677,0,0.5333,C80,108,P2,2070,NaN
0.99092,0,0.45345,C80,23,P2,2071,NaN
0.31721,0,-0.40682,C80,108,P2,2072,NaN
0.31411,0,0.39523,O,17,P2,3022,NaN
0.52436,0,0.13461,O,182,P2,3023,NaN
0.8676,0,-0.17207,O,275,P2,3024,NaN
0.59773,0,1.3989,C80,228,P2,2073,NaN
0.34441,0,1.7839,C80,33,P2,2074,NaN
0.79358,0,1.5984,C80,30,P2,2075,NaN
0.61511,0,1.1613,C80,280,P2,2076,NaN
0.12179,0,0.80799,C80,326,P2,2077,NaN
0.818,0,1.3357,C80,193,P2,2078,NaN
0.19471,0,1.8035,C80,40,P2,2079,NaN
0.39364,0,0.73381,C80,298,P2,2080,NaN
0.83251,0,0.90813,C80,122,P2,2081,NaN
0.6479,0,0.91215,O,106,P2,3025,NaN
0.15047,0,1.2426,O,269,P2,3026,NaN
1.0263,0,1.3445,O,4,P2,3027,NaN
-0.60503,0,0.81068,C80,18,P2,2082,NaN
-0.10658,0,0.84372,C80,241,P2,2083,NaN
-0.28609,0,0.72538,C80,218,P2,2084,NaN
-0.19605,0,1.6681,C80,190,P2,2085,NaN
-0.26193,0,1.0214,C80,263,P2,2086,NaN
-0.15578,0,1.2204,C80,255,P2,2087,NaN
-0.77675,0,0.93094,C80,282,P2,2088,NaN
-0.47348,0,1.7284,C80,104,P2,2089,NaN
-0.89084,0,1.3578,C80,250,P2,2090,NaN
-0.53728,0,1.1271,O,201,P2,3028,NaN
-0.95707,0,1.1861,O,143,P2,3029,NaN
-0.91161,0,0.9983,O,23,P2,3030,NaN
-0.79965,0,-0.36667,C80,281,P2,2091,NaN
-0.98233,0,-0.09597,C80,122,P2,2092,NaN
-0.123,0,0.46715,C80,219,P2,2093,NaN
-0.56032,0,-0.010598,C80,267,P2,2094,NaN
-0.16595,0,-0.18825,C80,38,P2,2095,NaN
-0.65585,0,0.32509,C80,47,P2,2096,NaN
-0.64224,0,-0.29964,C80,198,P2,2097,NaN
-0.97261,0,0.087242,C80,175,P2,2098,NaN
-1.0152,0,0.37259,C80,321,P2,2099,NaN
-0.86777,0,-0.53009,O,288,P2,3031,NaN
-0.32755,0,0.17297,O,265,P2,3032,NaN
-0.59711,0,0.17139,O,19,P2,3033,NaN
-0.74553,0,-1.2455,C80,27,P2,2100,NaN
-0.8486,0,-1.0162,C80,32,P2,2101,NaN
-0.42941,0,-1.4526,C80,288,P2,2102,NaN
-0.28532,0,-0.80191,C80,340,P2,2103,NaN
-0.61158,0,-1.3153,C80,247,P2,2104,NaN
-0.51849,0,-0.93857,C80,48,P2,2105,NaN
-0.12856,0,-1.4732,C80,261,P2,2106,NaN
-0.46644,0,-1.1579,C80,40,P2,2107,NaN
-0.7408,0,-1.639,C80,43,P2,2108,NaN
-0.85258,0,-1.381,O,231,P2,3034,NaN
-0.089442,0,-0.83034,O,119,P2,3035,NaN
-0.91728,0,-1.6228,O,236,P2,3036,NaN
0.47738,0,-1.4023,C80,270,P3,2109,NaN
0.80935,0,-1.404,C80,210,P3,2110,NaN
0.82335,0,-1.5599,C80,267,P3,2111,NaN
0.10433,0,-1.3923,C80,85,P3,2112,NaN
0.76289,0,-1.725,C80,265,P3,2113,NaN
0.65309,0,-1.5389,C80,350,P3,2114,NaN
0.95073,0,-1.6496,C80,313,P3,2115,NaN
0.346,0,-1.7106,C80,32,P3,2116,NaN
0.62316,0,-1.8204,C80,132,P3,2117,NaN
0.59473,0,-1.1535,O,133,P3,3037,NaN
0.97737,0,-1.2071,O,247,P3,3038,NaN
0.18462,0,-1.657,O,216,P3,3039,NaN
0.50213,0,0.020824,C80,285,P3,2118,NaN
0.70547,0,-0.14648,C80,133,P3,2119,NaN
0.40621,0,0.20434,C80,75,P3,2120,NaN
0.8696,0,0.28501,C80,32,P3,2121,NaN
0.65892,0,-0.37425,C80,278,P3,2122,NaN
0.18445,0,-0.30485,C80,75,P3,2123,NaN
0.68973,0,0.39525,C80,140,P3,2124,NaN
1.024,0,-0.07467,C80,199,P3,2125,NaN
0.13105,0,-0.53948,C80,83,P3,2126,NaN
0.50044,0,-0.20744,O,232,P3,3040,NaN
0.8111,0,0.044011,O,175,P3,3041,NaN
1.0038,0,0.38739,O,55,P3,3042,NaN
0.20332,0,0.81322,C80,282,P3,2127,NaN
0.16007,0,1.381,C80,37,P3,2128,NaN
0.57913,0,1.1886,C80,106,P3,2129,NaN
0.53546,0,1.5666,C80,86,P3,2130,NaN
0.71457,0,1.04,C80,192,P3,2131,NaN
0.214,0,0.98852,C80,33,P3,2132,NaN
0.32166,0,1.2569,C80,146,P3,2133,NaN
0.79474,0,0.64706,C80,38,P3,2134,NaN
0.49471,0,0.87038,C80,41,P3,2135,NaN
0.44892,0,1.4261,O,283,P3,3043,NaN
0.74589,0,1.3665,O,105,P3,3044,NaN
0.088795,0,1.095,O,218,P3,3045,NaN
-0.62266,0,0.96955,C80,348,P3,2136,NaN
-0.84083,0,0.90132,C80,156,P3,2137,NaN
-0.61728,0,1.5223,C80,251,P3,2138,NaN
-0.30513,0,1.5074,C80,273,P3,2139,NaN
-0.11867,0,1.487,C80,156,P3,2140,NaN
-0.38559,0,0.96584,C80,236,P3,2141,NaN
-0.22984,0,1.0909,C80,40,P3,2142,NaN
-0.86944,0,1.4627,C80,337,P3,2143,NaN
-0.88144,0,1.2591,C80,68,P3,2144,NaN
-0.89916,0,0.72278,O,96,P3,3046,NaN
-0.55463,0,1.3612,O,288,P3,3047,NaN
-0.55479,0,0.81061,O,176,P3,3048,NaN
-0.97722,0,-0.49679,C80,277,P3,2145,NaN
-0.49186,0,0.2949,C80,143,P3,2146,NaN
-0.3612,0,0.38374,C80,99,P3,2147,NaN
-0.24722,0,-0.0067774,C80,14,P3,2148,NaN
-0.080645,0,0.32677,C80,243,P3,2149,NaN
-0.19918,0,-0.66241,C80,155,P3,2150,NaN
-0.079648,0,0.02675,C80,163,P3,2151,NaN
-0.56966,0,-0.068832,C80,220,P3,2152,NaN
-0.81127,0,0.23932,C80,22,P3,2153,NaN
-0.39024,0,-0.38518,O,114,P3,3049,NaN
-0.42908,0,-0.569,O,279,P3,3050,NaN
-0.91397,0,-0.64388,O,251,P3,3051,NaN
-0.56508,0,-0.95159,C80,46,P3,2154,NaN
-0.82897,0,-0.97169,C80,47,P3,2155,NaN
-0.42531,0,-1.3011,C80,34,P3,2156,NaN
-0.43988,0,-1.887,C80,3,P3,2157,NaN
-0.98245,0,-1.5149,C80,153,P3,2158,NaN
