X,Y,Z,Prefab,Rotation,Projector,ID,Filler
-0.61635,0,1.5877,C80,35,P3,2001,NaN
-0.40463,0,0.73771,C80,112,P3,2002,NaN
-0.20665,0,1.6758,C80,175,P3,2003,NaN
-0.780910000000001,0,1.6368,C80,139,P3,2004,NaN
-0.711520000000001,0,1.209,C80,257,P3,2005,NaN
-0.6185,0,0.93565,C80,193,P3,2006,NaN
-0.91265,0,1.0151,C80,343,P3,2007,NaN
-0.205679999999999,0,1.1966,C80,185,P3,2008,NaN
-0.71432,0,1.3762,C80,351,P3,2009,NaN
-0.547920000000001,0,1.1735,O,163,P3,3001,NaN
-0.27656,0,0.63062,O,270,P3,3002,NaN
-0.359880000000001,0,0.88559,O,320,P3,3003,NaN
-0.86293,0,0.3621,C80,336,P3,2010,NaN
-0.81429,0,0.0243249999999998,C80,120,P3,2011,NaN
-0.17499,0,0.26103,C80,117,P3,2012,NaN
-0.9113,0,-0.55621,C80,344,P3,2013,NaN
-0.5929,0,0.42148,C80,318,P3,2014,NaN
-0.56057,0,-0.66032,C80,154,P3,2015,NaN
-0.13741,0,-0.52057,C80,87,P3,2016,NaN
-0.4842,0,-0.17236,C80,86,P3,2017,NaN
-0.4291,0,0.44762,C80,161,P3,2018,NaN
-0.9828,0,0.1151,O,4,P3,3004,NaN
-0.27469,0,-0.0167220000000001,O,106,P3,3005,NaN
-0.57856,0,-0.35519,O,343,P3,3006,NaN
-0.5614,0,-1.7305,C80,126,P3,2019,NaN
-0.27475,0,-1.4185,C80,321,P3,2020,NaN
-0.72598,0,-0.8558,C80,86,P3,2021,NaN
-0.67471,0,-1.2545,C80,172,P3,2022,NaN
-0.0709589999999997,0,-0.98752,C80,9,P3,2023,NaN
-0.18489,0,-0.81718,C80,335,P3,2024,NaN
-1.0068,0,-1.8691,C80,255,P3,2025,NaN
-0.54413,0,-0.83181,C80,297,P3,2026,NaN
-0.30316,0,-1.7684,C80,220,P3,2027,NaN
-0.851049999999999,0,-1.7364,O,316,P3,3007,NaN
-0.0721489999999995,0,-1.5052,O,299,P3,3008,NaN
-0.93823,0,-1.2246,O,304,P3,3009,NaN
0.66633,0,-1.5631,C80,115,P3,2028,NaN
0.0875400000000002,0,-1.4404,C80,12,P3,2029,NaN
0.75789,0,-1.7537,C80,8,P3,2030,NaN
0.94937,0,-1.9083,C80,99,P3,2031,NaN
0.25111,0,-1.0788,C80,224,P3,2032,NaN
0.52,0,-0.89206,C80,46,P3,2033,NaN
0.32073,0,-1.6985,C80,305,P3,2034,NaN
0.57064,0,-1.1915,C80,301,P3,2035,NaN
0.89003,0,-1.4584,C80,27,P3,2036,NaN
0.41541,0,-1.8164,O,132,P3,3010,NaN
0.72347,0,-1.0771,O,252,P3,3011,NaN
0.180190000000001,0,-1.8226,O,63,P3,3012,NaN
0.14122,0,-0.43171,C80,145,P3,2037,NaN
0.53316,0,0.26163,C80,252,P3,2038,NaN
0.15334,0,-0.24301,C80,288,P3,2039,NaN
0.65637,0,-0.28463,C80,359,P3,2040,NaN
0.9484,0,-0.21299,C80,141,P3,2041,NaN
0.97855,0,-0.57558,C80,1,P3,2042,NaN
0.24968,0,0.0349590000000001,C80,280,P3,2043,NaN
0.18095,0,0.18815,C80,13,P3,2044,NaN
0.78726,0,0.18272,C80,27,P3,2045,NaN
0.98213,0,-0.40092,O,329,P3,3013,NaN
0.43453,0,-0.30863,O,186,P3,3014,NaN
0.7802,0,0.0307130000000002,O,73,P3,3015,NaN
0.25615,0,0.73497,C80,3,P3,2046,NaN
0.94268,0,1.2038,C80,318,P3,2047,NaN
0.68917,0,1.1243,C80,204,P3,2048,NaN
0.33233,0,1.3686,C80,310,P3,2049,NaN
0.27098,0,1.1422,C80,265,P3,2050,NaN
0.26087,0,1.6639,C80,254,P3,2051,NaN
0.12183,0,0.95893,C80,113,P3,2052,NaN
0.43969,0,1.1488,C80,322,P3,2053,NaN
0.95561,0,1.3671,C80,200,P3,2054,NaN
0.89125,0,0.76521,O,316,P3,3016,NaN
0.53335,0,0.59976,O,99,P3,3017,NaN
0.81253,0,0.60768,O,240,P3,3018,NaN
-0.791850000000001,0,1.7179,C80,149,P2,2055,NaN
-0.694440000000001,0,1.5995,C80,295,P2,2056,NaN
-0.151,0,0.88545,C80,299,P2,2057,NaN
-0.87228,0,0.91093,C80,254,P2,2058,NaN
-0.59405,0,1.8222,C80,97,P2,2059,NaN
-0.37861,0,0.78592,C80,206,P2,2060,NaN
-0.64734,0,0.9445,C80,163,P2,2061,NaN
-0.34187,0,1.8225,C80,237,P2,2062,NaN
-0.54007,0,1.122,C80,284,P2,2063,NaN
-0.78855,0,0.75149,O,68,P2,3019,NaN
-0.35701,0,1.2213,O,231,P2,3020,NaN
-0.9211,0,1.5829,O,5,P2,3021,NaN
-0.85335,0,0.0617110000000001,C80,80,P2,2064,NaN
-0.89521,0,0.46593,C80,155,P2,2065,NaN
-0.57314,0,-0.46393,C80,84,P2,2066,NaN
-0.24068,0,0.44057,C80,90,P2,2067,NaN
-0.86811,0,-0.23908,C80,327,P2,2068,NaN
-0.39916,0,-0.53025,C80,267,P2,2069,NaN
-0.39929,0,-0.16036,C80,8,P2,2070,NaN
-0.82475,0,0.32889,C80,259,P2,2071,NaN
-0.0930660000000001,0,0.4732,C80,124,P2,2072,NaN
-0.33714,0,0.0102709999999999,O,59,P2,3022,NaN
-0.34586,0,0.18588,O,114,P2,3023,NaN
-0.45329,0,0.38175,O,106,P2,3024,NaN
-0.26553,0,-1.5293,C80,349,P2,2073,NaN
-0.49534,0,-1.4929,C80,292,P2,2074,NaN
-0.23823,0,-1.2226,C80,68,P2,2075,NaN
-0.66176,0,-0.94411,C80,176,P2,2076,NaN
