X,Y,Z,Prefab,Projector,Filler
-0.891910000000001,0,1.4308,tar,P3,NaN
-0.49441,0,1.0184,tar,P3,NaN
-0.0806410000000009,0,1.2068,tar,P3,NaN
-0.214440000000001,0,1.5917,tar,P3,NaN
-0.39955,0,1.4389,tar,P3,NaN
-0.788900000000001,0,1.1437,tar,P3,NaN
-0.85511,0,1.6686,tar,P3,NaN
-0.601400000000001,0,1.3831,tar,P3,NaN
-1.0255,0,1.0805,tar,P3,NaN
-0.9924,0,0.6984,tar,P3,NaN
-0.12088,0,0.8368,tar,P3,NaN
-0.42204,0,0.63918,tar,P3,NaN
-0.58342,0,1.5874,tar,P3,NaN
-0.71481,0,0.75498,tar,P3,NaN
-0.340500000000001,0,1.1603,tar,P3,NaN
-0.73973,0,-0.22475,tar,P3,NaN
-0.98443,0,0.40274,tar,P3,NaN
-0.37578,0,-0.63038,tar,P3,NaN
-0.47263,0,0.10915,tar,P3,NaN
-0.2645,0,0.33365,tar,P3,NaN
-0.969,0,-0.40751,tar,P3,NaN
-0.35807,0,-0.12778,tar,P3,NaN
-0.13201,0,-0.47937,tar,P3,NaN
-0.54415,0,-0.28753,tar,P3,NaN
-0.64321,0,-0.0224540000000004,tar,P3,NaN
-0.63486,0,0.35877,tar,P3,NaN
-0.118,0,0.18945,tar,P3,NaN
-0.091119,0,-0.050544,tar,P3,NaN
-0.95596,0,-0.608,tar,P3,NaN
-0.31534,0,-0.36225,tar,P3,NaN
-0.18764,0,-0.83966,tar,P3,NaN
-0.9678,0,-0.96987,tar,P3,NaN
-0.18427,0,-1.1765,tar,P3,NaN
-0.45889,0,-1.5684,tar,P3,NaN
-0.80044,0,-1.5126,tar,P3,NaN
-0.40879,0,-1.0954,tar,P3,NaN
-0.26359,0,-1.8293,tar,P3,NaN
-0.75757,0,-1.083,tar,P3,NaN
-0.16843,0,-1.4906,tar,P3,NaN
-0.49991,0,-0.87156,tar,P3,NaN
-0.54718,0,-1.3055,tar,P3,NaN
-0.93297,0,-1.7437,tar,P3,NaN
-0.851729999999999,0,-1.312,tar,P3,NaN
-0.66269,0,-1.7539,tar,P3,NaN
-0.0787799999999999,0,-1.6728,tar,P3,NaN
0.36065,0,-1.5826,tar,P3,NaN
0.76418,0,-0.94426,tar,P3,NaN
0.52569,0,-1.2147,tar,P3,NaN
0.78844,0,-1.6813,tar,P3,NaN
0.16486,0,-1.7862,tar,P3,NaN
1.0086,0,-1.4787,tar,P3,NaN
0.81714,0,-1.196,tar,P3,NaN
0.60203,0,-1.4048,tar,P3,NaN
0.6452,0,-1.8684,tar,P3,NaN
0.14859,0,-1.1336,tar,P3,NaN
0.13793,0,-0.90665,tar,P3,NaN
0.33154,0,-1.3226,tar,P3,NaN
0.94895,0,-1.9117,tar,P3,NaN
0.0707740000000002,0,-1.3191,tar,P3,NaN
0.43038,0,-1.8163,tar,P3,NaN
0.46726,0,-0.02504,tar,P3,NaN
0.78797,0,-0.13338,tar,P3,NaN
0.18765,0,-0.0518,tar,P3,NaN
0.59761,0,0.33096,tar,P3,NaN
0.234,0,-0.55107,tar,P3,NaN
0.56337,0,-0.20944,tar,P3,NaN
0.099868,0,-0.2683,tar,P3,NaN
0.5335,0,-0.65774,tar,P3,NaN
0.95457,0,-0.58264,tar,P3,NaN
0.7104,0,-0.54595,tar,P3,NaN
0.96647,0,0.0292690000000002,tar,P3,NaN
0.34565,0,0.15696,tar,P3,NaN
0.35802,0,-0.203,tar,P3,NaN
0.85987,0,0.28213,tar,P3,NaN
0.68264,0,0.14374,tar,P3,NaN
0.95904,0,1.5053,tar,P3,NaN
0.41337,0,1.4347,tar,P3,NaN
0.62601,0,1.1751,tar,P3,NaN
0.96372,0,1.2997,tar,P3,NaN
1.0213,0,0.87398,tar,P3,NaN
0.0993489999999998,0,0.83231,tar,P3,NaN
0.7127,0,1.6588,tar,P3,NaN
0.38523,0,1.0002,tar,P3,NaN
0.44593,0,1.6592,tar,P3,NaN
0.79674,0,1.0311,tar,P3,NaN
0.17178,0,1.4681,tar,P3,NaN
0.63733,0,1.4208,tar,P3,NaN
0.28019,0,0.66718,tar,P3,NaN
0.53837,0,0.67676,tar,P3,NaN
0.0913250000000002,0,1.6718,tar,P3,NaN
-0.58909,0,1.2773,tar,P2,NaN
-0.33862,0,0.9371,tar,P2,NaN
-0.85865,0,1.8573,tar,P2,NaN
-0.48209,0,1.5305,tar,P2,NaN
-0.66572,0,0.93112,tar,P2,NaN
-0.496810000000001,0,1.8266,tar,P2,NaN
-0.81815,0,1.5831,tar,P2,NaN
-0.963580000000001,0,1.2698,tar,P2,NaN
-0.158480000000001,0,1.7906,tar,P2,NaN
-0.254560000000001,0,1.5402,tar,P2,NaN
-0.12121,0,0.80928,tar,P2,NaN
-0.99249,0,0.85869,tar,P2,NaN
-0.50481,0,0.75716,tar,P2,NaN
-0.22731,0,1.1509,tar,P2,NaN
-1.0232,0,1.5738,tar,P2,NaN
-0.69826,0,0.37562,tar,P2,NaN
