X,Y,Z,Prefab,Rotation,Projector,ID,Filler
-0.13793,0,0.77698,C80,267,P3,2001,NaN
-0.327439999999999,0,1.2965,C80,206,P3,2002,NaN
-0.675760000000001,0,1.5508,C80,289,P3,2003,NaN
-0.99075,0,1.3668,C80,113,P3,2004,NaN
-0.77906,0,1.1615,C80,208,P3,2005,NaN
-0.65114,0,1.7086,C80,308,P3,2006,NaN
-0.9131,0,0.98551,C80,228,P3,2007,NaN
-0.829340000000001,0,1.5062,C80,237,P3,2008,NaN
-0.444230000000001,0,1.6546,C80,203,P3,2009,NaN
-0.5811,0,0.84165,O,73,P3,3001,NaN
-0.13812,0,1.4377,O,212,P3,3002,NaN
-0.0936939999999996,0,1.0183,O,43,P3,3003,NaN
-0.19443,0,0.39314,C80,243,P3,2010,NaN
-0.71544,0,-0.0443909999999999,C80,55,P3,2011,NaN
-0.54851,0,-0.50098,C80,0,P3,2012,NaN
-0.37128,0,0.40807,C80,283,P3,2013,NaN
-0.82493,0,-0.25948,C80,120,P3,2014,NaN
-0.54795,0,0.13742,C80,115,P3,2015,NaN
-0.38764,0,-0.14101,C80,158,P3,2016,NaN
-0.13392,0,-0.074647,C80,181,P3,2017,NaN
-1.0003,0,0.000181920000000178,C80,51,P3,2018,NaN
-0.76986,0,-0.41609,O,183,P3,3004,NaN
-0.17691,0,-0.63897,O,219,P3,3005,NaN
-0.10549,0,0.17239,O,219,P3,3006,NaN
-0.76737,0,-1.8942,C80,313,P3,2019,NaN
-0.21198,0,-0.96361,C80,267,P3,2020,NaN
-0.43575,0,-1.5906,C80,305,P3,2021,NaN
-0.46441,0,-0.88304,C80,270,P3,2022,NaN
-0.83696,0,-0.95801,C80,320,P3,2023,NaN
-0.0745309999999996,0,-1.8445,C80,332,P3,2024,NaN
-0.72139,0,-1.5289,C80,51,P3,2025,NaN
-0.0957859999999997,0,-1.128,C80,104,P3,2026,NaN
-0.53166,0,-1.0781,C80,278,P3,2027,NaN
-0.339459999999999,0,-1.7888,O,124,P3,3007,NaN
-0.095177,0,-1.4716,O,87,P3,3008,NaN
-0.71427,0,-1.1777,O,118,P3,3009,NaN
0.32506,0,-0.85596,C80,246,P3,2028,NaN
0.12443,0,-1.3594,C80,204,P3,2029,NaN
0.6685,0,-1.1233,C80,40,P3,2030,NaN
0.10374,0,-0.92509,C80,73,P3,2031,NaN
0.94882,0,-1.284,C80,221,P3,2032,NaN
0.54348,0,-1.604,C80,215,P3,2033,NaN
0.30662,0,-1.1664,C80,36,P3,2034,NaN
0.78643,0,-1.7383,C80,113,P3,2035,NaN
0.61224,0,-1.3988,C80,114,P3,2036,NaN
0.45354,0,-0.97457,O,213,P3,3010,NaN
0.926550000000001,0,-1.8526,O,84,P3,3011,NaN
0.50155,0,-1.8104,O,146,P3,3012,NaN
0.88371,0,-0.0182039999999999,C80,343,P3,2037,NaN
0.60053,0,0.18426,C80,206,P3,2038,NaN
0.68953,0,-0.13691,C80,267,P3,2039,NaN
0.18359,0,-0.40753,C80,84,P3,2040,NaN
0.63983,0,-0.36359,C80,195,P3,2041,NaN
0.41454,0,-0.21731,C80,333,P3,2042,NaN
0.62014,0,-0.5995,C80,15,P3,2043,NaN
0.13774,0,0.4257,C80,164,P3,2044,NaN
0.27461,0,0.17025,C80,256,P3,2045,NaN
0.9413,0,-0.30808,O,222,P3,3013,NaN
1.0191,0,-0.56098,O,53,P3,3014,NaN
0.40667,0,0.0293260000000001,O,220,P3,3015,NaN
0.47734,0,0.86403,C80,175,P3,2046,NaN
0.76292,0,1.0115,C80,270,P3,2047,NaN
0.62024,0,0.77734,C80,39,P3,2048,NaN
0.22987,0,1.0118,C80,115,P3,2049,NaN
0.64523,0,1.4188,C80,119,P3,2050,NaN
0.60389,0,1.0989,C80,357,P3,2051,NaN
0.31539,0,1.6212,C80,94,P3,2052,NaN
0.61745,0,1.6863,C80,150,P3,2053,NaN
0.0932339999999997,0,1.681,C80,145,P3,2054,NaN
0.18093,0,1.2915,O,258,P3,3016,NaN
0.8244,0,0.71578,O,17,P3,3017,NaN
0.794929999999999,0,1.4583,O,103,P3,3018,NaN
-0.861010000000001,0,0.94807,C80,250,P2,2055,NaN
-0.51856,0,0.89146,C80,89,P2,2056,NaN
-0.87759,0,0.75399,C80,352,P2,2057,NaN
-0.298090000000001,0,1.7889,C80,30,P2,2058,NaN
-0.983470000000001,0,1.3391,C80,274,P2,2059,NaN
-0.229370000000001,0,1.3053,C80,211,P2,2060,NaN
-0.35458,0,1.5018,C80,288,P2,2061,NaN
-1.0014,0,1.0559,C80,151,P2,2062,NaN
-0.990140000000001,0,1.7059,C80,350,P2,2063,NaN
-0.92936,0,1.5183,O,278,P2,3019,NaN
-0.0722549999999997,0,0.91167,O,95,P2,3020,NaN
