X,Y,Z,Prefab,Rotation,Projector,ID,Filler
0.12588,0,-1.3966,C10,130,P1,1001,NaN
0.33838,0,-1.6734,C10,201,P1,1002,NaN
0.72002,0,-1.5311,C10,320,P1,1003,NaN
0.40791,0,-0.70688,C10,303,P1,1004,NaN
0.72985,0,-1.1955,C10,88,P1,1005,NaN
0.47458,0,-0.95385,C10,157,P1,1006,NaN
0.67809,0,-0.98058,O,299,P1,3001,NaN
0.25363,0,-1.1317,O,55,P1,3002,NaN
0.9875,0,-0.95004,O,273,P1,3003,NaN
0.39861,0,-1.3763,O,316,P1,3004,NaN
0.97866,0,-1.5722,O,181,P1,3005,NaN
0.99803,0,-1.2111,O,206,P1,3006,NaN
0.60702,0,-0.25772,C10,307,P1,1007,NaN
0.098925,0,0.24241,C10,355,P1,1008,NaN
0.87463,0,0.2602,C10,285,P1,1009,NaN
0.48985,0,-0.018077,C10,127,P1,1010,NaN
0.26863,0,0.51851,C10,181,P1,1011,NaN
0.25043,0,-0.35647,C10,92,P1,1012,NaN
0.51948,0,0.24752,O,184,P1,3007,NaN
0.68581,0,-0.10903,O,29,P1,3008,NaN
0.70718,0,0.16984,O,21,P1,3009,NaN
0.078181,0,-0.21789,O,229,P1,3010,NaN
0.33349,0,-0.12449,O,223,P1,3011,NaN
0.4471,0,-0.25311,O,30,P1,3012,NaN
0.86901,0,0.97107,C10,220,P1,1013,NaN
0.084294,0,1.6416,C10,197,P1,1014,NaN
0.099429,0,0.95717,C10,309,P1,1015,NaN
0.50779,0,1.5471,C10,232,P1,1016,NaN
0.4141,0,1.7012,C10,98,P1,1017,NaN
0.27984,0,0.82553,C10,39,P1,1018,NaN
0.77928,0,1.7763,O,22,P1,3013,NaN
0.65351,0,0.88328,O,224,P1,3014,NaN
0.96309,0,1.394,O,252,P1,3015,NaN
0.7323,0,1.4916,O,99,P1,3016,NaN
0.26857,0,1.061,O,152,P1,3017,NaN
0.53637,0,1.3682,O,132,P1,3018,NaN
-0.10311,0,1.7673,C10,30,P1,1019,NaN
-0.79319,0,1.6524,C10,26,P1,1020,NaN
-0.30107,0,1.5585,C10,44,P1,1021,NaN
-0.41794,0,1.8406,C10,245,P1,1022,NaN
-0.85303,0,0.81832,C10,79,P1,1023,NaN
-0.1324,0,0.82711,C10,86,P1,1024,NaN
-0.26701,0,1.3425,O,4,P1,3019,NaN
-0.55556,0,1.3114,O,262,P1,3020,NaN
-0.74999,0,1.1261,O,202,P1,3021,NaN
-0.35383,0,1.0734,O,199,P1,3022,NaN
-0.69866,0,1.4057,O,268,P1,3023,NaN
-0.29736,0,0.81342,O,297,P1,3024,NaN
-0.40195,0,0.17602,C10,142,P1,1025,NaN
-0.39073,0,0.53613,C10,49,P1,1026,NaN
-0.34481,0,-0.32712,C10,71,P1,1027,NaN
-0.815,0,-0.39676,C10,260,P1,1028,NaN
-0.13861,0,-0.27385,C10,242,P1,1029,NaN
-0.9518,0,0.28894,C10,22,P1,1030,NaN
-0.75718,0,-0.20957,O,139,P1,3025,NaN
-0.81006,0,0.5659,O,177,P1,3026,NaN
-0.4696,0,-0.44112,O,279,P1,3027,NaN
-0.13643,0,0.16144,O,54,P1,3028,NaN
-0.52569,0,-0.23842,O,175,P1,3029,NaN
-0.52036,0,0.31327,O,26,P1,3030,NaN
-0.5567,0,-1.5104,C10,284,P1,1031,NaN
-0.23485,0,-1.093,C10,142,P1,1032,NaN
-0.6891,0,-0.8134,C10,86,P1,1033,NaN
-0.53735,0,-1.7229,C10,30,P1,1034,NaN
-1.0232,0,-1.0814,C10,29,P1,1035,NaN
-0.23013,0,-0.71808,C10,334,P1,1036,NaN
-0.88378,0,-1.3023,O,74,P1,3031,NaN
-0.41071,0,-1.3264,O,345,P1,3032,NaN
-0.94041,0,-0.67364,O,123,P1,3033,NaN
-0.97694,0,-0.89114,O,346,P1,3034,NaN
-0.22165,0,-1.6723,O,124,P1,3035,NaN
-0.91953,0,-1.5375,O,23,P1,3036,NaN
0.85775,0,-1.3217,C10,221,P2,1037,NaN
1.0262,0,-1.8697,C10,201,P2,1038,NaN
0.10218,0,-1.5608,C10,327,P2,1039,NaN
0.53041,0,-1.7036,C10,73,P2,1040,NaN
0.34208,0,-0.84894,C10,284,P2,1041,NaN
0.23358,0,-0.97041,C10,126,P2,1042,NaN
0.88879,0,-1.7851,O,350,P2,3037,NaN
0.98979,0,-1.0836,O,301,P2,3038,NaN
0.58333,0,-0.73734,O,257,P2,3039,NaN
0.092896,0,-0.84798,O,78,P2,3040,NaN
0.44788,0,-1.4264,O,6,P2,3041,NaN
0.09293,0,-1.1819,O,76,P2,3042,NaN
0.12448,0,-0.1303,C10,194,P2,1043,NaN
0.56958,0,0.2199,C10,40,P2,1044,NaN
0.46001,0,-0.49174,C10,308,P2,1045,NaN
0.70294,0,-0.080953,C10,328,P2,1046,NaN
0.14785,0,-0.32667,C10,121,P2,1047,NaN
0.93457,0,0.13222,C10,169,P2,1048,NaN
0.84772,0,-0.30647,O,2,P2,3043,NaN
0.98902,0,0.56876,O,112,P2,3044,NaN
0.90204,0,-0.54549,O,175,P2,3045,NaN
0.5473,0,0.45752,O,95,P2,3046,NaN
0.20681,0,0.45066,O,246,P2,3047,NaN
0.32452,0,0.22523,O,329,P2,3048,NaN
0.1595,0,1.0988,C10,206,P2,1049,NaN
0.79891,0,0.76826,C10,96,P2,1050,NaN
0.57095,0,1.0969,C10,335,P2,1051,NaN
0.71222,0,1.8242,C10,24,P2,1052,NaN
0.6934,0,1.2688,C10,226,P2,1053,NaN
0.29094,0,1.4921,C10,342,P2,1054,NaN
0.55267,0,1.6537,O,186,P2,3049,NaN
0.63554,0,0.80723,O,345,P2,3050,NaN
0.63449,0,1.5021,O,98,P2,3051,NaN
0.52371,0,1.3391,O,190,P2,3052,NaN
1.0266,0,1.6073,O,329,P2,3053,NaN
0.83038,0,1.0274,O,78,P2,3054,NaN
-0.99589,0,0.87615,C10,298,P2,1055,NaN
-0.48954,0,1.2466,C10,50,P2,1056,NaN
-0.89103,0,0.98782,C10,158,P2,1057,NaN
-0.69009,0,1.5054,C10,316,P2,1058,NaN
-0.54413,0,1.4105,C10,254,P2,1059,NaN
-0.37221,0,1.6206,C10,179,P2,1060,NaN
-0.23114,0,1.0906,O,220,P2,3055,NaN
-0.22653,0,0.74213,O,29,P2,3056,NaN
-0.61774,0,1.1115,O,87,P2,3057,NaN
-0.8941,0,1.6408,O,10,P2,3058,NaN
-0.1366,0,1.4254,O,305,P2,3059,NaN
-0.98414,0,1.4583,O,6,P2,3060,NaN
-0.78317,0,0.23008,C10,199,P2,1061,NaN
-0.81674,0,0.048586,C10,44,P2,1062,NaN
-0.6714,0,0.47037,C10,212,P2,1063,NaN
-1.0003,0,-0.48857,C10,224,P2,1064,NaN
-0.13048,0,0.1472,C10,269,P2,1065,NaN
-0.31463,0,-0.20888,C10,112,P2,1066,NaN
-0.91062,0,-0.24484,O,330,P2,3061,NaN
-0.65799,0,0.016334,O,282,P2,3062,NaN
-0.4815,0,0.10712,O,37,P2,3063,NaN
-0.99189,0,0.27029,O,102,P2,3064,NaN
-0.097806,0,0.38281,O,327,P2,3065,NaN
-0.97825,0,-0.08992,O,40,P2,3066,NaN
-0.42513,0,-0.96704,C10,285,P2,1067,NaN
-0.48502,0,-1.2898,C10,37,P2,1068,NaN
-0.31275,0,-1.5213,C10,277,P2,1069,NaN
-0.98177,0,-0.94645,C10,239,P2,1070,NaN
-0.10342,0,-1.4131,C10,279,P2,1071,NaN
-0.7127,0,-1.3993,C10,336,P2,1072,NaN
-0.2063,0,-1.1418,O,64,P2,3067,NaN
-0.90739,0,-1.6042,O,8,P2,3068,NaN
-0.97557,0,-1.2604,O,301,P2,3069,NaN
-0.10723,0,-1.6677,O,171,P2,3070,NaN
-0.11766,0,-1.0027,O,40,P2,3071,NaN
-0.85139,0,-1.1013,O,33,P2,3072,NaN
0.37181,0,-1.6172,C10,42,P3,1073,NaN
0.72037,0,-1.2405,C10,61,P3,1074,NaN
1.0235,0,-0.81091,C10,351,P3,1075,NaN
0.33406,0,-1.07,C10,103,P3,1076,NaN
0.46464,0,-0.84878,C10,216,P3,1077,NaN
0.67396,0,-1.6791,C10,307,P3,1078,NaN
0.11157,0,-1.9063,O,89,P3,3073,NaN
0.26245,0,-1.72,O,262,P3,3074,NaN
0.49515,0,-1.113,O,145,P3,3075,NaN
0.78848,0,-0.97992,O,112,P3,3076,NaN
0.22415,0,-1.2656,O,236,P3,3077,NaN
0.51416,0,-1.3275,O,142,P3,3078,NaN
0.1595,0,-0.23563,C10,43,P3,1079,NaN
0.3924,0,-0.3712,C10,353,P3,1080,NaN
0.39841,0,0.26046,C10,187,P3,1081,NaN
0.65484,0,0.21014,C10,183,P3,1082,NaN
