X,Y,Z,Prefab,Rotation,Projector,ID,Filler
-0.76642,0,1.5657,C10,323,P3,1001,NaN
-0.42914,0,0.74102,C10,58,P3,1002,NaN
-0.622970000000001,0,1.4796,C10,117,P3,1003,NaN
-0.11176,0,1.6941,O,45,P3,3001,NaN
-0.30292,0,0.83918,O,73,P3,3002,NaN
-0.927460000000001,0,1.0378,O,357,P3,3003,NaN
-0.21409,0,0.60172,O,4,P3,3004,NaN
-0.944809999999999,0,1.6951,O,101,P3,3005,NaN
-0.78143,0,0.65473,O,195,P3,3006,NaN
-0.13753,0,0.96595,O,145,P3,3007,NaN
-0.969360000000001,0,1.3783,O,84,P3,3008,NaN
-0.92521,0,0.75809,O,42,P3,3009,NaN
-0.22608,0,-0.19975,C10,92,P3,1004,NaN
-0.78766,0,0.26477,C10,283,P3,1005,NaN
-0.70166,0,-0.60139,C10,255,P3,1006,NaN
-0.64375,0,-0.14935,O,55,P3,3010,NaN
-0.6355,0,-0.42485,O,155,P3,3011,NaN
-1.026,0,0.0655570000000003,O,110,P3,3012,NaN
-0.81673,0,0.43514,O,307,P3,3013,NaN
-0.42951,0,0.21154,O,278,P3,3014,NaN
-0.10631,0,0.11603,O,89,P3,3015,NaN
-0.87243,0,-0.21842,O,81,P3,3016,NaN
-0.41892,0,-0.19937,O,129,P3,3017,NaN
-0.18187,0,0.30549,O,151,P3,3018,NaN
-0.59002,0,-1.9019,C10,277,P3,1007,NaN
-0.31585,0,-0.89441,C10,68,P3,1008,NaN
-0.89046,0,-0.86912,C10,43,P3,1009,NaN
-0.96186,0,-1.8942,O,206,P3,3019,NaN
-0.93555,0,-1.2581,O,248,P3,3020,NaN
-0.52089,0,-1.3425,O,301,P3,3021,NaN
-0.14954,0,-0.98597,O,292,P3,3022,NaN
-0.36854,0,-1.5099,O,332,P3,3023,NaN
-0.27263,0,-1.3221,O,212,P3,3024,NaN
-0.0845319999999999,0,-1.2114,O,22,P3,3025,NaN
-0.79421,0,-1.1846,O,61,P3,3026,NaN
-0.75202,0,-1.7983,O,222,P3,3027,NaN
0.59667,0,-1.0745,C10,294,P3,1010,NaN
0.43896,0,-1.8456,C10,174,P3,1011,NaN
0.42414,0,-1.0878,C10,139,P3,1012,NaN
0.64249,0,-1.5802,O,189,P3,3028,NaN
0.73521,0,-1.0149,O,131,P3,3029,NaN
0.42485,0,-1.5773,O,269,P3,3030,NaN
0.98831,0,-1.0783,O,337,P3,3031,NaN
0.86085,0,-1.3954,O,229,P3,3032,NaN
0.19357,0,-1.3847,O,258,P3,3033,NaN
0.878840000000001,0,-1.7592,O,99,P3,3034,NaN
0.23707,0,-1.0514,O,212,P3,3035,NaN
0.14207,0,-0.80842,O,325,P3,3036,NaN
0.66314,0,-0.56167,C10,33,P3,1013,NaN
0.38455,0,-0.32677,C10,251,P3,1014,NaN
0.83707,0,0.31924,C10,71,P3,1015,NaN
0.17384,0,-0.55358,O,34,P3,3037,NaN
0.78981,0,0.0377300000000001,O,348,P3,3038,NaN
0.24306,0,0.44084,O,267,P3,3039,NaN
0.15694,0,-0.12021,O,329,P3,3040,NaN
0.1217,0,0.32943,O,98,P3,3041,NaN
0.93899,0,-0.58085,O,193,P3,3042,NaN
0.72675,0,-0.25923,O,39,P3,3043,NaN
0.87866,0,-0.3614,O,209,P3,3044,NaN
0.44539,0,-0.62658,O,330,P3,3045,NaN
0.84362,0,0.71528,C10,175,P3,1016,NaN
0.64408,0,1.4714,C10,124,P3,1017,NaN
0.22436,0,0.8437,C10,199,P3,1018,NaN
0.6437,0,1.2619,O,82,P3,3046,NaN
0.3751,0,0.74818,O,222,P3,3047,NaN
0.67697,0,0.87623,O,355,P3,3048,NaN
0.6619,0,1.0424,O,133,P3,3049,NaN
1.0159,0,0.97372,O,187,P3,3050,NaN
0.39048,0,1.1516,O,115,P3,3051,NaN
0.21448,0,1.2394,O,103,P3,3052,NaN
0.37216,0,1.3081,O,250,P3,3053,NaN
0.98426,0,1.6113,O,149,P3,3054,NaN
-1.0246,0,1.579,C10,67,P2,1019,NaN
-0.71928,0,1.8263,C10,140,P2,1020,NaN
-0.17876,0,1.298,C10,77,P2,1021,NaN
-0.75989,0,1.3449,O,355,P2,3055,NaN
-0.57774,0,0.7657,O,120,P2,3056,NaN
-1.02,0,0.79492,O,213,P2,3057,NaN
-0.419240000000001,0,1.3398,O,190,P2,3058,NaN
-0.88044,0,1.7752,O,301,P2,3059,NaN
-0.19987,0,1.5708,O,356,P2,3060,NaN
-0.71703,0,1.489,O,262,P2,3061,NaN
-0.309370000000001,0,1.7468,O,20,P2,3062,NaN
-0.85281,0,0.87118,O,66,P2,3063,NaN
-0.40248,0,0.31036,C10,121,P2,1022,NaN
-0.35926,0,-0.53431,C10,143,P2,1023,NaN
-0.78466,0,0.40113,C10,338,P2,1024,NaN
-0.61136,0,0.57845,O,324,P2,3064,NaN
-0.22491,0,0.064805,O,339,P2,3065,NaN
-0.59227,0,-0.23602,O,292,P2,3066,NaN
-0.62938,0,0.29624,O,341,P2,3067,NaN
-0.89791,0,0.53363,O,168,P2,3068,NaN
-0.67487,0,-0.10837,O,347,P2,3069,NaN
-0.77705,0,-0.3264,O,359,P2,3070,NaN
-0.65183,0,-0.47781,O,188,P2,3071,NaN
-0.95308,0,-0.22039,O,250,P2,3072,NaN
-0.38577,0,-1.8447,C10,144,P2,1025,NaN
-0.84427,0,-0.82999,C10,321,P2,1026,NaN
-0.23632,0,-1.512,C10,217,P2,1027,NaN
-0.97176,0,-1.278,O,306,P2,3073,NaN
-0.67142,0,-0.94509,O,245,P2,3074,NaN
-0.49334,0,-1.4401,O,270,P2,3075,NaN
-0.74903,0,-1.7079,O,51,P2,3076,NaN
-0.66539,0,-1.2171,O,172,P2,3077,NaN
-0.92224,0,-1.4638,O,152,P2,3078,NaN
-0.76922,0,-1.8726,O,200,P2,3079,NaN
-0.11697,0,-1.3068,O,146,P2,3080,NaN
-0.44048,0,-0.8127,O,249,P2,3081,NaN
0.46177,0,-0.73907,C10,178,P2,1028,NaN
1.0182,0,-1.3792,C10,298,P2,1029,NaN
0.68419,0,-1.4042,C10,262,P2,1030,NaN
0.090563,0,-0.7495,O,160,P2,3082,NaN
0.374760000000001,0,-1.7216,O,112,P2,3083,NaN
0.29453,0,-1.2302,O,153,P2,3084,NaN
0.78283,0,-1.8798,O,79,P2,3085,NaN
0.98227,0,-1.7475,O,137,P2,3086,NaN
0.50521,0,-1.2985,O,132,P2,3087,NaN
0.91194,0,-0.98058,O,309,P2,3088,NaN
0.0969910000000002,0,-1.8598,O,230,P2,3089,NaN
