X,Y,Z,Prefab,Rotation,Projector,ID,Filler
0.4031,0,-1.2032,C10,139,P1,1001,NaN
0.51152,0,-1.3647,C10,15,P1,1002,NaN
0.096642,0,-1.4574,C10,210,P1,1003,NaN
0.22245,0,-0.98158,C10,204,P1,1004,NaN
0.46224,0,-0.8192,C10,128,P1,1005,NaN
0.78617,0,-1.3544,C10,317,P1,1006,NaN
0.23708,0,-1.5906,C10,225,P1,1007,NaN
0.87821,0,-1.0165,C10,225,P1,1008,NaN
0.22913,0,-1.1486,C10,107,P1,1009,NaN
0.90612,0,-1.4769,O,27,P1,3001,NaN
0.92429,0,-1.1855,O,106,P1,3002,NaN
0.55908,0,-1.6497,O,85,P1,3003,NaN
0.77422,0,0.23602,C10,125,P1,1010,NaN
0.090997,0,-0.20402,C10,306,P1,1011,NaN
0.80873,0,-0.3065,C10,58,P1,1012,NaN
0.44132,0,0.62896,C10,57,P1,1013,NaN
0.43936,0,-0.30856,C10,184,P1,1014,NaN
0.37239,0,0.14685,C10,218,P1,1015,NaN
0.17874,0,0.060437,C10,59,P1,1016,NaN
0.24279,0,0.32619,C10,229,P1,1017,NaN
0.5634,0,0.44193,C10,304,P1,1018,NaN
0.69647,0,0.04235,O,282,P1,3004,NaN
0.65314,0,-0.12129,O,96,P1,3005,NaN
0.83758,0,-0.14896,O,114,P1,3006,NaN
0.98592,0,1.6935,C10,66,P1,1019,NaN
0.50861,0,1.2973,C10,162,P1,1020,NaN
0.87892,0,1.4724,C10,118,P1,1021,NaN
0.24978,0,0.83213,C10,101,P1,1022,NaN
0.98001,0,1.8595,C10,336,P1,1023,NaN
0.8484,0,1.3071,C10,144,P1,1024,NaN
0.71581,0,1.8429,C10,137,P1,1025,NaN
0.39546,0,1.1964,C10,214,P1,1026,NaN
0.18988,0,1.6407,C10,25,P1,1027,NaN
0.14176,0,1.3073,O,74,P1,3007,NaN
0.74551,0,1.5439,O,261,P1,3008,NaN
0.094646,0,1.0114,O,208,P1,3009,NaN
-0.89278,0,0.86097,C10,73,P1,1028,NaN
-0.42919,0,0.99002,C10,304,P1,1029,NaN
-0.57656,0,0.83023,C10,153,P1,1030,NaN
-0.9198,0,1.5609,C10,197,P1,1031,NaN
-0.75248,0,1.0628,C10,191,P1,1032,NaN
-0.74235,0,1.699,C10,67,P1,1033,NaN
-0.49934,0,1.6704,C10,30,P1,1034,NaN
-0.32858,0,1.4216,C10,168,P1,1035,NaN
-0.16519,0,1.6681,C10,11,P1,1036,NaN
-0.26769,0,0.95258,O,157,P1,3010,NaN
-1.0022,0,1.0103,O,201,P1,3011,NaN
-0.12503,0,1.1047,O,230,P1,3012,NaN
-0.19237,0,0.25556,C10,13,P1,1037,NaN
-0.80325,0,-0.049676,C10,256,P1,1038,NaN
-0.50618,0,-0.25208,C10,61,P1,1039,NaN
