X,Y,Z,Prefab,Rotation,Projector,ID,Filler
0.13793,0,-0.77698,C80,87,P1,2001,NaN
0.32744,0,-1.2965,C80,26,P1,2002,NaN
0.67576,0,-1.5508,C80,109,P1,2003,NaN
0.99075,0,-1.3668,C80,293,P1,2004,NaN
0.77906,0,-1.1615,C80,28,P1,2005,NaN
0.65114,0,-1.7086,C80,128,P1,2006,NaN
0.9131,0,-0.98551,C80,48,P1,2007,NaN
0.82934,0,-1.5062,C80,57,P1,2008,NaN
0.44423,0,-1.6546,C80,23,P1,2009,NaN
0.5811,0,-0.84165,O,253,P1,3001,NaN
0.13812,0,-1.4377,O,32,P1,3002,NaN
0.093694,0,-1.0183,O,223,P1,3003,NaN
0.19443,0,-0.39314,C80,63,P1,2010,NaN
0.71544,0,0.044391,C80,235,P1,2011,NaN
0.54851,0,0.50098,C80,180,P1,2012,NaN
0.37128,0,-0.40807,C80,103,P1,2013,NaN
0.82493,0,0.25948,C80,300,P1,2014,NaN
0.54795,0,-0.13742,C80,295,P1,2015,NaN
0.38764,0,0.14101,C80,338,P1,2016,NaN
0.13392,0,0.074647,C80,1,P1,2017,NaN
1.0003,0,-0.00018192,C80,231,P1,2018,NaN
0.76986,0,0.41609,O,3,P1,3004,NaN
0.17691,0,0.63897,O,39,P1,3005,NaN
0.10549,0,-0.17239,O,39,P1,3006,NaN
0.76737,0,1.8942,C80,133,P1,2019,NaN
0.21198,0,0.96361,C80,87,P1,2020,NaN
0.43575,0,1.5906,C80,125,P1,2021,NaN
0.46441,0,0.88304,C80,90,P1,2022,NaN
0.83696,0,0.95801,C80,140,P1,2023,NaN
0.074531,0,1.8445,C80,152,P1,2024,NaN
0.72139,0,1.5289,C80,231,P1,2025,NaN
0.095786,0,1.128,C80,284,P1,2026,NaN
0.53166,0,1.0781,C80,98,P1,2027,NaN
0.33946,0,1.7888,O,304,P1,3007,NaN
0.095177,0,1.4716,O,267,P1,3008,NaN
0.71427,0,1.1777,O,298,P1,3009,NaN
-0.32506,0,0.85596,C80,66,P1,2028,NaN
-0.12443,0,1.3594,C80,24,P1,2029,NaN
-0.6685,0,1.1233,C80,220,P1,2030,NaN
-0.10374,0,0.92509,C80,253,P1,2031,NaN
