X,Y,Z,Prefab,Projector,Filler
0.94865,0,-1.4218,tar,P1,NaN
0.77159,0,-0.99575,tar,P1,NaN
0.535,0,-1.629,tar,P1,NaN
0.84034,0,-0.60032,tar,P1,NaN
0.18657,0,-0.99787,tar,P1,NaN
0.081208,0,-1.7072,tar,P1,NaN
0.51563,0,-0.25962,tar,P1,NaN
0.51801,0,0.36721,tar,P1,NaN
0.26955,0,0.075919,tar,P1,NaN
0.90718,0,0.058947,tar,P1,NaN
0.13623,0,0.50531,tar,P1,NaN
0.82953,0,0.60485,tar,P1,NaN
0.55758,0,1.0521,tar,P1,NaN
0.26412,0,0.80603,tar,P1,NaN
0.87339,0,1.8417,tar,P1,NaN
0.3473,0,1.7224,tar,P1,NaN
0.68595,0,1.4741,tar,P1,NaN
0.26684,0,1.3675,tar,P1,NaN
-0.16587,0,1.3681,tar,P1,NaN
-0.84724,0,1.3314,tar,P1,NaN
-0.35252,0,1.0715,tar,P1,NaN
-0.68344,0,1.7883,tar,P1,NaN
-0.81166,0,0.87598,tar,P1,NaN
-0.20715,0,1.8343,tar,P1,NaN
-1.0075,0,0.088764,tar,P1,NaN
-0.2435,0,-0.3232,tar,P1,NaN
-0.11612,0,0.30424,tar,P1,NaN
-0.6035,0,0.47939,tar,P1,NaN
-0.98821,0,0.49442,tar,P1,NaN
-0.56858,0,0.020781,tar,P1,NaN
-0.34668,0,-1.7046,tar,P1,NaN
-0.9253,0,-1.35,tar,P1,NaN
-0.6391,0,-0.65428,tar,P1,NaN
-0.48425,0,-0.99461,tar,P1,NaN
-0.0732,0,-1.2666,tar,P1,NaN
-0.88335,0,-0.9482,tar,P1,NaN
0.65326,0,-1.575,tar,P2,NaN
0.95526,0,-0.77242,tar,P2,NaN
0.47738,0,-1.2375,tar,P2,NaN
1.0148,0,-1.2086,tar,P2,NaN
0.37443,0,-1.8284,tar,P2,NaN
0.16092,0,-1.4991,tar,P2,NaN
0.14069,0,0.13624,tar,P2,NaN
0.21781,0,-0.41145,tar,P2,NaN
0.56207,0,0.098704,tar,P2,NaN
0.17748,0,0.53884,tar,P2,NaN
0.64371,0,-0.30872,tar,P2,NaN
1.0274,0,-0.19237,tar,P2,NaN
0.28314,0,1.0465,tar,P2,NaN
0.11529,0,1.4081,tar,P2,NaN
0.18165,0,1.8658,tar,P2,NaN
0.57564,0,1.7736,tar,P2,NaN
0.92123,0,1.0748,tar,P2,NaN
0.91847,0,1.4434,tar,P2,NaN
-0.71189,0,1.6964,tar,P2,NaN
-0.48347,0,1.0974,tar,P2,NaN
-0.2464,0,1.5097,tar,P2,NaN
-0.83489,0,1.1072,tar,P2,NaN
-0.21807,0,0.75795,tar,P2,NaN
-0.078996,0,1.2001,tar,P2,NaN
-0.29188,0,-0.32237,tar,P2,NaN
-0.43781,0,0.42957,tar,P2,NaN
-0.81843,0,-0.21685,tar,P2,NaN
-0.48716,0,0.062922,tar,P2,NaN
-0.8778,0,0.4602,tar,P2,NaN
-0.081274,0,-0.0038991,tar,P2,NaN
-0.96143,0,-1.5887,tar,P2,NaN
-0.10059,0,-1.5757,tar,P2,NaN
-0.55888,0,-1.6593,tar,P2,NaN
-0.91194,0,-1.1121,tar,P2,NaN
-0.63993,0,-0.7448,tar,P2,NaN
-0.10807,0,-1.2056,tar,P2,NaN
0.67747,0,-1.2981,tar,P3,NaN
0.90313,0,-1.8077,tar,P3,NaN
0.28459,0,-1.4049,tar,P3,NaN
0.34506,0,-0.92478,tar,P3,NaN
0.93047,0,-1.0257,tar,P3,NaN
0.12561,0,-1.9052,tar,P3,NaN
0.69759,0,-0.36503,tar,P3,NaN
0.81057,0,0.087055,tar,P3,NaN
0.29506,0,0.21585,tar,P3,NaN
0.16895,0,-0.43907,tar,P3,NaN
0.99413,0,-0.64907,tar,P3,NaN
0.36772,0,-0.15069,tar,P3,NaN
0.48818,0,0.68683,tar,P3,NaN
0.23299,0,1.0576,tar,P3,NaN
0.28557,0,1.4539,tar,P3,NaN
0.88217,0,1.4523,tar,P3,NaN
0.69599,0,1.0898,tar,P3,NaN
0.54954,0,1.6871,tar,P3,NaN
-0.83442,0,1.4708,tar,P3,NaN
-0.54779,0,0.94554,tar,P3,NaN
-0.129,0,1.2283,tar,P3,NaN
-0.47384,0,1.3623,tar,P3,NaN
-0.23513,0,1.6227,tar,P3,NaN
-0.1816,0,0.69664,tar,P3,NaN
-0.33363,0,-0.16621,tar,P3,NaN
-0.11613,0,-0.57532,tar,P3,NaN
-0.66001,0,0.42796,tar,P3,NaN
-0.090731,0,0.22784,tar,P3,NaN
-0.92997,0,-0.64119,tar,P3,NaN
-0.69152,0,-0.24244,tar,P3,NaN
-1.0267,0,-1.3657,tar,P3,NaN
-0.48668,0,-0.86635,tar,P3,NaN
-0.53748,0,-1.8839,tar,P3,NaN
-0.13508,0,-1.1966,tar,P3,NaN
-0.98323,0,-0.98558,tar,P3,NaN
-0.26722,0,-1.5536,tar,P3,NaN
