X,Y,Z,Prefab,Rotation,Projector,ID,Filler
0.19019,0,-1.6173,C10,203,P1,1001,NaN
0.51682,0,-1.5107,C10,86,P1,1002,NaN
0.90413,0,-0.96262,C10,322,P1,1003,NaN
0.93298,0,-0.68401,O,167,P1,3001,NaN
0.20171,0,-1.2983,O,218,P1,3002,NaN
0.40499,0,-0.69276,O,114,P1,3003,NaN
0.68979,0,-1.2088,O,49,P1,3004,NaN
0.9783,0,-1.4209,O,335,P1,3005,NaN
0.90517,0,-1.5967,O,345,P1,3006,NaN
0.64695,0,-1.0078,O,357,P1,3007,NaN
0.26572,0,-1.089,O,81,P1,3008,NaN
0.32197,0,-0.82083,O,133,P1,3009,NaN
0.19085,0,0.54911,C10,257,P1,1004,NaN
0.86173,0,0.50145,C10,11,P1,1005,NaN
0.19297,0,0.048061,C10,215,P1,1006,NaN
0.2372,0,-0.37044,O,126,P1,3010,NaN
0.53749,0,0.35611,O,161,P1,3011,NaN
0.95315,0,0.1078,O,53,P1,3012,NaN
0.20042,0,-0.22038,O,64,P1,3013,NaN
1.0173,0,-0.043768,O,210,P1,3014,NaN
0.29928,0,0.20109,O,151,P1,3015,NaN
0.35392,0,0.40949,O,109,P1,3016,NaN
0.91112,0,-0.33024,O,164,P1,3017,NaN
0.35027,0,-0.23167,O,146,P1,3018,NaN
0.91043,0,1.1245,C10,322,P1,1007,NaN
0.7639,0,0.97827,C10,152,P1,1008,NaN
0.78216,0,1.7041,C10,267,P1,1009,NaN
0.42058,0,1.6735,O,97,P1,3019,NaN
0.60103,0,1.8213,O,88,P1,3020,NaN
0.98921,0,1.7613,O,60,P1,3021,NaN
0.57214,0,1.4759,O,219,P1,3022,NaN
0.23858,0,1.4819,O,222,P1,3023,NaN
0.19451,0,0.99523,O,334,P1,3024,NaN
0.78538,0,1.2985,O,345,P1,3025,NaN
0.14782,0,1.6038,O,289,P1,3026,NaN
0.88316,0,1.4381,O,221,P1,3027,NaN
-0.83348,0,0.93958,C10,320,P1,1010,NaN
-0.36531,0,0.8527,C10,187,P1,1011,NaN
-0.31206,0,1.1272,C10,167,P1,1012,NaN
-0.71519,0,1.3991,O,89,P1,3028,NaN
-0.23467,0,1.8341,O,273,P1,3029,NaN
-0.91223,0,1.3859,O,215,P1,3030,NaN
-0.088367,0,1.5969,O,2,P1,3031,NaN
-0.64402,0,1.8806,O,236,P1,3032,NaN
-0.65622,0,1.0075,O,344,P1,3033,NaN
-0.45859,0,1.7936,O,180,P1,3034,NaN
-0.14871,0,1.1193,O,218,P1,3035,NaN
-0.4906,0,1.2073,O,257,P1,3036,NaN
-0.34007,0,-0.13825,C10,23,P1,1013,NaN
-0.9892,0,0.47557,C10,66,P1,1014,NaN
-0.90309,0,0.62265,C10,317,P1,1015,NaN
-0.40367,0,-0.30889,O,283,P1,3037,NaN
-0.091471,0,-0.091285,O,338,P1,3038,NaN
-0.15099,0,0.28392,O,109,P1,3039,NaN
-0.93012,0,-0.30066,O,309,P1,3040,NaN
-0.32485,0,0.59508,O,295,P1,3041,NaN
-0.75946,0,-0.34213,O,299,P1,3042,NaN
-0.16177,0,0.63865,O,157,P1,3043,NaN
-0.6237,0,-0.11208,O,195,P1,3044,NaN
-0.75673,0,0.56706,O,329,P1,3045,NaN
-0.25572,0,-1.0756,C10,216,P1,1016,NaN
-0.1649,0,-0.91382,C10,3,P1,1017,NaN
-0.20431,0,-1.6606,C10,99,P1,1018,NaN
-0.86148,0,-0.92253,O,50,P1,3046,NaN
-0.8797,0,-0.74377,O,256,P1,3047,NaN
-0.4157,0,-0.9505,O,15,P1,3048,NaN
-0.7519,0,-1.5455,O,158,P1,3049,NaN
-0.13546,0,-1.4995,O,245,P1,3050,NaN
-0.41077,0,-1.4781,O,199,P1,3051,NaN
-0.64575,0,-0.83771,O,65,P1,3052,NaN
-0.43101,0,-0.61234,O,31,P1,3053,NaN
-0.50637,0,-1.2692,O,68,P1,3054,NaN
0.16179,0,-0.78507,C10,133,P2,1019,NaN
0.3747,0,-1.2319,C10,336,P2,1020,NaN
0.66415,0,-0.78407,C10,251,P2,1021,NaN
0.91387,0,-1.3413,O,60,P2,3055,NaN
0.63565,0,-1.0301,O,279,P2,3056,NaN
0.091003,0,-1.7633,O,149,P2,3057,NaN
0.50695,0,-1.7822,O,256,P2,3058,NaN
0.2882,0,-1.4983,O,120,P2,3059,NaN
0.60035,0,-1.4889,O,199,P2,3060,NaN
0.19758,0,-1.2558,O,359,P2,3061,NaN
0.76985,0,-1.4865,O,241,P2,3062,NaN
0.79633,0,-1.2244,O,321,P2,3063,NaN
0.436,0,0.27105,C10,129,P2,1022,NaN
0.2553,0,0.4694,C10,157,P2,1023,NaN
0.073148,0,-0.10016,C10,264,P2,1024,NaN
0.40121,0,0.05317,O,359,P2,3064,NaN
0.9649,0,0.16888,O,172,P2,3065,NaN
0.086556,0,0.46394,O,120,P2,3066,NaN
0.75818,0,-0.31561,O,218,P2,3067,NaN
0.46633,0,-0.30209,O,279,P2,3068,NaN
0.21555,0,-0.24425,O,139,P2,3069,NaN
0.66919,0,-0.55379,O,74,P2,3070,NaN
0.83642,0,-0.039637,O,140,P2,3071,NaN
1.0267,0,-0.23418,O,24,P2,3072,NaN
0.60294,0,0.93336,C10,156,P2,1025,NaN
0.54908,0,1.4059,C10,249,P2,1026,NaN
0.21666,0,1.2566,C10,183,P2,1027,NaN
0.76349,0,1.0199,O,259,P2,3073,NaN
0.6031,0,1.8758,O,109,P2,3074,NaN
0.72357,0,1.4667,O,255,P2,3075,NaN
0.42174,0,1.8253,O,330,P2,3076,NaN
0.87977,0,1.4999,O,255,P2,3077,NaN
0.12991,0,1.4141,O,48,P2,3078,NaN
0.21744,0,1.5757,O,240,P2,3079,NaN
0.11705,0,0.81872,O,136,P2,3080,NaN
0.27476,0,0.81327,O,181,P2,3081,NaN
-0.75354,0,1.1707,C10,144,P2,1028,NaN
-0.42154,0,0.89367,C10,346,P2,1029,NaN
-0.60481,0,1.7524,C10,42,P2,1030,NaN
