X,Y,Z,Prefab,Rotation,Projector,ID,Filler
-0.13793,0,0.77698,C10,267,P3,1001,NaN
-0.327439999999999,0,1.2965,C10,206,P3,1002,NaN
-0.675760000000001,0,1.5508,C10,289,P3,1003,NaN
-0.99075,0,1.3668,C10,113,P3,1004,NaN
-0.77906,0,1.1615,C10,208,P3,1005,NaN
-0.65114,0,1.7086,C10,308,P3,1006,NaN
-0.9131,0,0.98551,C10,228,P3,1007,NaN
-0.829340000000001,0,1.5062,C10,237,P3,1008,NaN
-0.444230000000001,0,1.6546,C10,203,P3,1009,NaN
-0.5811,0,0.84165,O,73,P3,3001,NaN
-0.13812,0,1.4377,O,212,P3,3002,NaN
-0.0936939999999996,0,1.0183,O,43,P3,3003,NaN
-0.19443,0,0.39314,C10,243,P3,1010,NaN
-0.71544,0,-0.0443909999999999,C10,55,P3,1011,NaN
-0.54851,0,-0.50098,C10,0,P3,1012,NaN
-0.37128,0,0.40807,C10,283,P3,1013,NaN
-0.82493,0,-0.25948,C10,120,P3,1014,NaN
-0.54795,0,0.13742,C10,115,P3,1015,NaN
-0.38764,0,-0.14101,C10,158,P3,1016,NaN
-0.13392,0,-0.074647,C10,181,P3,1017,NaN
-1.0003,0,0.000181920000000178,C10,51,P3,1018,NaN
-0.76986,0,-0.41609,O,183,P3,3004,NaN
-0.17691,0,-0.63897,O,219,P3,3005,NaN
-0.10549,0,0.17239,O,219,P3,3006,NaN
-0.76737,0,-1.8942,C10,313,P3,1019,NaN
-0.21198,0,-0.96361,C10,267,P3,1020,NaN
-0.43575,0,-1.5906,C10,305,P3,1021,NaN
-0.46441,0,-0.88304,C10,270,P3,1022,NaN
-0.83696,0,-0.95801,C10,320,P3,1023,NaN
-0.0745309999999996,0,-1.8445,C10,332,P3,1024,NaN
-0.72139,0,-1.5289,C10,51,P3,1025,NaN
-0.0957859999999997,0,-1.128,C10,104,P3,1026,NaN
-0.53166,0,-1.0781,C10,278,P3,1027,NaN
-0.339459999999999,0,-1.7888,O,124,P3,3007,NaN
-0.095177,0,-1.4716,O,87,P3,3008,NaN
-0.71427,0,-1.1777,O,118,P3,3009,NaN
0.32506,0,-0.85596,C10,246,P3,1028,NaN
0.12443,0,-1.3594,C10,204,P3,1029,NaN
0.6685,0,-1.1233,C10,40,P3,1030,NaN
0.10374,0,-0.92509,C10,73,P3,1031,NaN
0.94882,0,-1.284,C10,221,P3,1032,NaN
0.54348,0,-1.604,C10,215,P3,1033,NaN
0.30662,0,-1.1664,C10,36,P3,1034,NaN
0.78643,0,-1.7383,C10,113,P3,1035,NaN
0.61224,0,-1.3988,C10,114,P3,1036,NaN
0.45354,0,-0.97457,O,213,P3,3010,NaN
0.926550000000001,0,-1.8526,O,84,P3,3011,NaN
0.50155,0,-1.8104,O,146,P3,3012,NaN
0.88371,0,-0.0182039999999999,C10,343,P3,1037,NaN
0.60053,0,0.18426,C10,206,P3,1038,NaN
0.68953,0,-0.13691,C10,267,P3,1039,NaN
0.18359,0,-0.40753,C10,84,P3,1040,NaN
0.63983,0,-0.36359,C10,195,P3,1041,NaN
0.41454,0,-0.21731,C10,333,P3,1042,NaN
0.62014,0,-0.5995,C10,15,P3,1043,NaN
0.13774,0,0.4257,C10,164,P3,1044,NaN
0.27461,0,0.17025,C10,256,P3,1045,NaN
0.9413,0,-0.30808,O,222,P3,3013,NaN
1.0191,0,-0.56098,O,53,P3,3014,NaN
0.40667,0,0.0293260000000001,O,220,P3,3015,NaN
0.47734,0,0.86403,C10,175,P3,1046,NaN
0.76292,0,1.0115,C10,270,P3,1047,NaN
0.62024,0,0.77734,C10,39,P3,1048,NaN
0.22987,0,1.0118,C10,115,P3,1049,NaN
0.64523,0,1.4188,C10,119,P3,1050,NaN
0.60389,0,1.0989,C10,357,P3,1051,NaN
0.31539,0,1.6212,C10,94,P3,1052,NaN
0.61745,0,1.6863,C10,150,P3,1053,NaN
0.0932339999999997,0,1.681,C10,145,P3,1054,NaN
0.18093,0,1.2915,O,258,P3,3016,NaN
0.8244,0,0.71578,O,17,P3,3017,NaN
0.794929999999999,0,1.4583,O,103,P3,3018,NaN
-0.861010000000001,0,0.94807,C10,250,P2,1055,NaN
-0.51856,0,0.89146,C10,89,P2,1056,NaN
-0.87759,0,0.75399,C10,352,P2,1057,NaN
-0.298090000000001,0,1.7889,C10,30,P2,1058,NaN
-0.983470000000001,0,1.3391,C10,274,P2,1059,NaN
-0.229370000000001,0,1.3053,C10,211,P2,1060,NaN
-0.35458,0,1.5018,C10,288,P2,1061,NaN
-1.0014,0,1.0559,C10,151,P2,1062,NaN
-0.990140000000001,0,1.7059,C10,350,P2,1063,NaN
-0.92936,0,1.5183,O,278,P2,3019,NaN
-0.0722549999999997,0,0.91167,O,95,P2,3020,NaN
-0.84106,0,1.1374,O,98,P2,3021,NaN
-0.13156,0,0.29565,C10,188,P2,1064,NaN
-0.47213,0,0.018886,C10,137,P2,1065,NaN
-0.92129,0,0.1377,C10,108,P2,1066,NaN
-0.2804,0,0.52411,C10,297,P2,1067,NaN
-0.07733,0,-0.23468,C10,61,P2,1068,NaN
-0.69636,0,0.29122,C10,287,P2,1069,NaN
-0.22828,0,-0.041255,C10,155,P2,1070,NaN
-0.7098,0,-0.44479,C10,282,P2,1071,NaN
-0.73112,0,-0.2441,C10,241,P2,1072,NaN
-0.12236,0,-0.4329,O,89,P2,3022,NaN
-0.52006,0,-0.39514,O,352,P2,3023,NaN
-0.99444,0,-0.15598,O,56,P2,3024,NaN
-0.53043,0,-1.3395,C10,168,P2,1073,NaN
-0.15901,0,-1.6407,C10,293,P2,1074,NaN
-0.72133,0,-1.3134,C10,208,P2,1075,NaN
-0.64752,0,-1.0918,C10,105,P2,1076,NaN
-0.725219999999999,0,-1.7793,C10,312,P2,1077,NaN
-0.16513,0,-1.8182,C10,31,P2,1078,NaN
-0.17572,0,-1.3128,C10,247,P2,1079,NaN
-0.81646,0,-0.891,C10,208,P2,1080,NaN
-0.93237,0,-1.1829,C10,236,P2,1081,NaN
-0.12861,0,-1.0762,O,118,P2,3025,NaN
-0.0819139999999998,0,-0.85302,O,289,P2,3026,NaN
-0.4237,0,-0.82541,O,319,P2,3027,NaN
0.45141,0,-0.72904,C10,55,P2,1082,NaN
0.73421,0,-1.2755,C10,115,P2,1083,NaN
0.22422,0,-1.5836,C10,96,P2,1084,NaN
0.53633,0,-1.0244,C10,315,P2,1085,NaN
0.0868070000000004,0,-1.6934,C10,249,P2,1086,NaN
0.85598,0,-1.4467,C10,53,P2,1087,NaN
0.77254,0,-1.1011,C10,182,P2,1088,NaN
0.75494,0,-0.75951,C10,282,P2,1089,NaN
0.16545,0,-0.80977,C10,50,P2,1090,NaN
0.65013,0,-1.7021,O,34,P2,3028,NaN
0.33039,0,-1.2028,O,298,P2,3029,NaN
0.11626,0,-1.1915,O,177,P2,3030,NaN
0.11664,0,-0.4779,C10,225,P2,1091,NaN
0.75137,0,0.17864,C10,85,P2,1092,NaN
0.82837,0,-0.44857,C10,237,P2,1093,NaN
0.5303,0,0.42818,C10,337,P2,1094,NaN
0.64357,0,-0.47034,C10,120,P2,1095,NaN
0.95441,0,0.32972,C10,310,P2,1096,NaN
0.45124,0,-0.50235,C10,208,P2,1097,NaN
0.39167,0,0.14211,C10,21,P2,1098,NaN
0.83434,0,-0.22348,C10,279,P2,1099,NaN
0.13723,0,-0.15427,O,228,P2,3031,NaN
0.42858,0,-0.0340239999999999,O,72,P2,3032,NaN
0.65677,0,-0.0578599999999999,O,355,P2,3033,NaN
0.38092,0,0.83968,C10,246,P2,1100,NaN
0.92431,0,0.91906,C10,217,P2,1101,NaN
0.29307,0,1.5561,C10,253,P2,1102,NaN
0.9973,0,1.6294,C10,229,P2,1103,NaN
0.13061,0,1.3736,C10,297,P2,1104,NaN
0.48304,0,1.576,C10,163,P2,1105,NaN
1.0042,0,1.4629,C10,12,P2,1106,NaN
0.34065,0,1.8649,C10,270,P2,1107,NaN
0.34234,0,1.409,C10,338,P2,1108,NaN
0.0853449999999997,0,0.81125,O,61,P2,3034,NaN
0.62788,0,1.2362,O,18,P2,3035,NaN
0.76639,0,0.8778,O,40,P2,3036,NaN
-0.362340000000001,0,1.2013,C10,131,P1,1109,NaN
-0.91834,0,0.99335,C10,318,P1,1110,NaN
-0.44516,0,0.85851,C10,90,P1,1111,NaN
-0.22083,0,1.0207,C10,237,P1,1112,NaN
-0.74103,0,1.2191,C10,201,P1,1113,NaN
-0.579930000000001,0,1.8263,C10,303,P1,1114,NaN
-0.87607,0,1.6586,C10,115,P1,1115,NaN
-0.21627,0,1.365,C10,316,P1,1116,NaN
-0.70164,0,1.6632,C10,171,P1,1117,NaN
-0.46578,0,1.6069,O,38,P1,3037,NaN
-0.82014,0,1.5152,O,302,P1,3038,NaN
-0.719979999999999,0,1.0407,O,155,P1,3039,NaN
-0.73875,0,0.49431,C10,144,P1,1118,NaN
-0.97811,0,0.51773,C10,127,P1,1119,NaN
-0.5644,0,-0.3351,C10,273,P1,1120,NaN
-1.0077,0,-0.10201,C10,283,P1,1121,NaN
-0.82017,0,-0.26826,C10,101,P1,1122,NaN
-0.4815,0,0.44807,C10,73,P1,1123,NaN
-0.38227,0,0.64672,C10,358,P1,1124,NaN
-0.83034,0,0.018618,C10,169,P1,1125,NaN
-0.58124,0,0.19038,C10,352,P1,1126,NaN
-0.93312,0,-0.37934,O,179,P1,3040,NaN
-0.84626,0,0.60464,O,357,P1,3041,NaN
-0.28954,0,0.2859,O,2,P1,3042,NaN
-0.40431,0,-1.523,C10,97,P1,1127,NaN
-0.0970080000000001,0,-0.78332,C10,320,P1,1128,NaN
-0.72308,0,-1.6727,C10,344,P1,1129,NaN
-0.97153,0,-1.566,C10,228,P1,1130,NaN
-0.95073,0,-1.3629,C10,94,P1,1131,NaN
-0.92019,0,-0.88603,C10,24,P1,1132,NaN
-0.8067,0,-0.67964,C10,54,P1,1133,NaN
-0.6952,0,-1.1013,C10,108,P1,1134,NaN
-0.58019,0,-0.78786,C10,260,P1,1135,NaN
-0.0835319999999997,0,-1.3107,O,129,P1,3043,NaN
-0.92087,0,-1.1266,O,146,P1,3044,NaN
-0.35298,0,-1.3397,O,286,P1,3045,NaN
0.36349,0,-1.6671,C10,82,P1,1136,NaN
0.49743,0,-0.82986,C10,303,P1,1137,NaN
0.49446,0,-1.5871,C10,279,P1,1138,NaN
0.1709,0,-1.4441,C10,242,P1,1139,NaN
0.904380000000001,0,-1.5449,C10,60,P1,1140,NaN
0.88251,0,-0.80999,C10,13,P1,1141,NaN
1.0213,0,-0.62954,C10,119,P1,1142,NaN
0.44531,0,-1.2686,C10,277,P1,1143,NaN
0.32646,0,-0.88769,C10,244,P1,1144,NaN
0.3138,0,-0.72847,O,336,P1,3046,NaN
0.314580000000001,0,-1.5088,O,352,P1,3047,NaN
