X,Y,Z,Prefab,Rotation,Projector,ID,Filler
-0.353689999999999,0,1.4481,C80,212,P3,2001,NaN
-0.57673,0,0.95712,C80,335,P3,2002,NaN
-0.648530000000001,0,1.2595,C80,273,P3,2003,NaN
-0.630230000000001,0,1.1017,C80,288,P3,2004,NaN
-0.14929,0,1.1467,C80,333,P3,2005,NaN
-1.0263,0,0.91276,C80,223,P3,2006,NaN
-1.0024,0,1.3238,C80,359,P3,2007,NaN
-0.466890000000001,0,1.211,C80,75,P3,2008,NaN
-0.19063,0,1.4778,C80,268,P3,2009,NaN
-0.76706,0,1.3752,O,103,P3,3001,NaN
-0.73604,0,0.84149,O,207,P3,3002,NaN
-0.879480000000001,0,1.712,O,322,P3,3003,NaN
-0.81012,0,-0.57555,C80,182,P3,2010,NaN
-0.43306,0,0.41497,C80,260,P3,2011,NaN
-0.77033,0,-0.33009,C80,181,P3,2012,NaN
-0.32829,0,0.21046,C80,249,P3,2013,NaN
-0.52839,0,-0.29483,C80,232,P3,2014,NaN
-0.29699,0,-0.2393,C80,277,P3,2015,NaN
-0.86646,0,0.26356,C80,243,P3,2016,NaN
-0.9671,0,-0.40055,C80,230,P3,2017,NaN
-0.24494,0,0.34152,C80,36,P3,2018,NaN
-0.8116,0,-0.16451,O,145,P3,3004,NaN
-0.12243,0,0.022898,O,159,P3,3005,NaN
-0.48445,0,-0.10144,O,260,P3,3006,NaN
-0.849139999999999,0,-1.9203,C80,354,P3,2019,NaN
-0.92867,0,-1.3438,C80,316,P3,2020,NaN
-0.4444,0,-0.95188,C80,9,P3,2021,NaN
-0.6636,0,-1.6005,C80,276,P3,2022,NaN
-0.96859,0,-1.1835,C80,205,P3,2023,NaN
-0.77136,0,-0.9375,C80,338,P3,2024,NaN
-0.86983,0,-1.5249,C80,243,P3,2025,NaN
-0.78983,0,-1.2455,C80,190,P3,2026,NaN
-0.37956,0,-1.7375,C80,164,P3,2027,NaN
-0.38721,0,-1.4155,O,336,P3,3007,NaN
-0.38464,0,-1.8923,O,167,P3,3008,NaN
-0.77951,0,-1.7404,O,95,P3,3009,NaN
0.999350000000001,0,-1.8714,C80,183,P3,2028,NaN
0.39385,0,-1.1988,C80,65,P3,2029,NaN
0.80883,0,-1.114,C80,75,P3,2030,NaN
0.430410000000001,0,-1.5977,C80,53,P3,2031,NaN
0.69517,0,-0.85055,C80,19,P3,2032,NaN
0.79873,0,-1.3052,C80,259,P3,2033,NaN
0.20806,0,-1.6021,C80,99,P3,2034,NaN
0.22675,0,-0.95212,C80,263,P3,2035,NaN
0.46532,0,-0.95307,C80,314,P3,2036,NaN
0.55999,0,-1.3643,O,141,P3,3010,NaN
0.69098,0,-1.7846,O,129,P3,3011,NaN
0.10501,0,-1.3031,O,325,P3,3012,NaN
0.0959599999999999,0,0.41537,C80,295,P3,2037,NaN
0.38956,0,0.24995,C80,40,P3,2038,NaN
