X,Y,Z,Prefab,Rotation,Projector,ID,Filler
0.54849,0,-0.94804,C10,120,P1,1001,NaN
0.34624,0,-1.6115,C10,273,P1,1002,NaN
0.080877,0,-1.1171,C10,290,P1,1003,NaN
0.63599,0,-1.4045,C10,290,P1,1004,NaN
0.99874,0,-1.1018,C10,316,P1,1005,NaN
0.38157,0,-1.0154,C10,32,P1,1006,NaN
0.87495,0,-0.60363,O,241,P1,3001,NaN
0.78943,0,-1.3318,O,181,P1,3002,NaN
0.71136,0,-0.66522,O,121,P1,3003,NaN
0.34472,0,-1.1812,O,212,P1,3004,NaN
0.49439,0,-0.64255,O,127,P1,3005,NaN
0.98939,0,-0.92796,O,75,P1,3006,NaN
0.87041,0,0.5953,C10,95,P1,1007,NaN
0.86721,0,-0.2882,C10,36,P1,1008,NaN
0.35674,0,0.059622,C10,55,P1,1009,NaN
0.86837,0,0.12624,C10,116,P1,1010,NaN
0.24927,0,-0.064353,C10,214,P1,1011,NaN
0.43878,0,0.47799,C10,56,P1,1012,NaN
0.36666,0,-0.4523,O,23,P1,3007,NaN
0.58025,0,0.41679,O,3,P1,3008,NaN
0.57424,0,-0.28969,O,279,P1,3009,NaN
0.75627,0,-0.14407,O,246,P1,3010,NaN
0.20012,0,-0.25798,O,44,P1,3011,NaN
0.73752,0,0.37786,O,259,P1,3012,NaN
0.3411,0,1.5597,C10,59,P1,1013,NaN
0.66412,0,1.4522,C10,44,P1,1014,NaN
0.085348,0,1.7138,C10,246,P1,1015,NaN
1.0184,0,1.0384,C10,53,P1,1016,NaN
0.6768,0,1.7173,C10,21,P1,1017,NaN
0.84589,0,1.5651,C10,49,P1,1018,NaN
0.70837,0,1.1119,O,6,P1,3013,NaN
0.5926,0,0.83002,O,69,P1,3014,NaN
0.90824,0,1.3926,O,26,P1,3015,NaN
0.38796,0,1.8964,O,14,P1,3016,NaN
0.41422,0,1.3139,O,111,P1,3017,NaN
0.14987,0,1.1734,O,186,P1,3018,NaN
-0.80023,0,1.2366,C10,142,P1,1019,NaN
-0.35791,0,1.3445,C10,359,P1,1020,NaN
-0.23659,0,0.95157,C10,159,P1,1021,NaN
-0.23442,0,1.8442,C10,55,P1,1022,NaN
-0.62828,0,1.3109,C10,281,P1,1023,NaN
-0.14023,0,0.83562,C10,267,P1,1024,NaN
-0.57298,0,0.84585,O,32,P1,3019,NaN
-0.84217,0,1.9211,O,170,P1,3020,NaN
-0.73481,0,1.7766,O,106,P1,3021,NaN
-0.3892,0,0.89971,O,147,P1,3022,NaN
-0.74121,0,1.6205,O,155,P1,3023,NaN
-0.32505,0,1.1776,O,314,P1,3024,NaN
-0.35918,0,0.64662,C10,255,P1,1025,NaN
-0.57809,0,-0.36174,C10,6,P1,1026,NaN
-0.52574,0,0.25242,C10,9,P1,1027,NaN
-0.76551,0,-0.30385,C10,86,P1,1028,NaN
-0.69556,0,0.58794,C10,216,P1,1029,NaN
-0.37685,0,-0.22752,C10,334,P1,1030,NaN
-0.60916,0,-0.062793,O,121,P1,3025,NaN
-0.22975,0,0.56028,O,160,P1,3026,NaN
-0.32538,0,-0.022302,O,36,P1,3027,NaN
-0.74955,0,-0.13572,O,258,P1,3028,NaN
-1.0062,0,-0.12881,O,260,P1,3029,NaN
-0.66498,0,0.42719,O,282,P1,3030,NaN
-0.33624,0,-1.4769,C10,340,P1,1031,NaN
-0.36445,0,-0.85279,C10,18,P1,1032,NaN
-0.29819,0,-1.0252,C10,289,P1,1033,NaN
-0.71377,0,-1.1471,C10,169,P1,1034,NaN
-0.47258,0,-1.7215,C10,101,P1,1035,NaN
-0.84289,0,-1.5295,C10,17,P1,1036,NaN
-0.5448,0,-1.5537,O,284,P1,3031,NaN
-0.94807,0,-0.80157,O,324,P1,3032,NaN
-0.63728,0,-1.3267,O,280,P1,3033,NaN
-0.5087,0,-0.9619,O,302,P1,3034,NaN
-0.39487,0,-1.3209,O,124,P1,3035,NaN
-0.9037,0,-0.95878,O,69,P1,3036,NaN
0.62886,0,-1.8292,C10,137,P2,1037,NaN
0.59051,0,-1.5571,C10,93,P2,1038,NaN
0.18252,0,-1.3657,C10,8,P2,1039,NaN
0.80424,0,-1.4393,C10,106,P2,1040,NaN
0.73499,0,-0.81469,C10,87,P2,1041,NaN
0.19112,0,-0.75408,C10,73,P2,1042,NaN
0.44138,0,-1.1302,O,126,P2,3037,NaN
0.26042,0,-1.2277,O,194,P2,3038,NaN
0.39663,0,-1.423,O,45,P2,3039,NaN
0.39977,0,-0.93238,O,70,P2,3040,NaN
0.81032,0,-1.6038,O,176,P2,3041,NaN
0.90845,0,-1.2639,O,147,P2,3042,NaN
0.11677,0,0.50763,C10,265,P2,1043,NaN
0.67703,0,0.55546,C10,108,P2,1044,NaN
0.27335,0,-0.49574,C10,291,P2,1045,NaN
0.47961,0,-0.16253,C10,329,P2,1046,NaN
0.94912,0,0.29945,C10,276,P2,1047,NaN
0.98767,0,0.1505,C10,121,P2,1048,NaN
0.57507,0,0.29594,O,259,P2,3043,NaN
0.8003,0,-0.42673,O,13,P2,3044,NaN
0.45174,0,0.13599,O,222,P2,3045,NaN
0.98018,0,-0.4684,O,41,P2,3046,NaN
0.39643,0,0.46823,O,19,P2,3047,NaN
0.76827,0,0.19012,O,20,P2,3048,NaN
0.60324,0,0.9787,C10,10,P2,1049,NaN
0.65585,0,1.2481,C10,344,P2,1050,NaN
0.91386,0,1.0518,C10,190,P2,1051,NaN
0.84396,0,1.8064,C10,273,P2,1052,NaN
0.57327,0,1.8441,C10,213,P2,1053,NaN
0.69423,0,0.85093,C10,267,P2,1054,NaN
0.16931,0,1.8137,O,115,P2,3049,NaN
0.78202,0,1.3841,O,306,P2,3050,NaN
1.0166,0,1.792,O,178,P2,3051,NaN
0.36258,0,1.8513,O,42,P2,3052,NaN
0.2681,0,1.5942,O,293,P2,3053,NaN
0.70153,0,1.7192,O,241,P2,3054,NaN
-0.47275,0,0.83856,C10,138,P2,1055,NaN
-0.21892,0,1.8376,C10,259,P2,1056,NaN
-0.35507,0,1.5936,C10,151,P2,1057,NaN
-0.99166,0,1.0061,C10,21,P2,1058,NaN
-0.91732,0,1.2561,C10,211,P2,1059,NaN
-0.62703,0,0.90748,C10,108,P2,1060,NaN
-0.095772,0,1.4927,O,148,P2,3055,NaN
-0.51986,0,1.0444,O,211,P2,3056,NaN
-0.87,0,1.7996,O,114,P2,3057,NaN
-0.93115,0,1.6355,O,54,P2,3058,NaN
-0.52865,0,1.745,O,357,P2,3059,NaN
-0.78005,0,0.95851,O,39,P2,3060,NaN
-0.32409,0,-0.48725,C10,121,P2,1061,NaN
-0.70034,0,0.37427,C10,14,P2,1062,NaN
-0.38332,0,0.38331,C10,333,P2,1063,NaN
-0.66633,0,-0.41823,C10,135,P2,1064,NaN
-0.53471,0,0.2069,C10,357,P2,1065,NaN
-0.77298,0,0.55454,C10,196,P2,1066,NaN
-0.95062,0,-0.42151,O,203,P2,3061,NaN
-0.73991,0,-0.1386,O,68,P2,3062,NaN
-0.081662,0,-0.042369,O,78,P2,3063,NaN
-0.142,0,-0.38628,O,175,P2,3064,NaN
-0.20766,0,0.29503,O,80,P2,3065,NaN
-0.92693,0,0.11877,O,338,P2,3066,NaN
-0.40159,0,-1.3517,C10,100,P2,1067,NaN
-1.0096,0,-1.8133,C10,344,P2,1068,NaN
-0.13578,0,-1.5438,C10,294,P2,1069,NaN
-0.18971,0,-1.2837,C10,126,P2,1070,NaN
-0.82644,0,-1.7608,C10,8,P2,1071,NaN
-0.6831,0,-1.0661,C10,123,P2,1072,NaN
-0.66106,0,-1.8784,O,139,P2,3067,NaN
-0.65239,0,-1.5086,O,34,P2,3068,NaN
