X,Y,Z,Prefab,Projector,Filler
0.30879,0,-0.69254,tar,P1,NaN
0.084612,0,-1.3111,tar,P1,NaN
0.90597,0,-0.86532,tar,P1,NaN
0.85196,0,-1.2127,tar,P1,NaN
0.31134,0,-1.6194,tar,P1,NaN
0.48838,0,-1.1895,tar,P1,NaN
0.92231,0,-1.69,tar,P1,NaN
0.09467,0,-0.94703,tar,P1,NaN
0.61363,0,-0.60021,tar,P1,NaN
0.33352,0,0.51097,tar,P1,NaN
0.77716,0,0.46524,tar,P1,NaN
0.3092,0,0.0040305,tar,P1,NaN
1.0013,0,-0.34022,tar,P1,NaN
0.84524,0,0.0072151,tar,P1,NaN
0.55809,0,-0.30568,tar,P1,NaN
0.19966,0,-0.34925,tar,P1,NaN
0.5814,0,0.22307,tar,P1,NaN
1.0112,0,0.65517,tar,P1,NaN
0.16807,0,1.3546,tar,P1,NaN
0.86262,0,1.5857,tar,P1,NaN
0.4198,0,1.1818,tar,P1,NaN
0.80877,0,1.0529,tar,P1,NaN
0.37794,0,1.7463,tar,P1,NaN
0.55803,0,0.8489,tar,P1,NaN
0.67254,0,1.8993,tar,P1,NaN
0.18256,0,0.98647,tar,P1,NaN
0.99693,0,1.9085,tar,P1,NaN
-1.0076,0,1.6723,tar,P1,NaN
-1.0109,0,1.0255,tar,P1,NaN
-0.68177,0,0.95437,tar,P1,NaN
-0.40758,0,1.6135,tar,P1,NaN
-0.093255,0,1.0819,tar,P1,NaN
-0.66217,0,1.383,tar,P1,NaN
-0.5848,0,1.8604,tar,P1,NaN
-0.11883,0,1.8236,tar,P1,NaN
-0.11394,0,1.5043,tar,P1,NaN
-0.93727,0,-0.36541,tar,P1,NaN
-0.074646,0,0.27939,tar,P1,NaN
-0.11386,0,-0.23311,tar,P1,NaN
-0.6362,0,-0.0093868,tar,P1,NaN
-0.29051,0,0.62728,tar,P1,NaN
-0.92847,0,0.107,tar,P1,NaN
-0.80723,0,0.65621,tar,P1,NaN
-0.49553,0,-0.29241,tar,P1,NaN
-0.98553,0,0.41329,tar,P1,NaN
-0.76793,0,-0.7081,tar,P1,NaN
-0.83969,0,-1.2301,tar,P1,NaN
-0.090289,0,-0.94291,tar,P1,NaN
-0.48346,0,-1.2872,tar,P1,NaN
-0.75291,0,-1.678,tar,P1,NaN
-0.087266,0,-0.63767,tar,P1,NaN
-0.40969,0,-1.6787,tar,P1,NaN
-0.3953,0,-0.64776,tar,P1,NaN
-0.13605,0,-1.2407,tar,P1,NaN
0.17636,0,-1.4666,tar,P2,NaN
0.73985,0,-1.6523,tar,P2,NaN
0.97354,0,-0.99993,tar,P2,NaN
0.21999,0,-0.78867,tar,P2,NaN
0.097397,0,-1.7811,tar,P2,NaN
0.55288,0,-1.3174,tar,P2,NaN
0.43168,0,-1.0112,tar,P2,NaN
0.11676,0,-1.1463,tar,P2,NaN
1.0222,0,-1.8647,tar,P2,NaN
0.1564,0,0.043558,tar,P2,NaN
0.64224,0,0.32568,tar,P2,NaN
0.97729,0,0.51983,tar,P2,NaN
0.12164,0,-0.31619,tar,P2,NaN
0.10863,0,0.4166,tar,P2,NaN
0.86377,0,0.002324,tar,P2,NaN
0.65062,0,-0.30223,tar,P2,NaN
0.82065,0,-0.57256,tar,P2,NaN
0.47813,0,-0.044963,tar,P2,NaN
0.27332,0,1.1949,tar,P2,NaN
0.98926,0,0.85046,tar,P2,NaN
0.44509,0,0.94194,tar,P2,NaN
0.76943,0,1.6499,tar,P2,NaN
0.81641,0,1.3305,tar,P2,NaN
0.08367,0,1.6439,tar,P2,NaN
0.47438,0,1.5698,tar,P2,NaN
0.13408,0,0.83967,tar,P2,NaN
0.55106,0,1.8749,tar,P2,NaN
-0.70317,0,1.788,tar,P2,NaN
-0.69925,0,0.84232,tar,P2,NaN
-0.33914,0,1.2656,tar,P2,NaN
-0.16462,0,1.0196,tar,P2,NaN
-0.31345,0,1.761,tar,P2,NaN
-0.86901,0,1.2123,tar,P2,NaN
-0.13312,0,1.4907,tar,P2,NaN
-1.0075,0,0.90469,tar,P2,NaN
-1.0234,0,1.7132,tar,P2,NaN
-0.56943,0,-0.12232,tar,P2,NaN
-0.50645,0,-0.4756,tar,P2,NaN
-0.082069,0,-0.14203,tar,P2,NaN
-0.29602,0,0.46059,tar,P2,NaN
-0.80437,0,0.12427,tar,P2,NaN
-0.91548,0,-0.39667,tar,P2,NaN
-0.30832,0,0.074449,tar,P2,NaN
-0.18641,0,-0.48369,tar,P2,NaN
-0.78431,0,0.44178,tar,P2,NaN
-0.42662,0,-1.1373,tar,P2,NaN
-0.28017,0,-1.8043,tar,P2,NaN
-0.77978,0,-0.86545,tar,P2,NaN
-0.18061,0,-0.96545,tar,P2,NaN
-0.2879,0,-1.4643,tar,P2,NaN
-0.6806,0,-1.6359,tar,P2,NaN
-0.98448,0,-1.4541,tar,P2,NaN
-0.74302,0,-1.2085,tar,P2,NaN
-0.48752,0,-0.72826,tar,P2,NaN
0.70499,0,-1.2213,tar,P3,NaN
0.14169,0,-1.1316,tar,P3,NaN
0.45813,0,-1.5988,tar,P3,NaN
0.83435,0,-1.8985,tar,P3,NaN
0.83934,0,-0.81752,tar,P3,NaN
0.10193,0,-1.8737,tar,P3,NaN
0.52411,0,-0.90175,tar,P3,NaN
0.84869,0,-1.5594,tar,P3,NaN
0.20645,0,-1.4294,tar,P3,NaN
0.88897,0,-0.36726,tar,P3,NaN
0.12642,0,-0.019292,tar,P3,NaN
0.31766,0,0.28783,tar,P3,NaN
0.20954,0,-0.45824,tar,P3,NaN
1.0143,0,-0.66185,tar,P3,NaN
0.58248,0,-0.58823,tar,P3,NaN
0.87453,0,0.38984,tar,P3,NaN
0.52944,0,-0.25921,tar,P3,NaN
0.85148,0,-0.068886,tar,P3,NaN
0.49443,0,1.1293,tar,P3,NaN
0.10633,0,1.4428,tar,P3,NaN
0.82583,0,1.2372,tar,P3,NaN
1.0222,0,0.94361,tar,P3,NaN
0.37058,0,1.6469,tar,P3,NaN
0.76356,0,1.6212,tar,P3,NaN
0.11813,0,0.90925,tar,P3,NaN
0.30731,0,0.64744,tar,P3,NaN
0.80387,0,0.71844,tar,P3,NaN
-1.0091,0,1.2613,tar,P3,NaN
-0.45904,0,0.97211,tar,P3,NaN
-0.31924,0,1.3984,tar,P3,NaN
-0.50092,0,0.60977,tar,P3,NaN
-0.75657,0,0.83617,tar,P3,NaN
-1.0126,0,1.6667,tar,P3,NaN
-0.64131,0,1.2132,tar,P3,NaN
-0.13469,0,0.76822,tar,P3,NaN
-0.61954,0,1.6229,tar,P3,NaN
-0.64179,0,-0.48792,tar,P3,NaN
-0.50427,0,0.21541,tar,P3,NaN
-0.76526,0,-0.13493,tar,P3,NaN
-0.11322,0,0.01487,tar,P3,NaN
-0.88318,0,0.14883,tar,P3,NaN
-0.17382,0,-0.32854,tar,P3,NaN
-0.19655,0,0.32403,tar,P3,NaN
-0.77656,0,0.43017,tar,P3,NaN
-1.0115,0,-0.43577,tar,P3,NaN
-0.77838,0,-0.8057,tar,P3,NaN
-0.8352,0,-1.6845,tar,P3,NaN
-0.22465,0,-1.6009,tar,P3,NaN
-0.39706,0,-1.2543,tar,P3,NaN
-0.42545,0,-0.844,tar,P3,NaN
-0.85314,0,-1.1052,tar,P3,NaN
-0.094738,0,-1.2629,tar,P3,NaN
-1.0129,0,-1.4192,tar,P3,NaN
-0.58234,0,-1.8938,tar,P3,NaN
