X,Y,Z,Prefab,Rotation,Projector,ID,Filler
0.86025,0,-1.5473,C80,87,P1,2001,NaN
1.0106,0,-1.6172,C80,229,P1,2002,NaN
0.34275,0,-0.98747,C80,40,P1,2003,NaN
0.098934,0,-0.7465,C80,219,P1,2004,NaN
0.93033,0,-0.86618,C80,321,P1,2005,NaN
0.76192,0,-1.0261,C80,177,P1,2006,NaN
0.79853,0,-1.2007,O,113,P1,3001,NaN
0.25575,0,-1.715,O,275,P1,3002,NaN
0.88545,0,-0.66203,O,344,P1,3003,NaN
0.7043,0,-1.5684,O,233,P1,3004,NaN
0.99868,0,-1.4137,O,175,P1,3005,NaN
0.32757,0,-1.3517,O,158,P1,3006,NaN
0.80634,0,-0.21987,C80,68,P1,2007,NaN
0.21786,0,-0.051949,C80,160,P1,2008,NaN
0.56677,0,0.60196,C80,176,P1,2009,NaN
0.47253,0,-0.44231,C80,311,P1,2010,NaN
0.98377,0,-0.32553,C80,258,P1,2011,NaN
0.81451,0,0.54499,C80,224,P1,2012,NaN
0.086013,0,0.56033,O,33,P1,3007,NaN
0.53859,0,-0.14194,O,41,P1,3008,NaN
0.32806,0,-0.28825,O,208,P1,3009,NaN
0.45007,0,0.02556,O,167,P1,3010,NaN
0.65981,0,0.015828,O,197,P1,3011,NaN
0.081542,0,0.040103,O,14,P1,3012,NaN
0.45282,0,0.83559,C80,209,P1,2013,NaN
0.59106,0,1.8999,C80,227,P1,2014,NaN
0.38119,0,1.8243,C80,174,P1,2015,NaN
0.91381,0,1.1241,C80,58,P1,2016,NaN
0.44864,0,1.6743,C80,272,P1,2017,NaN
0.47793,0,1.3221,C80,286,P1,2018,NaN
0.73761,0,1.3096,O,105,P1,3013,NaN
0.77412,0,0.90462,O,183,P1,3014,NaN
0.638,0,1.0894,O,86,P1,3015,NaN
0.24592,0,0.86795,O,70,P1,3016,NaN
0.34975,0,1.4999,O,292,P1,3017,NaN
0.28501,0,1.1456,O,25,P1,3018,NaN
-0.35778,0,1.5799,C80,71,P1,2019,NaN
-0.4933,0,1.7561,C80,351,P1,2020,NaN
-0.52032,0,1.4392,C80,208,P1,2021,NaN
-0.45846,0,1.2287,C80,210,P1,2022,NaN
-0.93294,0,1.1405,C80,343,P1,2023,NaN
-0.57107,0,1.1112,C80,37,P1,2024,NaN
-0.23592,0,1.1514,O,317,P1,3019,NaN
-0.89146,0,1.6338,O,321,P1,3020,NaN
-0.51915,0,0.87387,O,78,P1,3021,NaN
-0.17788,0,1.6085,O,61,P1,3022,NaN
-0.83681,0,0.98037,O,233,P1,3023,NaN
-0.33411,0,1.0076,O,65,P1,3024,NaN
-0.26391,0,0.53188,C80,42,P1,2025,NaN
-0.51348,0,0.48619,C80,132,P1,2026,NaN
-0.52077,0,-0.227,C80,145,P1,2027,NaN
-0.82327,0,0.48656,C80,33,P1,2028,NaN
-0.20184,0,0.34403,C80,247,P1,2029,NaN
-0.58792,0,0.067644,C80,197,P1,2030,NaN
-0.66635,0,-0.10111,O,355,P1,3025,NaN
-0.91406,0,0.088725,O,77,P1,3026,NaN
-0.12069,0,-0.30545,O,331,P1,3027,NaN
-0.60889,0,0.24744,O,240,P1,3028,NaN
-0.10485,0,0.11174,O,268,P1,3029,NaN
-0.31633,0,-0.15296,O,137,P1,3030,NaN
-0.29144,0,-1.5915,C80,171,P1,2031,NaN
-0.51086,0,-0.8608,C80,39,P1,2032,NaN
-0.13708,0,-1.5323,C80,319,P1,2033,NaN
-1.011,0,-1.4886,C80,161,P1,2034,NaN
-0.44692,0,-1.0456,C80,241,P1,2035,NaN
-0.62132,0,-1.0501,C80,263,P1,2036,NaN
-0.69404,0,-1.5858,O,103,P1,3031,NaN
-0.90798,0,-1.1074,O,214,P1,3032,NaN
-0.084439,0,-1.3446,O,134,P1,3033,NaN
-0.78461,0,-0.98141,O,287,P1,3034,NaN
-0.38669,0,-1.4655,O,27,P1,3035,NaN
-0.7841,0,-0.61764,O,358,P1,3036,NaN
0.26221,0,-1.7748,C80,280,P2,2037,NaN
0.46099,0,-0.97719,C80,3,P2,2038,NaN
0.21205,0,-0.92063,C80,321,P2,2039,NaN
0.14248,0,-0.76504,C80,312,P2,2040,NaN
0.41505,0,-0.79675,C80,252,P2,2041,NaN
0.9973,0,-1.8024,C80,319,P2,2042,NaN
0.4032,0,-1.1881,O,168,P2,3037,NaN
0.10633,0,-1.6276,O,134,P2,3038,NaN
0.42845,0,-1.702,O,30,P2,3039,NaN
0.80566,0,-0.90885,O,359,P2,3040,NaN
0.66886,0,-1.755,O,314,P2,3041,NaN
0.94516,0,-1.1589,O,1,P2,3042,NaN
0.53593,0,0.12311,C80,245,P2,2043,NaN
1.0128,0,0.08902,C80,236,P2,2044,NaN
0.40475,0,0.021539,C80,149,P2,2045,NaN
1.0223,0,0.56013,C80,172,P2,2046,NaN
0.78192,0,0.45954,C80,140,P2,2047,NaN
0.77403,0,0.19109,C80,163,P2,2048,NaN
0.91636,0,-0.32725,O,10,P2,3043,NaN
0.12566,0,-0.45653,O,154,P2,3044,NaN
0.57637,0,-0.39008,O,39,P2,3045,NaN
0.70178,0,-0.51494,O,16,P2,3046,NaN
0.14088,0,0.087951,O,201,P2,3047,NaN
0.40715,0,-0.29978,O,221,P2,3048,NaN
0.77983,0,0.86702,C80,266,P2,2049,NaN
0.086907,0,1.237,C80,93,P2,2050,NaN
0.9156,0,1.5108,C80,262,P2,2051,NaN
0.09341,0,1.0133,C80,257,P2,2052,NaN
0.96746,0,1.3356,C80,182,P2,2053,NaN
0.45856,0,1.6124,C80,322,P2,2054,NaN
0.82227,0,1.3914,O,281,P2,3049,NaN
0.20648,0,1.5492,O,179,P2,3050,NaN
0.37196,0,1.3273,O,275,P2,3051,NaN
0.078655,0,1.7117,O,241,P2,3052,NaN
0.91538,0,0.955,O,353,P2,3053,NaN
0.37498,0,0.97294,O,43,P2,3054,NaN
-0.26193,0,1.119,C80,313,P2,2055,NaN
-0.24929,0,1.3825,C80,205,P2,2056,NaN
-0.84555,0,0.81997,C80,44,P2,2057,NaN
-0.96869,0,1.4502,C80,350,P2,2058,NaN
-0.45074,0,1.5818,C80,303,P2,2059,NaN
-0.87583,0,1.6462,C80,23,P2,2060,NaN
-0.61793,0,1.7423,O,101,P2,3055,NaN
-0.73909,0,0.93748,O,148,P2,3056,NaN
-0.60567,0,1.0921,O,226,P2,3057,NaN
-0.42942,0,1.1398,O,331,P2,3058,NaN
-0.75457,0,1.809,O,150,P2,3059,NaN
-0.14598,0,1.0037,O,257,P2,3060,NaN
-0.73246,0,0.49441,C80,350,P2,2061,NaN
-0.28036,0,-0.49129,C80,157,P2,2062,NaN
-0.58698,0,-0.42834,C80,229,P2,2063,NaN
-0.4492,0,-0.069404,C80,325,P2,2064,NaN
-0.91928,0,-0.42673,C80,314,P2,2065,NaN
-0.76974,0,-0.068355,C80,52,P2,2066,NaN
-0.53402,0,0.51516,O,73,P2,3061,NaN
-0.28173,0,-0.035267,O,224,P2,3062,NaN
-0.44906,0,0.24213,O,280,P2,3063,NaN
-0.51139,0,-0.57467,O,89,P2,3064,NaN
-1.0104,0,0.31908,O,134,P2,3065,NaN
-0.73106,0,-0.56156,O,123,P2,3066,NaN
-0.76555,0,-1.6564,C80,165,P2,2067,NaN
-0.23259,0,-1.849,C80,62,P2,2068,NaN
-0.33769,0,-0.99344,C80,269,P2,2069,NaN
-1.0287,0,-1.8476,C80,36,P2,2070,NaN
-0.86893,0,-1.8719,C80,321,P2,2071,NaN
-0.53513,0,-1.7055,C80,30,P2,2072,NaN
-0.45994,0,-1.3941,O,282,P2,3067,NaN
-0.46089,0,-1.5587,O,306,P2,3068,NaN
-0.91327,0,-1.2012,O,163,P2,3069,NaN
-0.73584,0,-0.90401,O,218,P2,3070,NaN
-0.96749,0,-1.6583,O,128,P2,3071,NaN
-0.31632,0,-1.5996,O,274,P2,3072,NaN
1.003,0,-1.2258,C80,213,P3,2073,NaN
0.35899,0,-1.3688,C80,221,P3,2074,NaN
0.59165,0,-1.2507,C80,304,P3,2075,NaN
0.60013,0,-1.7769,C80,165,P3,2076,NaN
0.31821,0,-1.7552,C80,318,P3,2077,NaN
0.85084,0,-1.3277,C80,178,P3,2078,NaN
0.98269,0,-0.91638,O,225,P3,3073,NaN
0.54648,0,-0.87991,O,203,P3,3074,NaN
0.27471,0,-0.93513,O,260,P3,3075,NaN
0.79443,0,-1.5018,O,197,P3,3076,NaN
0.99754,0,-1.8781,O,283,P3,3077,NaN
0.45367,0,-1.4889,O,161,P3,3078,NaN
0.59957,0,-0.088416,C80,329,P3,2079,NaN
0.89119,0,0.41671,C80,32,P3,2080,NaN
0.9127,0,-0.12623,C80,360,P3,2081,NaN
0.1172,0,-0.224,C80,262,P3,2082,NaN
0.3774,0,-0.31683,C80,202,P3,2083,NaN
0.42261,0,0.13279,C80,52,P3,2084,NaN
0.32746,0,0.39706,O,302,P3,3079,NaN
0.94271,0,0.17632,O,262,P3,3080,NaN
0.60447,0,-0.59917,O,151,P3,3081,NaN
0.21703,0,-0.65967,O,99,P3,3082,NaN
0.36914,0,-0.060237,O,114,P3,3083,NaN
0.63358,0,0.13492,O,210,P3,3084,NaN
0.1315,0,0.86633,C80,249,P3,2085,NaN
0.25151,0,0.60079,C80,311,P3,2086,NaN
0.66181,0,1.1501,C80,76,P3,2087,NaN
0.34103,0,1.0573,C80,183,P3,2088,NaN
0.28097,0,1.307,C80,154,P3,2089,NaN
0.95163,0,0.70352,C80,87,P3,2090,NaN
0.47094,0,1.2256,O,273,P3,3085,NaN
0.60063,0,0.72136,O,286,P3,3086,NaN
0.38511,0,0.75312,O,139,P3,3087,NaN
0.96161,0,0.98709,O,115,P3,3088,NaN
0.82844,0,1.5972,O,174,P3,3089,NaN
0.29838,0,1.6937,O,101,P3,3090,NaN
-0.26197,0,0.71926,C80,57,P3,2091,NaN
-0.10844,0,0.64746,C80,143,P3,2092,NaN
-0.10783,0,1.4997,C80,103,P3,2093,NaN
-0.4461,0,1.4592,C80,88,P3,2094,NaN
-0.48995,0,1.7107,C80,232,P3,2095,NaN
-0.78708,0,1.1554,C80,345,P3,2096,NaN
-0.55697,0,0.81765,O,68,P3,3091,NaN
-0.81864,0,0.97378,O,328,P3,3092,NaN
-0.66694,0,1.3082,O,205,P3,3093,NaN
-0.62053,0,1.5962,O,70,P3,3094,NaN
