X,Y,Z,Prefab,Projector,Filler
0.89169,0,-1.5088,tar,P1,NaN
0.83154,0,-0.62872,tar,P1,NaN
0.404,0,-1.0069,tar,P1,NaN
0.21167,0,-0.70832,tar,P1,NaN
0.61688,0,-1.7029,tar,P1,NaN
0.39434,0,-1.384,tar,P1,NaN
0.67761,0,-0.95092,tar,P1,NaN
0.49489,0,-0.72833,tar,P1,NaN
0.09847,0,-1.2317,tar,P1,NaN
0.77253,0,-1.2406,tar,P1,NaN
0.935,0,-0.94357,tar,P1,NaN
0.11262,0,-0.97787,tar,P1,NaN
0.42868,0,-0.0035193,tar,P1,NaN
0.77463,0,-0.39315,tar,P1,NaN
0.13937,0,-0.44189,tar,P1,NaN
0.41803,0,0.4196,tar,P1,NaN
0.69071,0,0.51812,tar,P1,NaN
0.11043,0,0.029283,tar,P1,NaN
0.43651,0,-0.39468,tar,P1,NaN
0.91666,0,0.65006,tar,P1,NaN
0.97475,0,0.24186,tar,P1,NaN
0.94611,0,-0.035332,tar,P1,NaN
0.71546,0,-0.14381,tar,P1,NaN
0.10072,0,0.28094,tar,P1,NaN
0.22935,0,1.8946,tar,P1,NaN
1.0216,0,1.1354,tar,P1,NaN
0.096639,0,1.3115,tar,P1,NaN
0.6417,0,0.8516,tar,P1,NaN
0.62064,0,1.5841,tar,P1,NaN
0.33877,0,1.0284,tar,P1,NaN
0.59646,0,1.1413,tar,P1,NaN
0.88176,0,1.6557,tar,P1,NaN
0.07804,0,0.96422,tar,P1,NaN
0.99959,0,1.9177,tar,P1,NaN
0.6262,0,1.8812,tar,P1,NaN
0.88472,0,1.3894,tar,P1,NaN
-0.25341,0,0.86045,tar,P1,NaN
-0.90551,0,1.2491,tar,P1,NaN
-0.11471,0,1.4986,tar,P1,NaN
-0.67655,0,0.822,tar,P1,NaN
-0.81601,0,1.7659,tar,P1,NaN
-0.55992,0,1.665,tar,P1,NaN
-0.6663,0,1.377,tar,P1,NaN
-0.59004,0,1.0834,tar,P1,NaN
-0.17801,0,1.8256,tar,P1,NaN
-0.9624,0,0.92156,tar,P1,NaN
-0.073367,0,1.1463,tar,P1,NaN
-0.40737,0,1.4435,tar,P1,NaN
-0.81931,0,0.11126,tar,P1,NaN
-0.30857,0,0.20803,tar,P1,NaN
-0.35312,0,0.46283,tar,P1,NaN
-0.55858,0,-0.30677,tar,P1,NaN
-0.94593,0,0.47341,tar,P1,NaN
-0.21259,0,-0.1238,tar,P1,NaN
-0.89072,0,-0.41543,tar,P1,NaN
-0.54085,0,-0.041239,tar,P1,NaN
-0.074614,0,0.10529,tar,P1,NaN
-0.095859,0,0.49418,tar,P1,NaN
-0.71071,0,0.63607,tar,P1,NaN
-0.56268,0,0.29572,tar,P1,NaN
-0.087821,0,-1.3622,tar,P1,NaN
-0.52816,0,-0.84855,tar,P1,NaN
-0.8267,0,-1.5375,tar,P1,NaN
-0.70675,0,-0.6392,tar,P1,NaN
-0.93679,0,-1.1553,tar,P1,NaN
-0.68837,0,-1.046,tar,P1,NaN
-0.41585,0,-1.1825,tar,P1,NaN
-0.28106,0,-1.5532,tar,P1,NaN
-1.0247,0,-1.7141,tar,P1,NaN
-0.90029,0,-0.82226,tar,P1,NaN
-0.29311,0,-0.70502,tar,P1,NaN
-0.091248,0,-0.90967,tar,P1,NaN
0.78109,0,-1.2156,tar,P2,NaN
0.44104,0,-1.1337,tar,P2,NaN
1.0059,0,-0.98312,tar,P2,NaN
0.10797,0,-1.2886,tar,P2,NaN
0.61654,0,-1.6363,tar,P2,NaN
0.91446,0,-1.4278,tar,P2,NaN
0.39545,0,-1.5151,tar,P2,NaN
