X,Y,Z,Prefab,Projector,Filler
0.66364,0,-1.6602,tar,P1,NaN
0.43003,0,-1.0587,tar,P1,NaN
0.22288,0,-1.6975,tar,P1,NaN
0.82569,0,-1.1524,tar,P1,NaN
0.96695,0,-0.86495,tar,P1,NaN
0.50609,0,-0.82763,tar,P1,NaN
0.19755,0,-1.3352,tar,P1,NaN
0.098867,0,-1.5198,tar,P1,NaN
0.37298,0,-0.31687,tar,P1,NaN
0.81206,0,0.36071,tar,P1,NaN
0.83397,0,-0.29571,tar,P1,NaN
0.57878,0,0.45562,tar,P1,NaN
0.37401,0,0.60372,tar,P1,NaN
0.25262,0,0.18801,tar,P1,NaN
1.0288,0,-0.021314,tar,P1,NaN
0.098579,0,0.32257,tar,P1,NaN
0.71983,0,1.3389,tar,P1,NaN
0.21793,0,1.2502,tar,P1,NaN
0.98135,0,1.4289,tar,P1,NaN
1.0203,0,1.8772,tar,P1,NaN
0.69792,0,1.7384,tar,P1,NaN
0.22866,0,1.6549,tar,P1,NaN
0.55854,0,0.88649,tar,P1,NaN
0.43398,0,1.1483,tar,P1,NaN
-0.19529,0,1.918,tar,P1,NaN
-0.78587,0,1.8643,tar,P1,NaN
-0.23143,0,0.8516,tar,P1,NaN
-0.45782,0,1.5725,tar,P1,NaN
-0.51624,0,1.0388,tar,P1,NaN
-0.61619,0,0.85978,tar,P1,NaN
-0.81716,0,0.8101,tar,P1,NaN
-0.89655,0,1.5771,tar,P1,NaN
-0.22756,0,-0.04101,tar,P1,NaN
-0.3629,0,0.32041,tar,P1,NaN
-0.7472,0,0.49789,tar,P1,NaN
-0.74332,0,0.26999,tar,P1,NaN
-0.28044,0,0.60071,tar,P1,NaN
-0.87683,0,-0.31593,tar,P1,NaN
-1.0007,0,0.45654,tar,P1,NaN
-0.5285,0,-0.38474,tar,P1,NaN
-0.74324,0,-1.5025,tar,P1,NaN
-0.8713,0,-0.62434,tar,P1,NaN
-0.70228,0,-0.8477,tar,P1,NaN
-0.93377,0,-1.1892,tar,P1,NaN
-0.20275,0,-1.6552,tar,P1,NaN
-0.60755,0,-1.2795,tar,P1,NaN
-0.28927,0,-1.0012,tar,P1,NaN
-0.95704,0,-0.80854,tar,P1,NaN
0.58177,0,-1.0691,tar,P2,NaN
0.22069,0,-1.6407,tar,P2,NaN
0.49007,0,-1.4134,tar,P2,NaN
0.95967,0,-0.74893,tar,P2,NaN
0.89808,0,-1.5226,tar,P2,NaN
0.82645,0,-0.90296,tar,P2,NaN
0.071757,0,-1.2578,tar,P2,NaN
0.25923,0,-1.1757,tar,P2,NaN
0.80668,0,-0.41352,tar,P2,NaN
0.39859,0,0.17716,tar,P2,NaN
0.47355,0,-0.51433,tar,P2,NaN
0.58408,0,-0.045398,tar,P2,NaN
1.0284,0,0.38097,tar,P2,NaN
0.25248,0,-0.13641,tar,P2,NaN
0.72274,0,0.57117,tar,P2,NaN
0.697,0,0.26831,tar,P2,NaN
0.21692,0,0.79188,tar,P2,NaN
0.546,0,1.5966,tar,P2,NaN
0.34679,0,1.1659,tar,P2,NaN
