X,Y,Z,Prefab,Rotation,Projector,ID,Filler
0.86025,0,-1.5473,C10,87,P1,1001,NaN
1.0106,0,-1.6172,C10,229,P1,1002,NaN
0.34275,0,-0.98747,C10,40,P1,1003,NaN
0.098934,0,-0.7465,C10,219,P1,1004,NaN
0.93033,0,-0.86618,C10,321,P1,1005,NaN
0.76192,0,-1.0261,C10,177,P1,1006,NaN
0.79853,0,-1.2007,O,113,P1,3001,NaN
0.25575,0,-1.715,O,275,P1,3002,NaN
0.88545,0,-0.66203,O,344,P1,3003,NaN
0.7043,0,-1.5684,O,233,P1,3004,NaN
0.99868,0,-1.4137,O,175,P1,3005,NaN
0.32757,0,-1.3517,O,158,P1,3006,NaN
0.80634,0,-0.21987,C10,68,P1,1007,NaN
0.21786,0,-0.051949,C10,160,P1,1008,NaN
0.56677,0,0.60196,C10,176,P1,1009,NaN
0.47253,0,-0.44231,C10,311,P1,1010,NaN
0.98377,0,-0.32553,C10,258,P1,1011,NaN
0.81451,0,0.54499,C10,224,P1,1012,NaN
0.086013,0,0.56033,O,33,P1,3007,NaN
0.53859,0,-0.14194,O,41,P1,3008,NaN
0.32806,0,-0.28825,O,208,P1,3009,NaN
0.45007,0,0.02556,O,167,P1,3010,NaN
0.65981,0,0.015828,O,197,P1,3011,NaN
0.081542,0,0.040103,O,14,P1,3012,NaN
0.45282,0,0.83559,C10,209,P1,1013,NaN
0.59106,0,1.8999,C10,227,P1,1014,NaN
0.38119,0,1.8243,C10,174,P1,1015,NaN
0.91381,0,1.1241,C10,58,P1,1016,NaN
0.44864,0,1.6743,C10,272,P1,1017,NaN
0.47793,0,1.3221,C10,286,P1,1018,NaN
0.73761,0,1.3096,O,105,P1,3013,NaN
0.77412,0,0.90462,O,183,P1,3014,NaN
0.638,0,1.0894,O,86,P1,3015,NaN
0.24592,0,0.86795,O,70,P1,3016,NaN
0.34975,0,1.4999,O,292,P1,3017,NaN
0.28501,0,1.1456,O,25,P1,3018,NaN
-0.35778,0,1.5799,C10,71,P1,1019,NaN
-0.4933,0,1.7561,C10,351,P1,1020,NaN
-0.52032,0,1.4392,C10,208,P1,1021,NaN
-0.45846,0,1.2287,C10,210,P1,1022,NaN
-0.93294,0,1.1405,C10,343,P1,1023,NaN
-0.57107,0,1.1112,C10,37,P1,1024,NaN
-0.23592,0,1.1514,O,317,P1,3019,NaN
-0.89146,0,1.6338,O,321,P1,3020,NaN
-0.51915,0,0.87387,O,78,P1,3021,NaN
-0.17788,0,1.6085,O,61,P1,3022,NaN
-0.83681,0,0.98037,O,233,P1,3023,NaN
-0.33411,0,1.0076,O,65,P1,3024,NaN
-0.26391,0,0.53188,C10,42,P1,1025,NaN
-0.51348,0,0.48619,C10,132,P1,1026,NaN
-0.52077,0,-0.227,C10,145,P1,1027,NaN
-0.82327,0,0.48656,C10,33,P1,1028,NaN
-0.20184,0,0.34403,C10,247,P1,1029,NaN
-0.58792,0,0.067644,C10,197,P1,1030,NaN
-0.66635,0,-0.10111,O,355,P1,3025,NaN
-0.91406,0,0.088725,O,77,P1,3026,NaN
-0.12069,0,-0.30545,O,331,P1,3027,NaN
-0.60889,0,0.24744,O,240,P1,3028,NaN
-0.10485,0,0.11174,O,268,P1,3029,NaN
-0.31633,0,-0.15296,O,137,P1,3030,NaN
-0.29144,0,-1.5915,C10,171,P1,1031,NaN
-0.51086,0,-0.8608,C10,39,P1,1032,NaN
-0.13708,0,-1.5323,C10,319,P1,1033,NaN
-1.011,0,-1.4886,C10,161,P1,1034,NaN
-0.44692,0,-1.0456,C10,241,P1,1035,NaN
-0.62132,0,-1.0501,C10,263,P1,1036,NaN
-0.69404,0,-1.5858,O,103,P1,3031,NaN
-0.90798,0,-1.1074,O,214,P1,3032,NaN
-0.084439,0,-1.3446,O,134,P1,3033,NaN
-0.78461,0,-0.98141,O,287,P1,3034,NaN
-0.38669,0,-1.4655,O,27,P1,3035,NaN
-0.7841,0,-0.61764,O,358,P1,3036,NaN
0.26221,0,-1.7748,C10,280,P2,1037,NaN
0.46099,0,-0.97719,C10,3,P2,1038,NaN
0.21205,0,-0.92063,C10,321,P2,1039,NaN
0.14248,0,-0.76504,C10,312,P2,1040,NaN
0.41505,0,-0.79675,C10,252,P2,1041,NaN
0.9973,0,-1.8024,C10,319,P2,1042,NaN
0.4032,0,-1.1881,O,168,P2,3037,NaN
0.10633,0,-1.6276,O,134,P2,3038,NaN
0.42845,0,-1.702,O,30,P2,3039,NaN
0.80566,0,-0.90885,O,359,P2,3040,NaN
0.66886,0,-1.755,O,314,P2,3041,NaN
0.94516,0,-1.1589,O,1,P2,3042,NaN
0.53593,0,0.12311,C10,245,P2,1043,NaN
1.0128,0,0.08902,C10,236,P2,1044,NaN
0.40475,0,0.021539,C10,149,P2,1045,NaN
1.0223,0,0.56013,C10,172,P2,1046,NaN
0.78192,0,0.45954,C10,140,P2,1047,NaN
0.77403,0,0.19109,C10,163,P2,1048,NaN
0.91636,0,-0.32725,O,10,P2,3043,NaN
0.12566,0,-0.45653,O,154,P2,3044,NaN
0.57637,0,-0.39008,O,39,P2,3045,NaN
0.70178,0,-0.51494,O,16,P2,3046,NaN
0.14088,0,0.087951,O,201,P2,3047,NaN
0.40715,0,-0.29978,O,221,P2,3048,NaN
0.77983,0,0.86702,C10,266,P2,1049,NaN
0.086907,0,1.237,C10,93,P2,1050,NaN
0.9156,0,1.5108,C10,262,P2,1051,NaN
0.09341,0,1.0133,C10,257,P2,1052,NaN
0.96746,0,1.3356,C10,182,P2,1053,NaN
0.45856,0,1.6124,C10,322,P2,1054,NaN
0.82227,0,1.3914,O,281,P2,3049,NaN
0.20648,0,1.5492,O,179,P2,3050,NaN
0.37196,0,1.3273,O,275,P2,3051,NaN
0.078655,0,1.7117,O,241,P2,3052,NaN
0.91538,0,0.955,O,353,P2,3053,NaN
0.37498,0,0.97294,O,43,P2,3054,NaN
-0.26193,0,1.119,C10,313,P2,1055,NaN
-0.24929,0,1.3825,C10,205,P2,1056,NaN
-0.84555,0,0.81997,C10,44,P2,1057,NaN
-0.96869,0,1.4502,C10,350,P2,1058,NaN
-0.45074,0,1.5818,C10,303,P2,1059,NaN
-0.87583,0,1.6462,C10,23,P2,1060,NaN
-0.61793,0,1.7423,O,101,P2,3055,NaN
-0.73909,0,0.93748,O,148,P2,3056,NaN
-0.60567,0,1.0921,O,226,P2,3057,NaN
-0.42942,0,1.1398,O,331,P2,3058,NaN
-0.75457,0,1.809,O,150,P2,3059,NaN
-0.14598,0,1.0037,O,257,P2,3060,NaN
-0.73246,0,0.49441,C10,350,P2,1061,NaN
-0.28036,0,-0.49129,C10,157,P2,1062,NaN
-0.58698,0,-0.42834,C10,229,P2,1063,NaN
-0.4492,0,-0.069404,C10,325,P2,1064,NaN
-0.91928,0,-0.42673,C10,314,P2,1065,NaN
-0.76974,0,-0.068355,C10,52,P2,1066,NaN
-0.53402,0,0.51516,O,73,P2,3061,NaN
-0.28173,0,-0.035267,O,224,P2,3062,NaN
-0.44906,0,0.24213,O,280,P2,3063,NaN
-0.51139,0,-0.57467,O,89,P2,3064,NaN
-1.0104,0,0.31908,O,134,P2,3065,NaN
-0.73106,0,-0.56156,O,123,P2,3066,NaN
-0.76555,0,-1.6564,C10,165,P2,1067,NaN
-0.23259,0,-1.849,C10,62,P2,1068,NaN
-0.33769,0,-0.99344,C10,269,P2,1069,NaN
-1.0287,0,-1.8476,C10,36,P2,1070,NaN
-0.86893,0,-1.8719,C10,321,P2,1071,NaN
-0.53513,0,-1.7055,C10,30,P2,1072,NaN
-0.45994,0,-1.3941,O,282,P2,3067,NaN
-0.46089,0,-1.5587,O,306,P2,3068,NaN
-0.91327,0,-1.2012,O,163,P2,3069,NaN
