X,Y,Z,Prefab,Rotation,Projector,ID,Filler
-0.61635,0,1.5877,C10,35,P3,1001,NaN
-0.40463,0,0.73771,C10,112,P3,1002,NaN
-0.20665,0,1.6758,C10,175,P3,1003,NaN
-0.780910000000001,0,1.6368,C10,139,P3,1004,NaN
-0.711520000000001,0,1.209,C10,257,P3,1005,NaN
-0.6185,0,0.93565,C10,193,P3,1006,NaN
-0.91265,0,1.0151,C10,343,P3,1007,NaN
-0.205679999999999,0,1.1966,C10,185,P3,1008,NaN
-0.71432,0,1.3762,C10,351,P3,1009,NaN
-0.547920000000001,0,1.1735,O,163,P3,3001,NaN
-0.27656,0,0.63062,O,270,P3,3002,NaN
-0.359880000000001,0,0.88559,O,320,P3,3003,NaN
-0.86293,0,0.3621,C10,336,P3,1010,NaN
-0.81429,0,0.0243249999999998,C10,120,P3,1011,NaN
-0.17499,0,0.26103,C10,117,P3,1012,NaN
-0.9113,0,-0.55621,C10,344,P3,1013,NaN
-0.5929,0,0.42148,C10,318,P3,1014,NaN
-0.56057,0,-0.66032,C10,154,P3,1015,NaN
-0.13741,0,-0.52057,C10,87,P3,1016,NaN
-0.4842,0,-0.17236,C10,86,P3,1017,NaN
-0.4291,0,0.44762,C10,161,P3,1018,NaN
-0.9828,0,0.1151,O,4,P3,3004,NaN
-0.27469,0,-0.0167220000000001,O,106,P3,3005,NaN
-0.57856,0,-0.35519,O,343,P3,3006,NaN
-0.5614,0,-1.7305,C10,126,P3,1019,NaN
-0.27475,0,-1.4185,C10,321,P3,1020,NaN
-0.72598,0,-0.8558,C10,86,P3,1021,NaN
-0.67471,0,-1.2545,C10,172,P3,1022,NaN
-0.0709589999999997,0,-0.98752,C10,9,P3,1023,NaN
-0.18489,0,-0.81718,C10,335,P3,1024,NaN
-1.0068,0,-1.8691,C10,255,P3,1025,NaN
-0.54413,0,-0.83181,C10,297,P3,1026,NaN
-0.30316,0,-1.7684,C10,220,P3,1027,NaN
-0.851049999999999,0,-1.7364,O,316,P3,3007,NaN
-0.0721489999999995,0,-1.5052,O,299,P3,3008,NaN
-0.93823,0,-1.2246,O,304,P3,3009,NaN
0.66633,0,-1.5631,C10,115,P3,1028,NaN
0.0875400000000002,0,-1.4404,C10,12,P3,1029,NaN
0.75789,0,-1.7537,C10,8,P3,1030,NaN
0.94937,0,-1.9083,C10,99,P3,1031,NaN
