X,Y,Z,Prefab,Projector,Filler
-0.70572,0,1.0163,tar,P3,NaN
-0.10093,0,1.723,tar,P3,NaN
-0.568609999999999,0,1.7174,tar,P3,NaN
-0.71212,0,-0.34839,tar,P3,NaN
-0.73794,0,0.41873,tar,P3,NaN
-0.12705,0,-0.62646,tar,P3,NaN
-0.26898,0,-1.1038,tar,P3,NaN
-0.71104,0,-1.0978,tar,P3,NaN
-0.930869999999999,0,-1.8101,tar,P3,NaN
0.9923,0,-0.8973,tar,P3,NaN
0.22126,0,-1.5369,tar,P3,NaN
0.24656,0,-0.97484,tar,P3,NaN
0.89711,0,-0.0413629999999999,tar,P3,NaN
0.30974,0,-0.59794,tar,P3,NaN
0.32799,0,0.27266,tar,P3,NaN
0.43761,0,1.453,tar,P3,NaN
0.59074,0,0.95547,tar,P3,NaN
1.0198,0,1.3219,tar,P3,NaN
-0.44589,0,1.7537,tar,P2,NaN
-0.250460000000001,0,0.73258,tar,P2,NaN
-0.857330000000001,0,1.223,tar,P2,NaN
-0.84384,0,0.34362,tar,P2,NaN
-0.17999,0,-0.53822,tar,P2,NaN
-0.22472,0,-0.0947799999999999,tar,P2,NaN
-0.7574,0,-1.5717,tar,P2,NaN
-0.1865,0,-1.1625,tar,P2,NaN
-0.75846,0,-0.83445,tar,P2,NaN
0.54275,0,-0.84804,tar,P2,NaN
0.53135,0,-1.3846,tar,P2,NaN
0.26029,0,-1.7535,tar,P2,NaN
0.31404,0,0.42213,tar,P2,NaN
0.27052,0,0.0123140000000001,tar,P2,NaN
0.70015,0,-0.49584,tar,P2,NaN
0.48115,0,1.5451,tar,P2,NaN
0.95562,0,1.651,tar,P2,NaN
0.5726,0,1.1352,tar,P2,NaN
-0.0914080000000006,0,1.5182,tar,P1,NaN
-0.73149,0,1.2189,tar,P1,NaN
-0.2223,0,0.90037,tar,P1,NaN
-0.18103,0,0.30421,tar,P1,NaN
-0.8892,0,0.10019,tar,P1,NaN
-0.71485,0,-0.28768,tar,P1,NaN
-0.61841,0,-1.6324,tar,P1,NaN
-0.19731,0,-1.6192,tar,P1,NaN
-0.56355,0,-1.054,tar,P1,NaN
0.88166,0,-1.0531,tar,P1,NaN
0.13138,0,-0.78096,tar,P1,NaN
0.15207,0,-1.6533,tar,P1,NaN
0.18958,0,0.0101470000000001,tar,P1,NaN
0.85604,0,0.47546,tar,P1,NaN
0.0764639999999999,0,0.54408,tar,P1,NaN
0.87486,0,1.0292,tar,P1,NaN
0.15888,0,1.407,tar,P1,NaN
0.82496,0,1.6356,tar,P1,NaN
