X,Y,Z,Prefab,Projector,Filler
-0.63219,0,1.5707,tar,P3,NaN
-0.67974,0,1.1438,tar,P3,NaN
-0.41396,0,0.69418,tar,P3,NaN
-0.15381,0,0.78406,tar,P3,NaN
-0.36151,0,1.6627,tar,P3,NaN
-0.32753,0,0.40116,tar,P3,NaN
-0.52947,0,0.12163,tar,P3,NaN
-0.45322,0,-0.36004,tar,P3,NaN
-0.18969,0,-0.12253,tar,P3,NaN
-0.99027,0,-0.50266,tar,P3,NaN
-0.79681,0,-1.0723,tar,P3,NaN
-0.729939999999999,0,-1.8901,tar,P3,NaN
-0.52426,0,-1.4706,tar,P3,NaN
-0.52445,0,-0.93792,tar,P3,NaN
-0.26604,0,-1.192,tar,P3,NaN
0.83039,0,-1.017,tar,P3,NaN
0.42632,0,-0.93073,tar,P3,NaN
0.0949850000000006,0,-1.8814,tar,P3,NaN
0.31875,0,-1.7929,tar,P3,NaN
0.71255,0,-1.8824,tar,P3,NaN
0.21875,0,-0.48742,tar,P3,NaN
0.13638,0,-0.037131,tar,P3,NaN
1.0207,0,0.28273,tar,P3,NaN
0.70026,0,-0.47951,tar,P3,NaN
0.49321,0,0.32124,tar,P3,NaN
0.40254,0,1.4833,tar,P3,NaN
0.62945,0,1.2552,tar,P3,NaN
0.14757,0,0.92196,tar,P3,NaN
0.71293,0,1.0001,tar,P3,NaN
0.87203,0,1.3649,tar,P3,NaN
-0.96785,0,1.1724,tar,P2,NaN
-0.11581,0,1.0453,tar,P2,NaN
-0.3656,0,0.93691,tar,P2,NaN
-0.5709,0,0.86282,tar,P2,NaN
-0.503740000000001,0,1.3249,tar,P2,NaN
-0.44891,0,0.1861,tar,P2,NaN
-0.44701,0,0.47176,tar,P2,NaN
-0.55055,0,-0.45892,tar,P2,NaN
-0.22399,0,-0.47931,tar,P2,NaN
-0.873,0,0.23983,tar,P2,NaN
-0.95565,0,-1.6322,tar,P2,NaN
-0.41193,0,-0.96574,tar,P2,NaN
-0.65548,0,-1.2219,tar,P2,NaN
-0.49724,0,-1.7252,tar,P2,NaN
-0.2293,0,-1.5173,tar,P2,NaN
0.54599,0,-1.0332,tar,P2,NaN
0.38414,0,-1.6529,tar,P2,NaN
1.0132,0,-1.0269,tar,P2,NaN
0.38393,0,-1.4444,tar,P2,NaN
0.17947,0,-1.1851,tar,P2,NaN
0.56864,0,0.0204750000000002,tar,P2,NaN
0.72846,0,-0.4745,tar,P2,NaN
0.20327,0,0.25707,tar,P2,NaN
0.24044,0,-0.40231,tar,P2,NaN
0.085133,0,-0.10193,tar,P2,NaN
0.31035,0,1.5893,tar,P2,NaN
1.0097,0,1.5222,tar,P2,NaN
0.0782119999999997,0,1.5618,tar,P2,NaN
0.34145,0,1.0483,tar,P2,NaN
0.92415,0,1.0258,tar,P2,NaN
-0.8918,0,1.7064,tar,P1,NaN
-0.275370000000001,0,1.7272,tar,P1,NaN
-0.88632,0,1.075,tar,P1,NaN
-0.49289,0,1.5599,tar,P1,NaN
-0.223100000000001,0,1.4282,tar,P1,NaN
-0.29086,0,-0.23719,tar,P1,NaN
-0.78002,0,0.62925,tar,P1,NaN
-0.15838,0,0.29447,tar,P1,NaN
-0.50009,0,-0.23717,tar,P1,NaN
-1.0063,0,0.58799,tar,P1,NaN
-0.2701,0,-0.94048,tar,P1,NaN
-0.83199,0,-1.2902,tar,P1,NaN
-0.2766,0,-1.3539,tar,P1,NaN
-0.865989999999999,0,-1.6844,tar,P1,NaN
-0.61758,0,-1.5892,tar,P1,NaN
0.9365,0,-1.6321,tar,P1,NaN
0.35593,0,-0.70064,tar,P1,NaN
0.72562,0,-1.6984,tar,P1,NaN
0.73924,0,-1.2392,tar,P1,NaN
0.42469,0,-0.9762,tar,P1,NaN
0.81673,0,-0.31102,tar,P1,NaN
0.82236,0,0.23452,tar,P1,NaN
0.55567,0,0.16497,tar,P1,NaN
0.10649,0,-0.33722,tar,P1,NaN
0.091807,0,0.27459,tar,P1,NaN
0.96239,0,1.0181,tar,P1,NaN
0.26723,0,1.1742,tar,P1,NaN
0.54945,0,1.0841,tar,P1,NaN
0.17067,0,1.6424,tar,P1,NaN
0.55351,0,1.8638,tar,P1,NaN
-0.63219,0,1.5707,tar,P3,NaN
-0.67974,0,1.1438,tar,P3,NaN
-0.41396,0,0.69418,tar,P3,NaN
-0.15381,0,0.78406,tar,P3,NaN
-0.36151,0,1.6627,tar,P3,NaN
-0.32753,0,0.40116,tar,P3,NaN
-0.52947,0,0.12163,tar,P3,NaN
-0.45322,0,-0.36004,tar,P3,NaN
-0.18969,0,-0.12253,tar,P3,NaN
-0.99027,0,-0.50266,tar,P3,NaN
-0.79681,0,-1.0723,tar,P3,NaN
-0.729939999999999,0,-1.8901,tar,P3,NaN
-0.52426,0,-1.4706,tar,P3,NaN
-0.52445,0,-0.93792,tar,P3,NaN
-0.26604,0,-1.192,tar,P3,NaN
0.83039,0,-1.017,tar,P3,NaN
