X,Y,Z,Prefab,Rotation,Projector,ID,Filler
0.37603,0,-1.3889,C10,98,P1,1001,NaN
0.55754,0,-1.2454,C10,76,P1,1002,NaN
0.32198,0,-1.6267,C10,204,P1,1003,NaN
0.098051,0,-0.82106,C10,231,P1,1004,NaN
0.77112,0,-0.67711,C10,151,P1,1005,NaN
0.51049,0,-1.4558,C10,75,P1,1006,NaN
0.59493,0,-0.63856,C10,342,P1,1007,NaN
0.29233,0,-1.1362,C10,30,P1,1008,NaN
0.44969,0,-0.95829,C10,39,P1,1009,NaN
1.0185,0,-1.3093,O,52,P1,3001,NaN
0.91976,0,-1.6805,O,60,P1,3002,NaN
0.72254,0,-1.3454,O,224,P1,3003,NaN
0.76238,0,-0.30924,C10,207,P1,1010,NaN
0.81789,0,0.09344,C10,19,P1,1011,NaN
0.93757,0,0.34213,C10,336,P1,1012,NaN
0.3908,0,0.54018,C10,263,P1,1013,NaN
0.2599,0,0.32379,C10,266,P1,1014,NaN
0.53073,0,0.10003,C10,23,P1,1015,NaN
0.65547,0,0.55572,C10,310,P1,1016,NaN
0.30033,0,-0.25703,C10,337,P1,1017,NaN
0.097527,0,0.53521,C10,355,P1,1018,NaN
0.23121,0,0.088629,O,310,P1,3004,NaN
0.13859,0,-0.41522,O,283,P1,3005,NaN
0.56785,0,0.27972,O,185,P1,3006,NaN
0.69303,0,1.8926,C10,64,P1,1019,NaN
0.50565,0,1.6982,C10,144,P1,1020,NaN
0.8623,0,1.2839,C10,49,P1,1021,NaN
0.19784,0,0.89099,C10,12,P1,1022,NaN
0.4453,0,0.99224,C10,339,P1,1023,NaN
0.84123,0,1.7331,C10,109,P1,1024,NaN
0.47013,0,1.3903,C10,107,P1,1025,NaN
0.67285,0,1.5366,C10,120,P1,1026,NaN
1.0147,0,0.81444,C10,169,P1,1027,NaN
0.26019,0,1.2163,O,234,P1,3007,NaN
0.95352,0,1.8685,O,10,P1,3008,NaN
0.77834,0,0.85631,O,304,P1,3009,NaN
-0.62408,0,1.1,C10,202,P1,1028,NaN
-0.12497,0,1.4139,C10,308,P1,1029,NaN
-0.08627,0,1.2674,C10,126,P1,1030,NaN
-0.35695,0,1.1364,C10,161,P1,1031,NaN
-0.51244,0,1.5473,C10,20,P1,1032,NaN
-0.90711,0,0.99758,C10,64,P1,1033,NaN
-0.86572,0,1.922,C10,239,P1,1034,NaN
-0.49125,0,0.83371,C10,120,P1,1035,NaN
-0.38759,0,1.79,C10,324,P1,1036,NaN
-0.2087,0,0.97311,O,43,P1,3010,NaN
-0.66878,0,1.523,O,356,P1,3011,NaN
-0.91421,0,1.3398,O,195,P1,3012,NaN
-0.81286,0,0.20079,C10,255,P1,1037,NaN
-0.47033,0,-0.029919,C10,360,P1,1038,NaN
-0.75118,0,-0.17947,C10,104,P1,1039,NaN
-0.086643,0,0.46525,C10,150,P1,1040,NaN
-0.69988,0,0.35926,C10,168,P1,1041,NaN
-1.0084,0,0.20625,C10,276,P1,1042,NaN
-0.72979,0,0.015842,C10,295,P1,1043,NaN
-0.93954,0,0.013169,C10,37,P1,1044,NaN
-0.57791,0,0.21094,C10,65,P1,1045,NaN
