X,Y,Z,Prefab,Rotation,Projector,ID,Filler
0.29936,0,-0.92665,C10,39,P1,1001,NaN
0.29862,0,-1.5251,C10,91,P1,1002,NaN
0.10902,0,-1.4037,C10,159,P1,1003,NaN
0.9748,0,-1.1021,O,212,P1,3001,NaN
0.084647,0,-0.93933,O,111,P1,3002,NaN
0.80482,0,-1.3601,O,157,P1,3003,NaN
0.27988,0,-1.2904,O,112,P1,3004,NaN
0.28181,0,-1.0887,O,330,P1,3005,NaN
0.45365,0,-1.5399,O,238,P1,3006,NaN
0.47634,0,-1.7,O,64,P1,3007,NaN
0.11307,0,-1.7193,O,233,P1,3008,NaN
0.59872,0,-1.0851,O,13,P1,3009,NaN
1.0203,0,-0.082405,C10,282,P1,1004,NaN
0.88724,0,-0.29595,C10,1,P1,1005,NaN
0.57333,0,0.42336,C10,139,P1,1006,NaN
0.32291,0,-0.44179,O,243,P1,3010,NaN
0.75212,0,0.66141,O,15,P1,3011,NaN
0.68595,0,-0.21743,O,157,P1,3012,NaN
0.63362,0,-0.36879,O,63,P1,3013,NaN
0.19015,0,0.25681,O,210,P1,3014,NaN
0.36901,0,-0.1522,O,69,P1,3015,NaN
0.38256,0,0.0371,O,139,P1,3016,NaN
0.96839,0,0.15949,O,318,P1,3017,NaN
0.20773,0,0.44127,O,1,P1,3018,NaN
0.49759,0,0.88553,C10,245,P1,1007,NaN
0.77721,0,1.3212,C10,102,P1,1008,NaN
0.58177,0,1.5841,C10,296,P1,1009,NaN
0.22069,0,1.0293,O,106,P1,3019,NaN
0.49007,0,1.2499,O,141,P1,3020,NaN
0.95967,0,1.8949,O,343,P1,3021,NaN
0.89808,0,1.1439,O,301,P1,3022,NaN
0.5924,0,1.4278,O,321,P1,3023,NaN
0.82645,0,1.7454,O,336,P1,3024,NaN
0.071757,0,1.401,O,47,P1,3025,NaN
0.21091,0,1.51,O,126,P1,3026,NaN
0.20055,0,0.85778,O,257,P1,3027,NaN
-0.59075,0,1.2367,C10,226,P1,1010,NaN
-0.20696,0,1.1707,C10,301,P1,1011,NaN
-0.84077,0,1.4807,C10,80,P1,1012,NaN
-0.29332,0,0.9586,O,115,P1,3028,NaN
-0.62645,0,0.86074,O,79,P1,3029,NaN
-0.071565,0,1.7298,O,11,P1,3030,NaN
-0.84752,0,1.2276,O,245,P1,3031,NaN
-0.37726,0,1.9144,O,104,P1,3032,NaN
-0.66269,0,1.5274,O,12,P1,3033,NaN
-0.46066,0,0.82839,O,103,P1,3034,NaN
-0.403,0,1.6204,O,41,P1,3035,NaN
-0.88308,0,0.86677,O,26,P1,3036,NaN
-0.554,0,0.38787,C10,210,P1,1013,NaN
-0.75321,0,-0.0302,C10,4,P1,1014,NaN
-0.12056,0,-0.25315,C10,304,P1,1015,NaN
-1.0007,0,0.14659,O,24,P1,3037,NaN
-0.64927,0,0.15455,O,175,P1,3038,NaN
-0.87373,0,0.39382,O,59,P1,3039,NaN
-0.4601,0,0.064081,O,152,P1,3040,NaN
-0.55274,0,-0.36691,O,311,P1,3041,NaN
-0.2325,0,0.32542,O,237,P1,3042,NaN
-0.095899,0,-0.061342,O,347,P1,3043,NaN
-0.28622,0,-0.30012,O,143,P1,3044,NaN
-0.68738,0,0.57326,O,149,P1,3045,NaN
-0.78512,0,-1.5963,C10,281,P1,1016,NaN
-0.24941,0,-1.5477,C10,325,P1,1017,NaN
-0.397,0,-1.014,C10,241,P1,1018,NaN
-0.93658,0,-1.401,O,62,P1,3046,NaN
-0.72758,0,-0.78705,O,116,P1,3047,NaN
-0.57998,0,-1.0488,O,98,P1,3048,NaN
-0.77944,0,-0.98185,O,84,P1,3049,NaN
-0.36659,0,-1.4026,O,253,P1,3050,NaN
-0.75874,0,-0.62686,O,112,P1,3051,NaN
-0.16473,0,-0.7614,O,351,P1,3052,NaN
-0.12075,0,-1.4312,O,311,P1,3053,NaN
-0.57519,0,-0.84792,O,224,P1,3054,NaN
0.9507,0,-1.4522,C10,317,P2,1019,NaN
0.96207,0,-1.8666,C10,111,P2,1020,NaN
0.85839,0,-1.0756,C10,226,P2,1021,NaN
0.17615,0,-0.88503,O,229,P2,3055,NaN
0.5996,0,-1.0622,O,109,P2,3056,NaN
0.37118,0,-1.2761,O,210,P2,3057,NaN
0.37694,0,-1.6928,O,39,P2,3058,NaN
0.54459,0,-1.6899,O,288,P2,3059,NaN
0.35878,0,-0.99296,O,316,P2,3060,NaN
0.72262,0,-0.90692,O,234,P2,3061,NaN
0.58673,0,-1.499,O,20,P2,3062,NaN
0.65318,0,-1.8574,O,338,P2,3063,NaN
0.2873,0,0.045,C10,21,P2,1022,NaN
0.96856,0,0.48713,C10,90,P2,1023,NaN
0.73972,0,-0.01319,C10,136,P2,1024,NaN
0.35123,0,-0.56904,O,149,P2,3064,NaN
0.21889,0,0.19312,O,60,P2,3065,NaN
0.91252,0,-0.31833,O,340,P2,3066,NaN
0.67391,0,0.32479,O,47,P2,3067,NaN
0.70093,0,-0.49808,O,272,P2,3068,NaN
0.97963,0,0.022805,O,231,P2,3069,NaN
0.57889,0,0.00089889,O,111,P2,3070,NaN
0.22956,0,0.53371,O,42,P2,3071,NaN
0.16293,0,-0.14083,O,344,P2,3072,NaN
0.8408,0,1.8041,C10,297,P2,1025,NaN
0.83292,0,1.567,C10,55,P2,1026,NaN
0.41722,0,1.3853,C10,142,P2,1027,NaN
0.92092,0,0.90715,O,167,P2,3073,NaN
0.54638,0,1.1397,O,266,P2,3074,NaN
0.36581,0,0.88595,O,316,P2,3075,NaN
0.20396,0,1.123,O,351,P2,3076,NaN
0.60359,0,0.97084,O,261,P2,3077,NaN
0.37924,0,1.6659,O,225,P2,3078,NaN
0.094472,0,1.4782,O,304,P2,3079,NaN
1.0118,0,1.8139,O,137,P2,3080,NaN
0.67087,0,1.2574,O,324,P2,3081,NaN
-0.26989,0,1.303,C10,284,P2,1028,NaN
-0.48337,0,1.544,C10,328,P2,1029,NaN
-0.42942,0,0.90223,C10,152,P2,1030,NaN
-0.086131,0,1.794,O,26,P2,3082,NaN
-0.84994,0,1.5589,O,327,P2,3083,NaN
-0.9061,0,1.7178,O,221,P2,3084,NaN
-0.73764,0,0.82213,O,271,P2,3085,NaN
-0.99202,0,1.8508,O,209,P2,3086,NaN
-0.9752,0,1.1898,O,359,P2,3087,NaN
-0.65122,0,1.4505,O,60,P2,3088,NaN
-0.18612,0,1.6435,O,256,P2,3089,NaN
-0.35562,0,1.6249,O,61,P2,3090,NaN
-0.4119,0,-0.09202,C10,29,P2,1031,NaN
-0.66448,0,-0.48916,C10,229,P2,1032,NaN
-0.63933,0,-0.072281,C10,199,P2,1033,NaN
-0.8079,0,-0.26241,O,279,P2,3091,NaN
-0.18578,0,0.27596,O,20,P2,3092,NaN
-0.9956,0,0.31609,O,17,P2,3093,NaN
-0.46535,0,0.063007,O,210,P2,3094,NaN
-0.64755,0,-0.29442,O,275,P2,3095,NaN
-0.74024,0,0.35586,O,67,P2,3096,NaN
-0.27996,0,-0.012024,O,193,P2,3097,NaN
-0.48623,0,0.55763,O,207,P2,3098,NaN
-0.93822,0,-0.33909,O,218,P2,3099,NaN
-1.0052,0,-1.8075,C10,15,P2,1034,NaN
-0.49547,0,-1.4924,C10,98,P2,1035,NaN
-0.42832,0,-0.89871,C10,65,P2,1036,NaN
-0.82779,0,-1.1842,O,190,P2,3100,NaN
-0.59541,0,-1.7353,O,265,P2,3101,NaN
-0.64674,0,-0.72859,O,331,P2,3102,NaN
-0.74876,0,-1.8082,O,12,P2,3103,NaN
-0.31948,0,-1.2394,O,297,P2,3104,NaN
-0.08093,0,-1.2656,O,306,P2,3105,NaN
-0.24506,0,-0.76848,O,170,P2,3106,NaN
-0.24474,0,-1.3883,O,134,P2,3107,NaN
-0.66495,0,-1.3644,O,28,P2,3108,NaN
0.96202,0,-0.96459,C10,62,P3,1037,NaN
0.76992,0,-1.8957,C10,242,P3,1038,NaN
0.63755,0,-1.3979,C10,213,P3,1039,NaN
0.88313,0,-0.81446,O,241,P3,3109,NaN
0.40106,0,-0.82324,O,163,P3,3110,NaN
0.37375,0,-1.6107,O,286,P3,3111,NaN
0.59618,0,-1.5441,O,165,P3,3112,NaN
0.94922,0,-1.6019,O,323,P3,3113,NaN
0.82407,0,-1.1678,O,27,P3,3114,NaN
0.20525,0,-1.7169,O,229,P3,3115,NaN
0.43003,0,-1.2587,O,292,P3,3116,NaN
0.22288,0,-1.8975,O,116,P3,3117,NaN
0.82569,0,-0.092374,C10,193,P3,1040,NaN
0.96695,0,0.19505,C10,312,P3,1041,NaN
0.50609,0,0.23237,C10,193,P3,1042,NaN
0.19755,0,-0.27521,O,286,P3,3118,NaN
0.26931,0,-0.031051,O,212,P3,3119,NaN
0.80695,0,-0.53012,O,318,P3,3120,NaN
0.49158,0,-0.54283,O,160,P3,3121,NaN
0.40728,0,0.36383,O,34,P3,3122,NaN
0.67062,0,0.29683,O,335,P3,3123,NaN
0.098867,0,-0.45977,O,151,P3,3124,NaN
0.81206,0,0.16071,O,190,P3,3125,NaN
1.0288,0,-0.22131,O,249,P3,3126,NaN
0.94223,0,0.98399,C10,20,P3,1043,NaN
0.098579,0,1.3826,C10,123,P3,1044,NaN
0.71983,0,1.1389,C10,286,P3,1045,NaN
0.21793,0,1.0502,O,3,P3,3127,NaN
0.98135,0,1.2289,O,20,P3,3128,NaN
1.0203,0,1.6772,O,99,P3,3129,NaN
0.69792,0,1.5384,O,129,P3,3130,NaN
0.89922,0,1.5757,O,282,P3,3131,NaN
0.55854,0,0.68649,O,68,P3,3132,NaN
0.43398,0,0.94828,O,147,P3,3133,NaN
0.31413,0,1.6643,O,250,P3,3134,NaN
0.86857,0,0.6516,O,299,P3,3135,NaN
-0.45782,0,1.3725,C10,197,P3,1046,NaN
-0.51624,0,0.8388,C10,329,P3,1047,NaN
-0.61619,0,0.65978,C10,331,P3,1048,NaN
-0.71534,0,0.81177,O,223,P3,3136,NaN
-0.21653,0,1.6528,O,328,P3,3137,NaN
-0.27906,0,1.4229,O,322,P3,3138,NaN
-0.81716,0,0.6101,O,125,P3,3139,NaN
-0.35257,0,0.67252,O,359,P3,3140,NaN
-0.76362,0,1.5833,O,321,P3,3141,NaN
-0.89655,0,1.3771,O,131,P3,3142,NaN
-0.22756,0,1.019,O,282,P3,3143,NaN
-0.74332,0,1.33,O,119,P3,3144,NaN
-0.28044,0,0.40071,C10,57,P3,1049,NaN
-0.64105,0,0.23068,C10,267,P3,1050,NaN
-0.87683,0,-0.51593,C10,228,P3,1051,NaN
-1.0007,0,0.25654,O,216,P3,3145,NaN
-0.23944,0,-0.050466,O,87,P3,3146,NaN
-0.58814,0,0.4049,O,102,P3,3147,NaN
-0.5285,0,-0.58474,O,288,P3,3148,NaN
-0.74324,0,-0.44246,O,212,P3,3149,NaN
-0.8713,0,0.43566,O,109,P3,3150,NaN
-0.93377,0,-0.12916,O,107,P3,3151,NaN
-0.20275,0,-0.59524,O,82,P3,3152,NaN
-0.60755,0,-0.21954,O,182,P3,3153,NaN
-0.99894,0,-1.5281,C10,204,P3,1052,NaN
-0.69065,0,-1.106,C10,25,P3,1053,NaN
-0.28927,0,-1.2012,C10,60,P3,1054,NaN
-0.95704,0,-1.0085,O,184,P3,3154,NaN
-0.61383,0,-1.8911,O,195,P3,3155,NaN
-0.25428,0,-1.7614,O,184,P3,3156,NaN
-0.93763,0,-1.921,O,44,P3,3157,NaN
-0.80429,0,-1.4482,O,57,P3,3158,NaN
-0.67337,0,-0.8462,O,148,P3,3159,NaN
-0.53076,0,-1.2741,O,250,P3,3160,NaN
-0.39569,0,-0.82079,O,282,P3,3161,NaN
-0.33256,0,-1.5308,O,230,P3,3162,NaN
