X,Y,Z,Prefab,Projector,Filler
-0.42768,0,0.7198,tar,P3,NaN
-0.91437,0,1.4745,tar,P3,NaN
-0.25172,0,1.4536,tar,P3,NaN
-0.85116,0,-0.30218,tar,P3,NaN
-0.0985169999999998,0,0.37001,tar,P3,NaN
-0.28122,0,-0.17951,tar,P3,NaN
-0.47779,0,-1.3249,tar,P3,NaN
-0.53558,0,-0.8166,tar,P3,NaN
-0.408419999999999,0,-1.8362,tar,P3,NaN
0.67703,0,-1.2651,tar,P3,NaN
0.18221,0,-1.5526,tar,P3,NaN
0.89003,0,-0.90886,tar,P3,NaN
0.13683,0,-0.42301,tar,P3,NaN
0.21296,0,0.21511,tar,P3,NaN
0.54391,0,-0.23186,tar,P3,NaN
0.31049,0,0.66187,tar,P3,NaN
0.82429,0,0.95803,tar,P3,NaN
0.95342,0,1.6157,tar,P3,NaN
-0.816680000000001,0,1.4086,tar,P2,NaN
-0.63501,0,1.7703,tar,P2,NaN
-0.23574,0,0.81455,tar,P2,NaN
-0.95755,0,-0.31858,tar,P2,NaN
-0.13022,0,0.35269,tar,P2,NaN
-0.64896,0,0.28302,tar,P2,NaN
-0.67088,0,-1.0889,tar,P2,NaN
-0.14099,0,-1.0853,tar,P2,NaN
-0.75043,0,-1.6684,tar,P2,NaN
0.10022,0,-1.2222,tar,P2,NaN
0.49966,0,-0.76213,tar,P2,NaN
0.98071,0,-1.6752,tar,P2,NaN
0.69464,0,-0.22817,tar,P2,NaN
0.6647,0,0.52525,tar,P2,NaN
0.11662,0,0.56646,tar,P2,NaN
0.80049,0,1.089,tar,P2,NaN
0.12436,0,0.78951,tar,P2,NaN
0.26573,0,1.3132,tar,P2,NaN
-0.721730000000001,0,1.4143,tar,P1,NaN
-0.0856179999999993,0,1.8736,tar,P1,NaN
-0.22132,0,1.4784,tar,P1,NaN
-0.78376,0,0.015398,tar,P1,NaN
-0.11909,0,0.11754,tar,P1,NaN
-0.53888,0,-0.33837,tar,P1,NaN
-1.0254,0,-0.61357,tar,P1,NaN
-0.80969,0,-0.9928,tar,P1,NaN
-0.34705,0,-0.95089,tar,P1,NaN
0.11615,0,-1.5818,tar,P1,NaN
0.71401,0,-1.3169,tar,P1,NaN
0.13168,0,-0.81112,tar,P1,NaN
0.11106,0,-0.019558,tar,P1,NaN
0.52773,0,-0.12645,tar,P1,NaN
0.99748,0,0.11675,tar,P1,NaN
0.185959999999999,0,1.8215,tar,P1,NaN
0.46253,0,0.86678,tar,P1,NaN
0.88797,0,1.5458,tar,P1,NaN
